orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps
88.69,16.63,175.38,-0.03,-0.14,0.02,0.02,0.21,0.15,2.83,-0.54,-9.20,2.81,-0.75,-9.36,27
88.75,16.56,175.38,-0.03,-0.13,0.03,-0.11,0.20,0.15,2.69,-0.54,-9.21,2.78,-0.75,-9.37,27
88.75,16.50,175.38,-0.04,-0.13,0.03,-0.14,0.26,0.14,2.60,-0.52,-9.26,2.77,-0.74,-9.37,27
88.81,16.44,175.38,-0.04,-0.11,0.03,-0.11,0.28,0.13,2.65,-0.45,-9.24,2.76,-0.74,-9.37,27
88.81,16.31,175.44,-0.05,-0.11,0.02,-0.04,0.35,0.03,2.70,-0.38,-9.35,2.74,-0.73,-9.38,27
88.94,16.25,175.50,-0.05,-0.11,0.01,-0.02,0.35,0.07,2.64,-0.34,-9.39,2.73,-0.72,-9.38,27
88.94,16.13,175.56,-0.06,-0.14,0.01,-0.10,0.38,0.00,2.61,-0.33,-9.40,2.72,-0.71,-9.39,27
88.94,16.00,175.63,-0.05,-0.15,0.01,-0.10,0.33,-0.01,2.59,-0.37,-9.41,2.70,-0.70,-9.39,27
88.94,15.88,175.69,-0.05,-0.15,0.01,-0.17,0.31,0.05,2.47,-0.38,-9.32,2.67,-0.69,-9.40,27
88.94,15.81,175.75,-0.05,-0.15,0.01,-0.19,0.30,0.08,2.56,-0.36,-9.32,2.66,-0.68,-9.41,27
88.94,15.75,175.81,-0.05,-0.14,0.00,-0.03,0.28,0.13,2.61,-0.39,-9.28,2.64,-0.67,-9.41,27
88.94,15.56,175.88,-0.06,-0.14,-0.00,0.05,0.26,0.12,2.69,-0.40,-9.29,2.62,-0.66,-9.42,27
88.94,15.50,175.94,-0.06,-0.15,-0.00,0.19,0.22,0.09,2.76,-0.45,-9.31,2.61,-0.65,-9.43,27
89.06,15.38,176.00,-0.07,-0.17,-0.00,0.18,0.11,0.17,2.78,-0.52,-9.26,2.59,-0.64,-9.43,27
89.06,15.19,176.13,-0.08,-0.20,0.01,0.17,0.10,0.13,2.75,-0.53,-9.30,2.57,-0.63,-9.43,27
89.06,15.13,176.13,-0.08,-0.20,0.02,0.07,0.07,0.16,2.60,-0.53,-9.29,2.54,-0.62,-9.45,27
89.06,15.00,176.19,-0.09,-0.21,0.03,0.11,0.10,0.20,2.64,-0.50,-9.25,2.52,-0.61,-9.45,27
89.19,14.88,176.25,-0.09,-0.20,0.04,0.00,0.10,0.19,2.50,-0.50,-9.27,2.50,-0.60,-9.46,27
89.25,14.69,176.38,-0.10,-0.19,0.05,0.02,0.05,0.17,2.51,-0.54,-9.29,2.49,-0.59,-9.46,27
89.25,14.56,176.44,-0.11,-0.19,0.05,0.14,0.05,0.19,2.63,-0.49,-9.29,2.45,-0.57,-9.47,27
89.31,14.50,176.44,-0.12,-0.19,0.04,0.21,0.06,0.16,2.65,-0.50,-9.31,2.44,-0.56,-9.48,27
89.38,14.25,176.63,-0.13,-0.21,0.04,0.24,0.06,0.18,2.66,-0.49,-9.29,2.42,-0.55,-9.48,27
89.38,14.19,176.69,-0.14,-0.24,0.05,0.28,0.06,0.15,2.68,-0.48,-9.33,2.38,-0.53,-9.49,27
89.44,14.00,176.75,-0.15,-0.27,0.06,0.16,0.09,0.00,2.51,-0.42,-9.51,2.35,-0.51,-9.50,27
89.44,13.88,176.81,-0.16,-0.35,0.08,0.18,0.03,-0.12,2.50,-0.46,-9.63,2.32,-0.50,-9.51,27
89.56,13.44,177.00,-0.17,-0.39,0.08,0.08,0.06,-0.07,2.36,-0.43,-9.60,2.28,-0.49,-9.52,27
89.63,13.19,177.13,-0.17,-0.42,0.09,-0.04,0.04,-0.15,2.12,-0.44,-9.65,2.20,-0.46,-9.54,27
89.69,12.94,177.19,-0.19,-0.49,0.12,-0.07,0.05,-0.04,2.08,-0.39,-9.60,2.15,-0.44,-9.55,27
89.88,12.38,177.38,-0.19,-0.52,0.13,-0.07,0.08,0.01,2.02,-0.34,-9.54,2.10,-0.43,-9.56,27
89.94,12.06,177.44,-0.18,-0.54,0.13,-0.08,0.13,0.09,1.97,-0.28,-9.48,2.00,-0.40,-9.59,27
90.00,11.75,177.56,-0.17,-0.55,0.13,-0.18,0.17,0.13,1.76,-0.22,-9.46,1.95,-0.39,-9.60,27
90.13,11.19,177.69,-0.15,-0.54,0.11,-0.26,0.24,0.15,1.64,-0.13,-9.46,1.90,-0.38,-9.61,27
90.19,10.88,177.75,-0.13,-0.51,0.09,-0.43,0.25,0.35,1.42,-0.11,-9.26,1.85,-0.37,-9.62,27
90.25,10.63,177.81,-0.11,-0.44,0.06,-1.09,0.42,0.81,0.72,0.06,-8.81,1.78,-0.35,-9.63,27
90.25,10.44,177.88,-0.11,-0.36,0.04,0.14,-0.05,0.10,1.90,-0.39,-9.53,1.75,-0.34,-9.64,27
90.38,10.06,177.94,-0.06,-0.33,0.09,0.24,0.05,0.02,1.96,-0.28,-9.62,1.71,-0.33,-9.64,27
90.63,9.88,177.94,-0.01,-0.36,0.11,0.10,0.09,0.04,1.78,-0.24,-9.61,1.68,-0.34,-9.65,27
90.69,9.63,177.94,0.02,-0.39,0.13,-0.38,0.42,0.11,0.97,0.11,-8.90,1.61,-0.35,-9.66,27
90.75,9.44,177.88,0.01,-0.33,0.04,-1.79,0.27,1.85,-0.21,-0.08,-7.81,1.58,-0.35,-9.67,27
90.75,9.13,177.94,-0.05,-0.19,-0.04,-0.38,-0.61,1.48,1.18,-0.96,-8.19,1.56,-0.34,-9.67,27
90.75,9.13,178.00,-0.12,-0.08,-0.04,0.42,-0.66,0.98,1.98,-0.99,-8.69,1.55,-0.33,-9.67,27
90.75,9.06,178.06,-0.16,-0.03,0.05,0.51,-0.45,0.43,1.98,-0.34,-9.72,1.55,-0.30,-9.67,27
90.88,9.06,178.13,-0.10,-0.05,0.20,0.11,-0.02,-0.16,1.66,-0.32,-9.83,1.54,-0.30,-9.67,27
91.13,9.00,178.19,-0.06,-0.09,0.21,-0.12,0.10,0.04,1.41,-0.19,-9.63,1.52,-0.29,-9.68,27
91.19,8.94,178.19,-0.05,-0.13,0.20,-0.09,0.22,0.19,1.50,-0.06,-9.54,1.51,-0.29,-9.68,27
91.31,8.81,178.19,-0.05,-0.16,0.19,0.04,0.14,-0.10,1.53,-0.14,-9.79,1.49,-0.29,-9.68,27
91.50,8.63,178.25,-0.05,-0.18,0.16,0.07,0.00,-0.08,1.55,-0.28,-9.77,1.45,-0.28,-9.69,27
91.63,8.50,178.25,-0.04,-0.19,0.15,0.03,-0.26,0.24,1.45,-0.51,-9.45,1.43,-0.28,-9.69,27
91.69,8.38,178.25,-0.05,-0.20,0.16,0.01,-0.25,0.22,1.43,-0.54,-9.47,1.41,-0.28,-9.69,27
91.81,8.31,178.31,-0.09,-0.21,0.18,0.03,-0.28,0.11,1.43,-0.56,-9.58,1.39,-0.27,-9.70,27
92.00,8.06,178.38,-0.10,-0.21,0.22,0.13,-0.32,0.00,0.41,-0.77,-9.57,1.35,-0.26,-9.70,27
92.19,7.94,178.44,-0.13,-0.20,0.25,0.26,0.00,0.26,1.60,-0.24,-9.44,1.33,-0.25,-9.71,27
92.63,7.69,178.56,-0.14,-0.21,0.32,0.67,0.43,0.18,1.99,0.19,-9.53,1.31,-0.24,-9.71,27
92.75,7.56,178.56,-0.11,-0.22,0.26,0.67,0.51,-0.34,1.61,0.17,-10.17,1.27,-0.22,-9.72,27
92.88,7.44,178.63,-0.16,-0.32,0.16,0.17,0.05,-0.42,1.41,-0.15,-10.14,1.24,-0.21,-9.72,27
93.13,7.06,178.81,-0.18,-0.37,0.15,0.02,-0.22,0.08,1.22,-0.41,-9.64,1.20,-0.19,-9.73,27
93.19,6.81,178.94,-0.20,-0.42,0.18,0.16,-0.15,0.04,1.33,-0.33,-9.69,1.16,-0.17,-9.73,27
93.31,6.56,179.00,-0.21,-0.45,0.21,0.40,0.26,-0.33,1.48,0.11,-10.08,1.07,-0.14,-9.74,27
93.56,6.00,179.19,-0.20,-0.51,0.23,0.75,0.23,-0.60,1.78,0.10,-10.35,1.03,-0.12,-9.75,27
93.75,5.69,179.31,-0.21,-0.56,0.22,0.09,0.42,-0.86,1.07,0.31,-10.62,0.97,-0.11,-9.75,27
93.88,5.38,179.44,-0.23,-0.59,0.25,-0.11,0.25,-0.50,0.51,0.35,-10.02,0.86,-0.07,-9.76,27
94.00,5.00,179.56,-0.25,-0.61,0.26,0.51,0.56,-0.52,1.31,0.51,-10.29,0.80,-0.04,-9.77,27
94.31,4.31,179.88,-0.31,-0.61,0.23,0.15,-0.04,0.07,0.90,-0.06,-9.70,0.74,-0.01,-9.77,27
94.50,4.00,-179.94,-0.32,-0.62,0.25,-0.20,0.30,0.12,0.48,0.31,-9.65,0.68,0.00,-9.78,27
94.63,3.63,-179.75,-0.32,-0.64,0.23,0.30,0.34,0.24,0.79,0.50,-9.55,0.56,0.06,-9.79,27
94.75,3.25,-179.56,-0.27,-0.69,0.19,0.16,0.50,0.20,0.66,0.59,-9.58,0.50,0.08,-9.79,27
94.94,2.50,-179.31,-0.24,-0.72,0.16,0.27,0.87,0.47,0.70,0.98,-9.32,0.43,0.11,-9.79,27
95.13,2.06,-179.19,-0.21,-0.75,0.12,0.33,0.87,0.54,0.69,1.00,-9.25,0.28,0.14,-9.80,27
95.19,1.63,-179.13,-0.18,-0.78,0.08,0.24,0.29,0.55,0.45,0.45,-9.25,0.20,0.15,-9.80,27
95.25,0.75,-179.00,-0.10,-0.83,0.04,0.03,0.18,0.71,0.16,0.35,-9.08,0.13,0.16,-9.80,27
95.25,0.25,-178.94,-0.07,-0.84,0.04,-0.02,0.13,0.79,0.02,0.31,-9.01,-0.02,0.18,-9.80,27
95.31,-0.13,-178.94,-0.05,-0.84,0.03,-0.06,0.15,0.84,-0.54,0.27,-8.80,-0.10,0.18,-9.80,27
95.38,-0.56,-178.88,-0.05,-0.79,0.03,-0.46,0.14,1.05,-0.64,0.33,-8.74,-0.18,0.18,-9.80,27
95.38,-1.44,-178.81,-0.06,-0.75,0.03,-0.48,0.26,1.17,-0.73,0.46,-8.62,-0.31,0.20,-9.79,27
95.44,-1.81,-178.75,-0.08,-0.69,0.03,-0.46,0.35,1.14,-0.73,0.47,-8.60,-0.37,0.21,-9.79,27
95.44,-2.19,-178.75,-0.08,-0.61,0.02,-0.26,0.20,1.24,-0.69,0.42,-8.54,-0.42,0.22,-9.79,27
95.50,-2.69,-178.63,-0.09,-0.46,0.03,-0.18,0.20,1.24,-0.65,0.43,-8.54,-0.46,0.22,-9.79,27
95.50,-2.94,-178.56,-0.09,-0.40,0.03,-0.03,0.08,1.06,-0.57,0.19,-8.80,-0.54,0.24,-9.78,27
95.50,-3.13,-178.56,-0.07,-0.35,0.03,-0.02,-0.07,0.95,-0.59,0.17,-8.82,-0.57,0.25,-9.78,27
95.56,-3.31,-178.50,-0.06,-0.28,0.04,0.03,-0.11,0.75,-0.56,0.14,-9.03,-0.59,0.25,-9.78,27
95.63,-3.63,-178.44,-0.06,-0.26,0.04,0.05,-0.09,0.57,-0.56,0.16,-9.20,-0.64,0.26,-9.78,27
95.69,-3.75,-178.38,-0.05,-0.25,0.04,0.01,0.02,0.48,-0.65,0.29,-9.29,-0.66,0.27,-9.78,27
95.81,-4.00,-178.38,0.00,-0.22,0.04,-0.09,0.25,0.33,-0.78,0.53,-9.44,-0.68,0.27,-9.77,27
95.81,-4.13,-178.38,0.01,-0.23,0.04,-0.10,0.25,0.24,-0.81,0.52,-9.52,-0.70,0.27,-9.77,27
95.81,-4.25,-178.38,0.02,-0.23,0.04,-0.13,0.26,0.14,-0.89,0.38,-9.62,-0.75,0.26,-9.77,27
95.88,-4.50,-178.44,0.07,-0.24,0.05,0.23,0.27,0.13,-0.53,0.53,-9.63,-0.77,0.26,-9.77,27
95.94,-4.69,-178.50,0.10,-0.26,0.04,0.28,0.23,-0.07,-0.51,0.48,-9.84,-0.80,0.25,-9.77,27
95.94,-4.81,-178.56,0.12,-0.29,0.02,0.22,0.12,-0.09,-0.60,0.36,-9.85,-0.86,0.22,-9.76,27
95.94,-5.00,-178.63,0.14,-0.33,-0.00,0.09,0.10,-0.10,-0.80,0.32,-9.86,-0.89,0.21,-9.76,27
95.94,-5.44,-178.81,0.15,-0.44,-0.03,-0.09,0.46,-0.01,-1.03,0.66,-9.77,-0.93,0.19,-9.75,27
95.94,-5.75,-178.88,0.16,-0.48,-0.05,0.06,0.29,0.06,-0.92,0.47,-9.68,-0.98,0.18,-9.75,27
95.94,-6.00,-179.00,0.15,-0.54,-0.05,0.09,0.30,0.16,-1.02,0.41,-9.52,-1.08,0.15,-9.74,27
95.88,-6.38,-179.06,0.18,-0.63,-0.09,-0.72,-0.10,0.87,-1.87,0.02,-8.86,-1.14,0.13,-9.73,27
95.81,-7.06,-179.25,0.16,-0.63,-0.10,0.10,-0.38,0.21,-1.10,-0.26,-9.51,-1.20,0.11,-9.73,27
95.81,-7.38,-179.38,0.14,-0.54,-0.07,0.50,0.78,0.05,-0.75,0.88,-9.67,-1.25,0.10,-9.72,27
95.75,-7.63,-179.44,0.16,-0.49,-0.08,-0.22,0.62,-0.73,-1.89,0.48,-9.46,-1.35,0.07,-9.71,27
95.69,-7.88,-179.56,0.15,-0.49,-0.09,-0.46,-0.26,0.45,-1.85,-0.20,-9.25,-1.39,0.05,-9.70,27
95.63,-8.44,-179.69,0.12,-0.45,-0.09,0.04,-0.31,0.56,-1.39,-0.27,-9.13,-1.47,0.03,-9.69,27
95.56,-8.63,-179.75,0.09,-0.37,-0.09,0.35,-0.11,0.10,-0.99,0.08,-9.55,-1.50,0.02,-9.69,27
95.56,-8.81,-179.81,0.06,-0.32,-0.08,0.17,0.11,0.01,-1.35,0.13,-9.67,-1.53,0.02,-9.68,27
95.50,-9.19,-179.88,0.07,-0.36,-0.03,0.12,0.07,-0.46,-1.44,0.09,-10.14,-1.60,0.01,-9.67,27
95.50,-9.38,-179.88,0.03,-0.38,-0.01,-0.20,-0.52,-0.83,-1.61,-0.75,-10.22,-1.63,0.01,-9.66,27
95.56,-9.56,-179.88,-0.05,-0.37,0.03,-0.04,-0.58,-0.54,-1.71,-0.56,-10.20,-1.67,0.02,-9.66,27
95.69,-10.00,-179.75,-0.09,-0.39,0.15,-0.17,-0.46,-0.63,-1.88,-0.42,-10.29,-1.70,0.03,-9.65,27
95.75,-10.25,-179.69,-0.05,-0.42,0.21,-0.24,-0.27,-0.35,-2.08,0.09,-9.69,-1.79,0.05,-9.64,27
95.94,-10.50,-179.63,-0.03,-0.45,0.26,-0.30,0.26,0.23,-2.14,0.33,-9.39,-1.83,0.06,-9.63,27
96.13,-10.75,-179.63,-0.01,-0.52,0.27,-0.18,0.67,0.52,-2.07,0.73,-9.10,-1.88,0.06,-9.62,27
96.38,-11.31,-179.56,-0.00,-0.53,0.23,0.00,0.80,0.48,-1.98,0.77,-9.23,-1.98,0.07,-9.60,27
96.50,-11.63,-179.56,0.01,-0.51,0.15,-0.18,0.18,0.34,-2.21,0.26,-9.24,-2.02,0.07,-9.59,27
96.81,-12.19,-179.50,0.01,-0.50,0.11,-0.81,0.15,1.26,-2.88,0.22,-8.31,-2.07,0.07,-9.58,27
96.88,-12.44,-179.50,-0.01,-0.47,0.08,0.16,0.34,1.17,-1.95,0.42,-8.39,-2.15,0.08,-9.56,27
96.88,-12.63,-179.44,-0.04,-0.37,0.04,0.28,0.00,0.54,-1.89,0.09,-9.01,-2.17,0.08,-9.56,27
96.88,-12.94,-179.44,-0.02,-0.26,0.05,-0.11,0.18,0.40,-2.31,0.28,-9.15,-2.20,0.09,-9.55,27
97.00,-13.13,-179.44,0.02,-0.27,0.08,0.00,0.25,0.38,-2.23,0.34,-9.16,-2.22,0.09,-9.54,27
97.06,-13.25,-179.44,0.06,-0.25,0.08,-0.21,0.48,0.76,-2.78,0.68,-8.24,-2.27,0.08,-9.53,27
97.13,-13.38,-179.50,0.08,-0.22,0.04,-0.01,0.56,1.48,-2.30,0.63,-8.04,-2.29,0.07,-9.53,27
97.13,-13.56,-179.56,0.04,-0.20,-0.02,0.22,0.34,1.23,-2.08,0.41,-8.29,-2.30,0.07,-9.53,27
97.19,-13.69,-179.56,0.01,-0.22,0.01,1.22,-0.08,0.32,-1.10,-0.01,-9.19,-2.33,0.07,-9.52,27
97.19,-13.88,-179.50,-0.02,-0.30,0.06,0.43,-0.71,-0.59,-2.33,0.53,-9.56,-2.38,0.07,-9.51,27
97.25,-14.06,-179.50,0.01,-0.38,0.08,-0.54,0.60,0.90,-2.96,0.67,-8.59,-2.42,0.07,-9.50,27
97.31,-14.50,-179.50,0.01,-0.37,0.01,-0.47,0.84,1.10,-2.93,0.91,-8.38,-2.45,0.07,-9.49,27
97.31,-14.69,-179.56,0.02,-0.32,-0.07,-0.28,0.86,1.20,-2.77,0.93,-8.28,-2.51,0.06,-9.47,27
97.25,-14.81,-179.56,0.05,-0.27,-0.14,-0.24,0.00,0.84,-2.77,0.05,-8.62,-2.53,0.05,-9.47,27
97.13,-15.00,-179.75,0.14,-0.14,-0.16,-0.32,-0.29,0.73,-2.86,-0.25,-8.73,-2.54,0.03,-9.47,27
97.06,-15.06,-179.88,0.16,-0.07,-0.13,-0.27,-0.31,0.75,-2.62,-0.57,-8.59,-2.55,0.00,-9.46,27
97.00,-15.06,179.94,0.18,-0.02,-0.08,-0.07,-0.57,0.87,-2.34,-0.84,-8.74,-2.55,-0.01,-9.46,27
97.00,-15.06,179.88,0.14,0.00,0.03,0.05,-0.78,0.41,-2.49,-0.81,-9.05,-2.55,-0.03,-9.46,27
97.06,-15.06,179.75,0.10,-0.04,0.09,0.06,-0.62,0.25,-2.51,-0.55,-9.35,-2.56,-0.04,-9.46,27
97.19,-15.13,179.75,0.06,-0.08,0.12,0.22,-0.40,-0.07,-2.35,-0.44,-9.53,-2.57,-0.03,-9.46,27
97.38,-15.31,179.75,0.01,-0.21,0.12,0.15,-0.31,0.15,-2.44,-0.35,-9.30,-2.59,-0.03,-9.45,27
97.44,-15.44,179.75,0.03,-0.26,0.09,0.08,0.20,0.49,-2.67,0.45,-8.85,-2.64,-0.04,-9.44,27
97.44,-15.63,179.69,0.09,-0.29,0.00,-0.04,0.52,0.52,-2.71,0.47,-8.91,-2.66,-0.05,-9.43,27
97.50,-15.94,179.56,0.11,-0.29,-0.03,-0.09,0.09,0.29,-2.78,0.03,-9.13,-2.69,-0.06,-9.42,27
97.50,-16.06,179.50,0.11,-0.28,-0.05,-0.11,-0.01,0.40,-2.84,-0.09,-9.01,-2.74,-0.08,-9.41,27
97.50,-16.25,179.44,0.12,-0.27,-0.05,0.37,0.11,-0.15,-2.39,0.01,-9.55,-2.76,-0.09,-9.40,27
97.44,-16.50,179.31,0.09,-0.28,-0.06,0.18,-0.13,0.00,-2.61,-0.23,-9.40,-2.79,-0.10,-9.39,27
97.38,-16.69,179.31,0.05,-0.32,-0.03,0.26,-0.37,0.03,-2.55,-0.48,-9.35,-2.82,-0.11,-9.39,27
97.44,-16.88,179.25,0.03,-0.35,-0.01,0.19,-0.43,0.12,-2.64,-0.12,-8.81,-2.89,-0.11,-9.37,27
97.44,-17.13,179.25,0.05,-0.38,0.04,-0.34,-0.21,0.98,-3.26,-0.34,-8.37,-2.92,-0.12,-9.35,27
97.50,-17.50,179.19,0.05,-0.34,0.07,0.45,0.01,0.71,-2.50,-0.10,-8.63,-2.95,-0.12,-9.34,27
97.75,-17.69,179.19,0.05,-0.32,0.07,0.05,0.21,0.63,-2.93,0.08,-8.70,-3.01,-0.12,-9.33,27
97.75,-17.88,179.19,0.03,-0.32,0.06,0.49,0.24,0.00,-2.55,0.11,-9.32,-3.04,-0.12,-9.32,27
97.81,-18.31,179.19,-0.02,-0.45,0.01,0.17,-0.06,0.02,-2.91,-0.18,-9.28,-3.08,-0.12,-9.30,27
97.75,-18.63,179.25,-0.06,-0.52,0.01,0.27,-0.05,0.28,-2.85,-0.17,-9.00,-3.18,-0.11,-9.27,27
97.81,-18.94,179.25,-0.09,-0.56,0.01,0.29,0.07,0.44,-3.08,0.10,-8.66,-3.23,-0.10,-9.25,27
97.81,-19.25,179.31,-0.07,-0.57,0.02,0.18,0.52,0.71,-3.09,0.43,-8.52,-3.28,-0.09,-9.23,27
97.81,-19.88,179.44,-0.07,-0.55,0.01,0.36,0.63,0.98,-2.96,0.54,-8.24,-3.38,-0.08,-9.20,27
97.75,-20.19,179.44,-0.05,-0.53,-0.01,0.19,0.33,1.02,-3.39,0.02,-8.36,-3.42,-0.08,-9.18,27
97.81,-20.44,179.44,-0.04,-0.51,-0.03,0.38,-0.06,0.94,-3.08,-0.14,-8.23,-3.47,-0.08,-9.17,27
97.69,-20.94,179.44,-0.00,-0.40,-0.09,-0.63,0.02,1.28,-4.13,-0.05,-7.87,-3.50,-0.08,-9.15,27
97.69,-21.06,179.44,0.01,-0.30,-0.06,0.76,-0.06,1.71,-3.30,-0.57,-8.15,-3.55,-0.08,-9.13,27
97.69,-21.25,179.44,-0.02,-0.26,-0.03,0.47,-0.50,0.96,-3.10,-0.58,-8.16,-3.57,-0.08,-9.13,27
97.69,-21.38,179.44,-0.06,-0.20,0.03,0.00,0.03,1.22,-3.60,-0.04,-7.90,-3.59,-0.07,-9.12,27
97.69,-21.56,179.56,-0.07,-0.13,0.04,0.23,0.44,1.58,-3.36,0.50,-7.96,-3.61,-0.06,-9.11,27
97.75,-21.63,179.56,-0.05,-0.03,0.04,-0.44,0.58,0.99,-4.06,0.52,-8.12,-3.61,-0.05,-9.11,27
97.81,-21.56,179.63,0.02,0.08,-0.00,-0.53,0.64,1.36,-4.14,0.58,-7.75,-3.60,-0.05,-9.11,27
97.81,-21.50,179.56,0.04,0.14,-0.05,-0.18,0.50,1.29,-3.78,0.44,-7.82,-3.58,-0.06,-9.12,27
97.75,-21.38,179.56,0.03,0.19,-0.08,0.37,-0.64,0.72,-3.18,-0.71,-8.40,-3.56,-0.07,-9.13,27
97.69,-21.13,179.50,-0.01,0.22,-0.07,0.45,-0.88,0.43,-3.08,-0.95,-8.70,-3.54,-0.07,-9.14,27
97.63,-21.00,179.50,-0.02,0.19,-0.03,0.20,-0.33,0.17,-3.31,-0.40,-8.97,-3.52,-0.07,-9.15,27
97.63,-20.94,179.50,-0.01,0.18,0.00,0.17,-0.03,0.21,-3.30,0.03,-8.83,-3.49,-0.06,-9.16,27
97.69,-20.81,179.56,-0.01,0.15,0.02,0.09,0.17,0.49,-3.38,0.10,-8.67,-3.48,-0.06,-9.16,27
97.69,-20.69,179.56,-0.04,0.13,0.03,0.13,-0.02,0.69,-3.33,-0.09,-8.47,-3.47,-0.06,-9.17,27
97.69,-20.63,179.63,-0.06,0.13,0.04,0.21,0.04,0.65,-3.24,0.00,-8.51,-3.45,-0.05,-9.17,27
97.75,-20.56,179.69,-0.06,0.14,0.04,0.07,0.08,0.80,-3.44,0.00,-8.51,-3.43,-0.04,-9.18,27
97.75,-20.50,179.69,-0.09,0.14,0.03,0.04,-0.03,0.64,-3.37,-0.06,-8.54,-3.42,-0.03,-9.19,27
97.75,-20.31,179.81,-0.09,0.13,0.03,0.07,-0.02,0.67,-3.33,-0.05,-8.51,-3.41,-0.02,-9.19,27
97.75,-20.25,179.88,-0.08,0.13,0.02,0.01,-0.04,0.62,-3.39,-0.05,-8.57,-3.40,-0.01,-9.19,27
97.75,-20.19,179.94,-0.07,0.13,0.01,-0.58,-0.11,0.47,-3.35,0.12,-8.74,-3.37,0.00,-9.20,27
97.75,-20.13,179.94,-0.02,0.13,0.04,-0.72,0.31,0.57,-4.09,0.31,-8.63,-3.36,0.00,-9.21,27
97.81,-19.94,-179.94,-0.01,0.15,0.05,-0.59,-0.02,0.70,-3.95,-0.01,-8.51,-3.35,0.00,-9.21,27
97.94,-19.88,-179.94,0.00,0.19,0.07,-0.12,-0.01,0.64,-3.46,0.00,-8.58,-3.31,0.00,-9.22,27
98.00,-19.75,-179.94,0.01,0.22,0.08,0.04,0.68,0.70,-3.25,0.68,-8.52,-3.29,0.00,-9.23,27
98.00,-19.50,-179.94,0.01,0.19,-0.01,-0.08,0.11,0.21,-3.36,0.11,-9.03,-3.28,0.00,-9.24,27
98.00,-19.44,-179.94,0.02,0.17,-0.03,0.14,-0.17,0.21,-2.75,-0.40,-9.24,-3.25,0.00,-9.25,27
98.13,-19.38,-179.94,0.02,0.13,-0.02,0.49,-0.40,0.00,-3.84,-0.39,-9.83,-3.24,0.00,-9.25,27
98.19,-19.31,179.94,0.09,0.07,0.06,-0.32,-0.14,0.51,-3.56,-0.15,-8.74,-3.24,0.00,-9.25,27
98.25,-19.19,179.88,0.09,0.09,0.06,0.10,0.40,0.60,-2.84,0.47,-8.77,-3.22,-0.02,-9.26,27
98.31,-19.19,179.81,0.11,0.06,0.04,0.08,0.11,0.48,-3.14,0.08,-8.77,-3.22,-0.03,-9.26,27
98.44,-19.19,179.75,0.12,0.02,-0.03,-0.37,-0.47,0.77,-3.59,-0.52,-8.48,-3.22,-0.04,-9.26,27
98.44,-19.13,179.63,0.09,0.06,0.00,-0.10,-0.63,0.94,-2.97,-0.50,-8.78,-3.20,-0.05,-9.26,27
98.44,-19.06,179.63,0.06,0.10,0.04,0.09,0.00,0.35,-3.09,-0.05,-8.92,-3.19,-0.05,-9.27,27
98.56,-18.94,179.63,0.01,0.11,0.10,0.19,0.17,0.32,-2.99,0.11,-8.94,-3.18,-0.05,-9.27,27
98.63,-18.88,179.63,-0.01,0.10,0.10,0.42,0.09,0.24,-2.75,0.04,-9.03,-3.17,-0.05,-9.27,27
