orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps
172.69,81.75,-56.81,-0.01,-0.00,-0.02,-0.43,0.02,-0.13,9.26,1.19,0.62,9.70,1.17,0.76,26
172.69,81.75,-56.94,-0.00,-0.00,-0.02,-0.43,0.04,-0.16,9.21,1.17,0.46,9.70,1.17,0.76,26
172.69,81.75,-57.00,0.00,0.00,-0.01,-0.42,0.00,-0.29,9.28,1.17,0.46,9.70,1.17,0.75,26
172.75,81.75,-57.19,-0.00,-0.00,-0.01,-0.48,-0.04,-0.26,9.22,1.13,0.49,9.70,1.17,0.75,26
172.75,81.75,-57.25,-0.01,0.00,-0.00,-0.47,-0.05,-0.20,9.22,1.12,0.55,9.70,1.17,0.75,26
172.75,81.75,-57.31,-0.01,0.00,-0.00,-0.48,-0.03,-0.15,9.21,1.14,0.59,9.70,1.17,0.75,26
172.75,81.75,-57.38,-0.01,-0.00,0.00,-0.47,-0.01,-0.18,9.22,1.16,0.56,9.70,1.17,0.75,26
172.81,81.75,-57.38,-0.01,-0.00,0.00,-0.48,0.00,-0.17,9.19,1.16,0.55,9.70,1.17,0.75,26
172.88,81.75,-57.44,-0.01,-0.00,0.01,-0.48,-0.01,-0.19,9.22,1.16,0.55,9.70,1.17,0.75,26
172.88,81.81,-57.50,-0.01,-0.00,0.01,-0.46,0.00,-0.22,9.25,1.21,0.53,9.70,1.17,0.74,26
172.88,81.81,-57.56,-0.01,0.00,0.02,-0.42,0.05,-0.26,9.28,1.22,0.48,9.70,1.17,0.74,26
172.88,81.81,-57.56,-0.01,0.01,0.03,-0.43,0.06,-0.24,9.27,1.23,0.50,9.70,1.17,0.74,26
172.88,81.81,-57.56,-0.01,0.01,0.03,-0.39,0.05,-0.15,9.31,1.22,0.58,9.70,1.17,0.74,26
172.88,81.81,-57.56,0.00,0.01,0.01,-0.44,0.06,-0.15,9.26,1.23,0.59,9.70,1.17,0.74,26
173.06,81.81,-57.63,0.00,0.01,0.01,-0.43,0.08,-0.15,9.27,1.25,0.59,9.70,1.17,0.74,26
173.06,81.81,-57.69,0.01,0.00,0.00,-0.45,0.06,-0.19,9.24,1.24,0.54,9.70,1.17,0.74,26
173.06,81.81,-57.75,0.01,0.00,0.00,-0.46,0.06,-0.18,9.23,1.24,0.55,9.70,1.17,0.73,26
173.06,81.81,-57.81,0.01,-0.00,0.00,-0.46,0.02,-0.14,9.23,1.20,0.59,9.70,1.17,0.73,26
173.13,81.81,-57.88,0.00,0.00,0.01,-0.41,0.00,-0.21,9.29,1.16,0.51,9.70,1.17,0.73,26
173.13,81.81,-57.94,-0.00,0.00,0.02,-0.37,0.04,-0.26,9.33,1.21,0.47,9.70,1.17,0.73,26
173.13,81.88,-58.00,-0.00,0.00,0.02,-0.34,0.06,-0.25,9.35,1.27,0.51,9.70,1.17,0.73,26
173.06,81.88,-58.06,0.00,0.00,0.02,-0.36,0.07,-0.14,9.33,1.25,0.58,9.70,1.17,0.73,26
173.13,81.88,-58.13,0.01,-0.00,0.00,-0.36,0.04,-0.10,9.33,1.22,0.62,9.70,1.17,0.72,26
173.06,81.88,-58.25,0.02,-0.01,-0.01,-0.03,0.40,-0.14,9.70,1.59,0.57,9.70,1.18,0.72,26
173.13,81.81,-58.38,0.02,-0.01,-0.01,-0.04,0.44,-0.22,9.66,1.62,0.50,9.70,1.18,0.72,26
173.06,81.81,-58.44,0.03,-0.01,-0.01,-0.03,0.40,-0.22,9.67,1.59,0.49,9.70,1.18,0.72,26
173.06,81.81,-58.50,0.03,0.00,-0.01,-0.05,0.41,-0.20,9.64,1.60,0.51,9.70,1.18,0.72,26
173.06,81.81,-58.56,0.03,0.01,-0.02,-0.14,0.38,-0.20,9.56,1.57,0.51,9.70,1.19,0.72,26
173.13,81.75,-59.06,0.04,0.02,-0.02,-0.15,0.38,-0.22,9.55,1.59,0.49,9.70,1.20,0.71,26
173.13,81.69,-59.31,0.05,0.02,-0.03,-0.17,0.33,-0.21,9.53,1.54,0.50,9.70,1.21,0.71,26
173.13,81.69,-59.56,0.05,0.01,-0.03,-0.16,0.30,-0.24,9.54,1.51,0.47,9.70,1.22,0.71,26
173.13,81.69,-59.81,0.05,0.01,-0.02,-0.19,0.31,-0.25,9.50,1.54,0.45,9.70,1.23,0.70,26
173.19,81.63,-60.31,0.04,-0.00,-0.01,-0.16,0.30,-0.28,9.53,1.53,0.42,9.70,1.23,0.70,26
173.25,81.63,-60.50,0.03,-0.00,0.00,-0.13,0.29,-0.26,9.56,1.53,0.43,9.70,1.24,0.70,26
173.25,81.63,-60.75,0.03,-0.01,0.01,-0.13,0.33,-0.27,9.57,1.57,0.41,9.70,1.24,0.69,26
173.25,81.63,-61.00,0.03,-0.01,0.01,-0.02,0.31,-0.25,9.67,1.56,0.43,9.70,1.25,0.68,26
173.25,81.56,-61.38,0.03,-0.00,0.02,-0.02,0.33,-0.24,9.67,1.58,0.43,9.70,1.25,0.68,26
173.25,81.56,-61.56,0.03,0.01,0.02,-0.02,0.35,-0.21,9.67,1.61,0.46,9.70,1.25,0.67,26
173.25,81.56,-61.75,0.03,0.01,0.01,-0.03,0.33,-0.21,9.66,1.59,0.46,9.70,1.26,0.67,26
173.25,81.56,-61.94,0.04,0.01,0.00,-0.02,0.30,-0.22,9.65,1.57,0.50,9.70,1.27,0.67,26
173.25,81.50,-62.06,0.03,0.01,-0.01,-0.07,0.28,-0.16,9.62,1.56,0.50,9.69,1.27,0.67,26
173.25,81.50,-62.38,0.03,0.01,-0.01,-0.06,0.22,-0.22,9.63,1.50,0.44,9.69,1.28,0.66,26
173.31,81.50,-62.56,0.02,0.00,-0.01,-0.05,0.19,-0.26,9.64,1.48,0.40,9.69,1.28,0.66,26
173.31,81.50,-62.75,0.02,0.00,-0.01,-0.09,0.22,-0.26,9.60,1.51,0.39,9.69,1.29,0.65,26
173.31,81.44,-62.94,0.02,0.01,0.00,-0.12,0.21,-0.21,9.57,1.50,0.43,9.69,1.29,0.65,26
173.31,81.44,-63.25,0.02,0.01,0.01,-0.11,0.20,-0.22,9.58,1.50,0.43,9.69,1.29,0.65,26
173.31,81.44,-63.38,0.01,0.01,0.02,-0.12,0.20,-0.21,9.56,1.51,0.43,9.69,1.29,0.64,26
173.31,81.44,-63.44,0.00,0.00,0.03,-0.12,0.24,-0.19,9.57,1.54,0.45,9.69,1.29,0.64,26
173.31,81.50,-63.56,0.01,0.00,0.03,-0.11,0.27,-0.15,9.58,1.57,0.49,9.69,1.29,0.64,26
173.31,81.50,-63.63,0.01,0.00,0.03,-0.08,0.27,-0.13,9.61,1.57,0.50,9.69,1.29,0.64,26
173.31,81.50,-63.69,0.01,-0.01,0.03,-0.03,0.20,-0.14,9.66,1.50,0.49,9.69,1.29,0.63,26
173.25,81.50,-63.81,0.02,-0.01,0.02,-0.04,0.25,-0.14,9.65,1.54,0.48,9.69,1.29,0.63,26
173.25,81.50,-63.94,0.02,-0.01,0.02,-0.03,0.30,-0.15,9.66,1.60,0.47,9.69,1.30,0.63,26
173.25,81.50,-64.06,0.03,-0.01,0.01,-0.02,0.29,-0.15,9.68,1.59,0.45,9.69,1.30,0.63,26
173.25,81.50,-64.19,0.03,-0.01,0.00,-0.03,0.32,-0.22,9.66,1.62,0.40,9.69,1.30,0.62,26
173.25,81.44,-64.50,0.03,-0.01,-0.01,-0.02,0.27,-0.21,9.67,1.59,0.41,9.69,1.31,0.62,26
173.31,81.44,-64.69,0.02,-0.01,-0.01,-0.01,0.30,-0.25,9.67,1.61,0.38,9.69,1.31,0.61,26
173.31,81.44,-64.88,0.01,-0.02,-0.01,0.01,0.25,-0.27,9.71,1.58,0.34,9.69,1.32,0.61,26
173.31,81.38,-65.38,0.01,-0.02,-0.01,0.00,0.24,-0.27,9.70,1.57,0.33,9.69,1.33,0.60,26
173.38,81.38,-65.63,0.01,-0.01,-0.01,0.04,0.26,-0.22,9.74,1.60,0.37,9.69,1.33,0.59,26
173.38,81.38,-65.81,0.02,-0.01,-0.02,0.04,0.23,-0.18,9.73,1.57,0.40,9.69,1.34,0.59,26
173.44,81.31,-66.13,0.02,-0.00,-0.02,0.05,0.21,-0.17,9.74,1.51,0.40,9.69,1.34,0.59,26
173.44,81.31,-66.25,0.02,0.00,-0.03,0.04,0.17,-0.12,9.73,1.52,0.46,9.69,1.35,0.59,26
173.44,81.25,-66.50,0.04,0.01,-0.03,0.02,0.15,-0.12,9.71,1.51,0.46,9.69,1.35,0.59,26
173.44,81.25,-66.56,0.04,0.02,-0.04,0.00,0.15,-0.10,9.69,1.51,0.48,9.69,1.36,0.59,26
173.44,81.25,-66.63,0.04,0.01,-0.05,-0.07,0.09,-0.12,9.59,1.47,0.44,9.69,1.37,0.58,26
173.44,81.19,-66.81,0.04,0.01,-0.05,-0.13,0.08,-0.08,9.55,1.46,0.49,9.69,1.38,0.58,26
173.50,81.13,-67.06,0.04,0.00,-0.06,-0.18,0.05,-0.07,9.51,1.43,0.50,9.69,1.38,0.58,26
173.50,81.13,-67.13,0.03,-0.00,-0.06,-0.17,0.04,-0.11,9.51,1.43,0.47,9.68,1.39,0.58,26
173.50,81.06,-67.31,0.03,-0.01,-0.06,-0.16,0.04,-0.13,9.48,1.47,0.42,9.68,1.40,0.58,26
173.56,81.06,-67.50,0.02,-0.02,-0.05,-0.24,0.06,-0.13,9.44,1.47,0.44,9.68,1.40,0.57,26
173.56,81.00,-67.81,0.03,-0.01,-0.04,-0.25,0.09,-0.14,9.43,1.50,0.42,9.68,1.41,0.57,26
173.56,81.00,-67.94,0.03,-0.02,-0.03,-0.22,0.07,-0.15,9.45,1.49,0.42,9.68,1.41,0.57,26
173.56,81.00,-68.00,0.02,-0.01,-0.02,-0.20,0.08,-0.16,9.52,1.51,0.31,9.68,1.42,0.57,26
173.63,81.00,-68.13,0.00,-0.01,0.00,-0.12,0.13,-0.25,9.56,1.55,0.31,9.68,1.42,0.56,26
173.63,81.00,-68.31,-0.00,-0.01,0.01,-0.13,0.14,-0.24,9.54,1.57,0.31,9.68,1.42,0.56,26
173.63,81.00,-68.44,-0.01,-0.02,0.02,-0.09,0.13,-0.20,9.64,1.58,0.35,9.68,1.42,0.55,26
173.63,81.00,-68.56,-0.01,-0.02,0.02,-0.03,0.17,-0.21,9.65,1.60,0.34,9.68,1.42,0.55,26
173.63,81.00,-68.88,-0.01,-0.03,0.02,-0.02,0.17,-0.19,9.65,1.60,0.35,9.68,1.42,0.54,26
173.63,81.00,-69.00,-0.00,-0.03,0.02,-0.01,0.19,-0.18,9.70,1.59,0.38,9.68,1.42,0.54,26
173.63,81.00,-69.13,0.00,-0.02,0.01,0.00,0.16,-0.06,9.69,1.58,0.46,9.68,1.42,0.53,26
173.63,81.00,-69.31,0.00,-0.02,0.01,0.03,0.09,-0.08,9.73,1.54,0.48,9.68,1.42,0.53,26
173.63,81.00,-69.38,0.00,-0.02,0.00,0.00,0.11,-0.04,9.68,1.54,0.48,9.68,1.42,0.53,26
173.63,81.00,-69.50,-0.00,-0.01,-0.02,-0.02,0.06,-0.02,9.66,1.49,0.50,9.68,1.42,0.53,26
173.63,81.00,-69.63,-0.00,-0.02,-0.02,0.00,0.09,-0.04,9.62,1.53,0.46,9.68,1.43,0.52,26
173.69,81.00,-69.75,-0.00,-0.02,-0.04,-0.09,0.09,-0.08,9.58,1.53,0.44,9.68,1.43,0.52,26
173.75,80.94,-70.00,0.00,-0.02,-0.04,-0.10,0.06,-0.08,9.58,1.50,0.43,9.68,1.44,0.52,26
173.75,80.94,-70.13,0.00,-0.02,-0.04,-0.13,0.06,-0.06,9.54,1.50,0.45,9.68,1.45,0.52,26
173.75,80.94,-70.25,-0.00,-0.02,-0.03,-0.15,0.05,-0.14,9.52,1.50,0.37,9.68,1.45,0.51,26
173.81,80.94,-70.31,-0.00,-0.01,-0.02,-0.12,0.10,-0.16,9.56,1.56,0.35,9.68,1.45,0.51,26
173.81,80.88,-70.44,-0.01,-0.01,-0.01,-0.09,0.08,-0.17,9.59,1.54,0.34,9.68,1.45,0.51,26
173.81,80.88,-70.44,-0.01,-0.01,-0.00,-0.08,0.12,-0.12,9.59,1.58,0.38,9.68,1.45,0.51,26
173.81,80.88,-70.50,-0.01,-0.01,0.01,-0.05,0.12,-0.11,9.62,1.58,0.39,9.68,1.45,0.51,26
173.81,80.88,-70.63,-0.01,-0.01,0.01,-0.06,0.17,-0.11,9.59,1.62,0.45,9.68,1.45,0.51,26
173.81,80.88,-70.69,-0.00,-0.01,0.01,-0.08,0.19,-0.11,9.60,1.65,0.39,9.68,1.46,0.50,26
173.88,80.88,-70.81,-0.00,-0.01,0.00,-0.13,0.20,-0.05,9.55,1.66,0.45,9.68,1.46,0.50,26
173.88,80.88,-70.88,-0.00,-0.01,-0.00,-0.10,0.19,-0.08,9.57,1.63,0.40,9.68,1.46,0.50,26
173.88,80.88,-70.88,0.00,0.00,-0.01,-0.09,0.13,-0.12,9.58,1.60,0.38,9.68,1.46,0.50,26
173.88,80.88,-70.94,0.00,0.00,-0.01,-0.03,0.12,-0.07,9.64,1.59,0.43,9.68,1.46,0.50,26
173.88,80.88,-71.00,0.00,0.01,-0.01,0.01,0.14,-0.12,9.71,1.60,0.36,9.68,1.46,0.50,26
173.88,80.88,-71.00,0.00,0.01,-0.01,0.00,0.13,-0.12,9.68,1.60,0.38,9.68,1.47,0.50,26
173.88,80.81,-71.06,0.00,0.01,-0.02,0.00,0.12,-0.10,9.68,1.59,0.39,9.68,1.47,0.50,26
173.94,80.81,-71.13,0.01,0.00,-0.02,-0.03,0.10,-0.06,9.62,1.56,0.42,9.68,1.47,0.50,26
173.94,80.81,-71.13,0.02,-0.01,-0.02,-0.06,0.09,-0.10,9.61,1.57,0.39,9.68,1.47,0.50,26
173.94,80.81,-71.25,0.02,-0.01,-0.02,-0.07,0.13,-0.09,9.60,1.61,0.40,9.68,1.48,0.50,26
173.94,80.75,-71.31,0.02,-0.00,-0.02,-0.06,0.15,-0.11,9.60,1.61,0.36,9.68,1.48,0.50,26
173.94,80.75,-71.38,0.01,-0.00,-0.02,-0.06,0.12,-0.11,9.61,1.61,0.38,9.67,1.48,0.49,26
173.94,80.75,-71.50,0.01,0.00,-0.02,-0.07,0.09,-0.09,9.60,1.59,0.40,9.67,1.49,0.49,26
173.94,80.75,-71.56,0.01,0.01,-0.02,-0.10,0.06,-0.08,9.57,1.55,0.41,9.67,1.49,0.49,26
174.00,80.69,-71.63,0.01,0.01,-0.02,-0.06,0.09,-0.17,9.61,1.59,0.32,9.67,1.49,0.49,26
174.00,80.69,-71.69,0.01,0.01,-0.02,-0.06,0.10,-0.17,9.57,1.59,0.33,9.67,1.50,0.49,26
174.00,80.69,-71.75,0.02,0.01,-0.02,-0.09,0.09,-0.16,9.58,1.60,0.33,9.67,1.50,0.49,26
174.00,80.63,-71.88,0.02,0.01,-0.02,-0.10,0.10,-0.10,9.57,1.61,0.38,9.67,1.51,0.49,26
174.00,80.63,-71.94,0.02,0.01,-0.02,-0.12,0.12,-0.09,9.60,1.65,0.42,9.67,1.51,0.49,26
174.00,80.63,-72.00,0.02,0.00,-0.01,0.00,0.12,-0.02,9.67,1.64,0.46,9.67,1.51,0.49,26
174.00,80.63,-72.06,0.03,0.00,-0.01,0.18,0.06,-0.01,9.86,1.58,0.47,9.67,1.51,0.48,26
174.00,80.63,-72.06,0.03,0.00,-0.02,0.00,0.13,-0.08,9.74,1.77,0.43,9.67,1.52,0.48,26
174.00,80.56,-72.13,0.03,0.00,-0.04,0.06,0.25,-0.05,9.69,1.77,0.46,9.67,1.52,0.48,26
174.00,80.56,-72.19,0.06,0.02,-0.07,-0.06,0.20,-0.13,9.61,1.74,0.35,9.67,1.53,0.48,26
174.06,80.44,-72.31,0.07,0.03,-0.08,-0.20,0.13,-0.11,9.87,1.39,0.19,9.67,1.55,0.49,26
174.06,80.38,-72.31,0.06,0.05,-0.09,0.20,-0.16,-0.30,9.74,1.44,0.23,9.66,1.56,0.49,26
174.06,80.38,-72.25,-0.02,0.03,-0.05,0.19,0.19,-0.19,9.85,1.75,0.30,9.66,1.56,0.49,26
174.13,80.31,-72.44,-0.03,-0.02,-0.03,0.01,0.34,-0.28,9.68,1.91,0.21,9.66,1.56,0.49,26
174.19,80.31,-72.75,-0.01,-0.05,-0.01,-0.05,0.30,-0.29,9.41,1.77,0.32,9.66,1.57,0.48,26
174.19,80.31,-72.94,0.01,-0.06,-0.01,-0.23,0.09,-0.08,9.42,1.66,0.38,9.66,1.57,0.47,26
174.13,80.31,-73.31,0.06,-0.03,-0.03,-0.29,0.05,0.00,9.37,1.63,0.47,9.66,1.57,0.47,26
174.13,80.25,-73.38,0.07,0.00,-0.04,-0.19,0.07,0.01,9.51,1.63,0.46,9.66,1.58,0.47,26
174.13,80.25,-73.38,0.07,0.02,-0.04,-0.15,0.00,-0.09,9.50,1.58,0.37,9.66,1.59,0.47,26
174.06,80.19,-73.44,0.05,0.02,-0.03,-0.17,-0.04,-0.08,9.48,1.55,0.39,9.66,1.59,0.47,26
174.06,80.19,-73.44,0.05,0.02,-0.03,-0.14,-0.06,-0.16,9.51,1.53,0.31,9.66,1.59,0.47,26
174.06,80.19,-73.44,0.03,0.02,-0.01,-0.17,-0.13,-0.14,9.48,1.46,0.33,9.66,1.59,0.47,26
174.06,80.19,-73.38,0.01,0.02,0.02,-0.16,-0.08,-0.11,9.50,1.51,0.36,9.66,1.59,0.47,26
174.00,80.19,-73.25,0.01,0.02,0.03,-0.12,-0.07,-0.18,9.53,1.51,0.29,9.66,1.59,0.47,26
174.00,80.25,-73.13,0.01,0.02,0.04,-0.16,-0.05,-0.20,9.49,1.53,0.27,9.66,1.58,0.48,26
174.00,80.25,-73.13,0.01,0.02,0.04,-0.23,0.02,-0.07,9.43,1.60,0.40,9.66,1.58,0.48,26
173.88,80.31,-72.94,0.02,0.03,0.05,-0.19,0.07,-0.04,9.47,1.65,0.43,9.66,1.57,0.48,26
173.88,80.31,-72.81,0.03,0.03,0.05,-0.14,0.16,-0.04,9.52,1.73,0.44,9.66,1.57,0.48,26
173.81,80.31,-72.75,0.03,0.02,0.06,-0.11,0.15,0.00,9.55,1.72,0.48,9.66,1.56,0.48,26
173.75,80.38,-72.69,0.03,0.01,0.05,0.00,0.21,0.03,9.67,1.77,0.52,9.66,1.56,0.48,26
173.69,80.38,-72.69,0.04,-0.00,0.02,0.13,0.28,-0.03,9.80,1.84,0.45,9.66,1.55,0.48,26
173.69,80.38,-72.75,0.05,-0.00,0.01,0.10,0.34,-0.08,9.77,1.90,0.39,9.66,1.56,0.48,26
173.69,80.38,-72.81,0.06,0.01,-0.02,0.05,0.31,-0.12,9.72,1.88,0.35,9.66,1.57,0.48,26
173.69,80.31,-72.88,0.07,0.02,-0.03,0.07,0.18,-0.21,9.74,1.75,0.26,9.66,1.57,0.48,26
173.69,80.25,-73.06,0.09,0.03,-0.05,0.05,0.14,-0.28,9.72,1.73,0.19,9.66,1.58,0.48,26
173.63,80.19,-73.25,0.08,0.03,-0.05,-0.03,0.07,-0.32,9.62,1.66,0.14,9.66,1.59,0.47,26
173.63,80.19,-73.38,0.07,0.02,-0.05,-0.02,0.05,-0.33,9.63,1.64,0.14,9.66,1.60,0.47,26
173.63,80.19,-73.50,0.06,0.01,-0.04,-0.09,0.01,-0.34,9.57,1.62,0.12,9.66,1.60,0.46,26
173.63,80.13,-73.88,0.03,-0.00,-0.02,-0.08,0.04,-0.33,9.58,1.64,0.12,9.66,1.60,0.46,26
173.63,80.13,-74.00,0.01,-0.01,-0.01,-0.08,0.08,-0.31,9.57,1.69,0.14,9.66,1.60,0.45,26
173.63,80.13,-74.13,-0.00,-0.01,-0.00,-0.08,0.11,-0.19,9.57,1.72,0.25,9.66,1.61,0.45,26
173.63,80.13,-74.38,-0.01,-0.02,0.00,-0.01,0.09,-0.15,9.64,1.70,0.29,9.66,1.61,0.44,26
173.69,80.13,-74.50,-0.01,-0.02,0.00,-0.04,0.08,-0.16,9.61,1.69,0.27,9.66,1.61,0.44,26
173.69,80.13,-74.63,-0.02,-0.02,0.00,-0.03,0.08,-0.13,9.69,1.73,0.30,9.66,1.61,0.43,26
173.69,80.13,-74.75,-0.02,-0.03,-0.00,0.06,0.11,-0.15,9.72,1.72,0.28,9.66,1.61,0.43,26
173.75,80.19,-74.94,-0.02,-0.03,-0.01,0.05,0.07,-0.14,9.71,1.69,0.28,9.66,1.61,0.43,26
173.75,80.13,-75.06,-0.02,-0.03,-0.01,0.04,0.07,-0.11,9.70,1.72,0.29,9.66,1.61,0.42,26
173.75,80.13,-75.19,-0.02,-0.03,-0.02,0.04,0.10,-0.12,9.69,1.75,0.33,9.66,1.62,0.42,26
173.81,80.13,-75.25,-0.01,-0.02,-0.03,-0.02,0.10,-0.07,9.63,1.72,0.34,9.66,1.62,0.42,26
173.88,80.06,-75.44,-0.01,-0.02,-0.04,-0.08,0.07,0.00,9.57,1.70,0.42,9.66,1.63,0.41,26
173.88,80.06,-75.56,-0.01,-0.01,-0.05,-0.16,0.06,-0.03,9.49,1.72,0.36,9.65,1.63,0.41,26
173.94,80.06,-75.63,-0.00,-0.01,-0.05,-0.25,0.07,-0.08,9.39,1.72,0.33,9.65,1.64,0.41,26
174.00,80.00,-75.75,-0.00,-0.00,-0.04,-0.29,0.00,-0.14,9.36,1.65,0.27,9.65,1.64,0.41,26
174.00,80.00,-75.75,-0.00,-0.00,-0.03,-0.29,0.02,-0.13,9.32,1.61,0.25,9.65,1.65,0.41,26
174.00,80.00,-75.81,-0.02,0.01,0.00,-0.31,-0.02,-0.13,9.34,1.62,0.28,9.65,1.65,0.41,26
174.00,80.00,-75.75,-0.03,0.01,0.02,-0.28,0.00,-0.13,9.37,1.64,0.28,9.65,1.64,0.41,26
174.00,80.00,-75.69,-0.03,0.01,0.04,-0.24,-0.02,-0.02,9.40,1.61,0.39,9.65,1.64,0.42,26
174.00,80.06,-75.56,-0.03,0.01,0.05,-0.20,0.01,0.00,9.45,1.65,0.41,9.66,1.63,0.42,26
173.94,80.06,-75.50,-0.03,0.01,0.06,-0.15,0.03,0.00,9.51,1.66,0.42,9.66,1.63,0.42,26
173.94,80.13,-75.44,-0.03,0.01,0.07,-0.12,0.02,0.00,9.53,1.64,0.41,9.66,1.61,0.42,26
173.94,80.13,-75.31,-0.03,0.01,0.07,-0.02,-0.01,-0.06,9.63,1.60,0.35,9.66,1.61,0.42,26
173.88,80.25,-75.19,-0.03,0.00,0.06,0.00,0.00,-0.06,9.66,1.60,0.35,9.66,1.60,0.42,26
173.88,80.25,-75.13,-0.03,-0.00,0.07,0.03,0.01,-0.09,9.70,1.61,0.33,9.66,1.59,0.42,26
173.88,80.31,-75.06,-0.04,-0.01,0.07,0.05,0.09,-0.11,9.72,1.68,0.31,9.66,1.58,0.42,26
173.81,80.31,-75.00,-0.04,-0.00,0.06,0.08,0.17,-0.09,9.74,1.75,0.32,9.66,1.58,0.42,26
