112.63,16.38,-165.94,0.08,0.07,0.45,1.03,-0.94,0.14,3.81,1.30,-8.98,2.78,2.25,-9.12,29,9.38
112.88,16.50,-166.06,0.18,0.14,0.44,0.62,-0.58,0.84,3.43,1.64,-8.28,2.80,2.22,-9.12,29,11.97
113.31,16.75,-166.50,0.28,0.17,0.47,0.39,-1.03,0.37,3.22,1.15,-8.75,2.83,2.19,-9.12,29,9.33
113.63,16.94,-166.75,0.31,0.23,0.52,0.18,-0.39,0.51,3.04,1.75,-8.61,2.86,2.14,-9.12,29,10.99
113.88,17.19,-167.00,0.35,0.27,0.53,0.08,-0.42,0.49,2.71,1.21,-8.76,2.93,2.05,-9.12,29,8.6
114.13,17.38,-167.25,0.36,0.31,0.50,-0.22,-0.83,0.35,2.38,1.00,-8.73,2.97,2.01,-9.12,29,10.91
114.31,17.63,-167.50,0.34,0.32,0.46,-0.82,-1.02,0.18,2.18,0.94,-8.93,3.00,1.97,-9.12,29,9.12
114.50,17.81,-167.75,0.30,0.30,0.41,-0.74,-0.86,0.23,2.29,1.07,-8.88,3.03,1.94,-9.11,29,9.42
114.69,18.00,-167.94,0.22,0.19,0.26,-0.53,-0.96,0.16,2.52,0.94,-8.95,3.05,1.91,-9.11,29,13.35
114.88,18.19,-168.25,0.20,0.08,0.18,-0.52,-0.99,-0.20,2.54,0.89,-9.32,3.07,1.87,-9.12,29,6.99
114.94,18.19,-168.38,0.15,-0.02,0.15,-0.24,-0.93,-0.13,2.67,1.27,-9.29,3.06,1.86,-9.12,29,11.26
115.00,18.19,-168.44,0.10,-0.12,0.13,-0.38,-0.58,-0.16,2.62,1.42,-9.50,3.04,1.85,-9.13,29,10.99
115.19,18.06,-168.50,0.08,-0.21,0.10,-0.42,-0.42,-0.37,2.28,1.82,-9.74,3.02,1.84,-9.14,29,10.74
115.25,17.94,-168.56,0.13,-0.31,-0.02,-1.79,-0.16,-0.94,1.19,1.66,-10.10,2.99,1.83,-9.15,29,12.89
115.13,17.56,-168.75,0.25,-0.23,-0.20,-1.86,-0.75,-0.56,1.10,1.06,-9.73,2.95,1.79,-9.17,29,9.0
114.88,17.50,-168.88,0.36,-0.08,-0.42,-1.92,-0.77,-0.28,1.03,1.02,-9.46,2.95,1.77,-9.18,29,9.98
114.56,17.50,-169.00,0.44,0.10,-0.62,-1.91,-1.43,-0.53,3.09,-0.23,-10.57,2.96,1.76,-9.18,29,12.94
114.00,17.56,-169.13,0.43,0.28,-0.86,1.38,-2.44,-1.54,4.36,-0.68,-10.72,2.97,1.75,-9.17,29,9.53
113.38,17.63,-169.13,0.37,0.36,-1.09,1.24,-2.69,-1.84,4.23,-0.94,-11.01,2.99,1.75,-9.17,29,11.86
112.06,17.75,-169.13,0.33,0.25,-1.11,-0.17,-2.69,-2.81,2.81,-0.94,-11.98,2.99,1.75,-9.17,29,10.63
111.31,17.69,-169.13,0.35,0.09,-1.18,-0.67,-3.06,-3.50,2.30,-1.30,-12.67,2.98,1.76,-9.17,29,10.85
110.63,17.50,-169.13,0.44,-0.08,-1.28,-0.09,-3.71,-3.50,3.44,-2.06,-10.91,2.91,1.74,-9.19,29,10.2
109.81,17.25,-169.25,0.57,-0.22,-1.31,0.53,-4.33,-0.93,3.39,-2.60,-10.15,2.86,1.72,-9.22,29,11.42
108.38,16.56,-169.50,0.57,-0.42,-1.25,0.70,-4.45,-1.11,3.50,-2.75,-10.35,2.80,1.70,-9.24,29,9.92
107.69,16.19,-169.56,0.48,-0.47,-1.27,0.33,-3.81,-0.41,3.08,-2.12,-9.67,2.74,1.69,-9.26,29,12.28
106.94,15.81,-169.63,0.38,-0.47,-1.30,0.12,-2.72,0.80,2.90,-0.88,-7.80,2.62,1.70,-9.29,29,9.84
106.19,15.44,-169.56,0.25,-0.40,-1.31,0.28,-2.59,1.48,2.90,0.10,-6.93,2.57,1.73,-9.30,29,12.35
105.50,15.19,-169.44,-0.15,-0.09,-1.29,0.69,-0.41,5.10,3.23,1.36,-4.19,2.54,1.77,-9.30,29,10.3
104.81,15.00,-169.13,-0.15,-0.09,-1.29,0.82,-0.34,6.01,3.35,1.50,-3.27,2.53,1.85,-9.28,29,10.77
103.50,15.06,-167.94,-1.00,0.47,-1.20,3.80,0.80,6.47,6.36,2.78,-2.78,2.55,1.97,-9.25,29,9.71
103.06,15.25,-167.00,-1.37,0.54,-0.86,4.62,-3.64,3.50,7.20,-1.52,-5.70,2.62,2.26,-9.17,29,11.48
103.00,15.50,-166.13,-1.54,0.45,-0.28,1.23,-3.65,0.82,4.90,0.84,-8.35,2.66,2.41,-9.12,29,10.7
103.19,15.75,-165.19,-1.72,0.48,0.13,2.23,-1.56,0.77,3.14,7.39,-9.77,2.73,2.55,-9.06,29,10.17
103.56,16.19,-164.19,-1.72,0.75,0.19,-0.46,4.96,-2.30,2.35,7.63,-11.30,2.82,2.67,-9.00,29,10.28
103.63,16.69,-163.44,-0.73,1.05,-0.15,-0.01,1.41,-2.25,2.89,4.15,-11.20,2.90,2.73,-8.95,29,11.83
103.38,17.69,-162.69,-0.31,1.00,-0.23,-0.54,-1.69,-1.66,2.44,1.07,-10.57,3.06,2.77,-8.89,29,10.65
103.19,18.13,-162.63,0.02,0.87,-0.13,1.87,-2.94,-1.87,4.93,-0.17,-10.77,3.11,2.75,-8.88,29,9.06
103.19,18.50,-162.75,0.25,0.57,0.08,5.67,1.59,-0.64,4.67,2.66,-8.42,3.13,2.71,-8.88,29,9.17
103.25,18.63,-162.94,0.29,0.21,0.25,-0.64,0.11,-0.42,2.48,2.80,-9.32,3.13,2.69,-8.89,29,11.67
103.50,18.56,-163.25,0.19,-0.16,0.16,-0.34,0.11,0.61,2.77,2.78,-8.29,3.12,2.67,-8.90,29,10.73
103.56,18.50,-163.38,0.18,-0.07,0.13,-0.41,-0.20,1.00,2.70,2.44,-7.90,3.11,2.65,-8.91,29,8.85
103.69,18.56,-163.44,0.10,0.07,0.08,-0.34,-0.81,1.33,2.77,1.83,-7.57,3.12,2.64,-8.91,29,10.31
103.69,18.69,-163.38,-0.08,0.24,0.02,-0.22,-0.52,1.07,4.17,4.49,-9.81,3.18,2.67,-8.88,29,11.28
103.69,18.94,-163.25,-0.25,0.41,-0.04,1.18,-0.29,0.78,4.41,2.40,-8.07,3.23,2.70,-8.85,29,12.24
103.56,19.56,-162.69,-0.44,0.69,-0.07,0.51,-1.42,-4.43,3.80,1.31,-13.26,3.28,2.74,-8.82,29,10.34
103.50,19.88,-162.44,-0.36,0.70,-0.19,0.46,-2.42,-1.76,3.80,0.35,-10.55,3.34,2.77,-8.79,29,10.7
103.38,20.19,-162.13,-0.34,0.68,-0.24,0.27,-0.72,-0.12,3.66,2.08,-8.88,3.43,2.85,-8.72,29,11.05
103.19,20.50,-161.88,-0.38,0.57,-0.23,0.28,0.55,0.00,3.68,3.63,-8.54,3.46,2.89,-8.70,29,10.99
103.06,20.69,-161.56,-0.37,0.47,-0.24,0.63,-0.18,0.24,4.13,2.75,-8.43,3.49,2.93,-8.67,29,10.97
102.94,20.88,-161.31,-0.35,0.47,-0.29,0.67,-0.78,0.26,4.20,2.19,-8.39,3.52,2.97,-8.65,29,9.6
102.75,21.06,-161.00,-0.36,0.48,-0.36,0.48,-1.13,0.05,4.04,1.88,-8.56,3.55,3.01,-8.62,29,12.11
102.38,21.44,-160.38,-0.34,0.46,-0.34,0.38,-1.44,-0.33,3.97,1.61,-8.93,3.58,3.05,-8.59,29,10.09
102.19,21.63,-160.13,-0.32,0.44,-0.32,0.08,-1.38,-0.30,3.74,1.96,-8.77,3.64,3.13,-8.55,29,11.68
102.00,21.75,-159.88,-0.27,0.42,-0.28,0.09,-1.16,-0.22,3.77,2.17,-8.86,3.66,3.16,-8.52,29,9.93
102.06,21.94,-159.63,-0.26,0.40,-0.27,-0.02,-1.01,-0.55,3.66,2.17,-9.06,3.68,3.19,-8.50,29,11.42
101.94,22.06,-159.38,-0.26,0.28,-0.25,-0.07,-0.99,-0.68,3.62,2.22,-9.17,3.70,3.22,-8.48,29,10.86
101.69,22.19,-159.00,-0.26,0.18,-0.23,-0.14,-1.01,-0.70,3.56,2.24,-9.18,3.71,3.28,-8.46,29,11.43
101.56,22.19,-158.75,-0.26,0.10,-0.20,0.02,-1.13,-0.78,3.73,2.14,-9.24,3.71,3.28,-8.46,29,9.94
101.69,22.19,-158.63,-0.26,0.02,-0.17,0.00,-1.19,-0.82,3.71,2.11,-9.27,3.70,3.33,-8.44,29,10.9
101.63,22.13,-158.44,-0.25,-0.04,-0.14,0.00,-1.00,-0.73,3.68,2.35,-9.17,3.68,3.35,-8.44,29,12.24
101.63,22.06,-158.31,-0.22,-0.11,-0.07,0.03,-1.09,-0.72,3.70,2.24,-9.18,3.67,3.34,-8.45,29,10.86
101.69,21.94,-158.50,-0.20,-0.12,-0.03,0.09,-1.00,-0.63,3.76,2.31,-9.10,3.66,3.32,-8.46,29,8.69
101.88,21.88,-158.69,-0.16,-0.12,0.00,0.09,-0.88,-0.53,3.74,2.42,-9.01,3.65,3.30,-8.47,29,10.94
101.88,21.81,-158.63,-0.14,-0.10,0.04,0.15,-0.92,-0.25,3.78,2.50,-8.60,3.64,3.32,-8.47,29,10.72
101.94,21.81,-158.56,-0.13,-0.06,0.07,0.05,-0.91,-0.04,3.70,2.41,-8.51,3.64,3.33,-8.47,29,11.08
102.00,21.81,-158.50,-0.12,0.06,0.08,-0.15,-0.93,0.22,3.50,2.40,-8.23,3.65,3.33,-8.46,29,10.37
102.06,21.88,-158.44,-0.11,0.12,0.08,-0.20,-0.82,0.37,3.46,2.51,-8.08,3.66,3.34,-8.45,29,10.25
102.13,22.00,-158.31,-0.12,0.16,0.06,-0.28,-0.82,0.23,3.39,2.52,-8.21,3.68,3.35,-8.44,29,9.45
102.13,22.13,-158.25,-0.12,0.20,0.03,-0.30,-0.73,0.13,3.38,2.84,-8.19,3.71,3.37,-8.42,29,10.29
102.13,22.25,-158.13,-0.12,0.21,-0.01,-0.32,-0.50,0.35,3.40,2.87,-8.05,3.73,3.38,-8.41,29,13.83
102.06,22.38,-158.06,-0.10,0.23,-0.05,-0.33,-0.55,0.46,3.41,2.83,-7.93,3.75,3.39,-8.40,29,7.24
102.06,22.44,-158.00,-0.06,0.25,-0.15,-0.52,-0.46,0.52,3.24,2.93,-7.86,3.76,3.40,-8.39,29,11.21
101.81,22.63,-157.81,-0.02,0.24,-0.19,-0.62,-0.48,0.46,3.15,2.92,-7.91,3.77,3.41,-8.38,29,10.31
101.63,22.69,-157.75,0.01,0.22,-0.24,-0.63,-0.42,0.51,3.15,2.99,-7.85,3.79,3.42,-8.36,29,10.93
101.44,22.75,-157.69,0.05,0.18,-0.29,-0.69,-0.37,0.44,3.09,3.05,-7.92,3.79,3.43,-8.36,29,9.93
101.38,22.75,-157.69,0.07,0.12,-0.34,-0.77,-0.20,0.42,2.97,3.41,-8.06,3.78,3.43,-8.36,29,11.25
101.13,22.69,-157.63,0.10,0.05,-0.39,-0.76,0.06,0.32,3.00,3.51,-8.05,3.76,3.44,-8.37,29,14.67
100.63,22.44,-157.56,0.12,-0.08,-0.48,-0.65,0.21,0.08,3.08,3.66,-8.29,3.74,3.45,-8.37,29,8.03
100.31,22.25,-157.56,0.11,-0.13,-0.51,-0.57,0.32,0.11,3.14,3.78,-8.27,3.71,3.46,-8.38,29,9.69
100.06,22.06,-157.50,0.09,-0.17,-0.54,-0.53,0.46,0.05,3.14,3.93,-8.34,3.68,3.47,-8.39,29,9.96
99.75,21.81,-157.44,0.06,-0.19,-0.57,-0.41,0.58,0.03,3.27,4.18,-8.44,3.61,3.50,-8.41,29,10.77
99.44,21.63,-157.31,0.02,-0.21,-0.59,-0.29,0.67,-0.12,3.28,4.21,-8.54,3.57,3.53,-8.42,29,11.83
98.81,21.06,-157.06,-0.05,-0.25,-0.64,-0.24,0.74,-0.18,3.28,4.30,-8.61,3.53,3.55,-8.42,29,10.47
98.69,20.81,-156.94,-0.08,-0.28,-0.66,-0.22,0.79,-0.28,3.26,4.37,-8.71,3.48,3.58,-8.43,29,14.07
98.31,20.50,-156.81,-0.08,-0.30,-0.67,-0.05,0.79,-0.23,3.38,4.40,-8.67,3.38,3.64,-8.45,29,7.42
98.00,20.19,-156.63,-0.08,-0.33,-0.68,-0.03,0.77,-0.19,3.39,4.38,-8.63,3.33,3.67,-8.46,29,11.86
97.69,19.81,-156.50,-0.06,-0.36,-0.68,0.09,0.71,0.14,3.37,4.40,-8.32,3.27,3.69,-8.47,29,10.61
97.38,19.50,-156.38,0.02,-0.38,-0.66,0.15,0.71,0.37,3.38,4.43,-8.11,3.22,3.71,-8.48,29,11.33
97.19,19.19,-156.31,0.07,-0.35,-0.64,0.25,0.67,0.55,3.42,4.40,-7.94,3.17,3.72,-8.49,29,9.86
96.56,18.56,-156.25,0.13,-0.32,-0.62,0.30,0.66,0.76,3.42,4.40,-7.74,3.12,3.73,-8.51,29,12.38
96.25,18.25,-156.31,0.20,-0.28,-0.59,0.28,0.69,0.81,3.31,4.55,-7.75,3.03,3.73,-8.54,29,9.94
95.94,18.00,-156.38,0.26,-0.25,-0.56,0.28,0.82,0.78,3.31,4.67,-7.83,2.99,3.72,-8.56,29,9.63
95.88,17.75,-156.50,0.32,-0.23,-0.53,0.31,0.95,0.73,3.26,4.81,-7.92,2.96,3.70,-8.58,29,13.63
95.63,17.56,-156.63,0.37,-0.25,-0.51,0.38,1.22,0.69,3.30,4.90,-7.90,2.92,3.68,-8.60,29,7.6
95.06,17.06,-157.00,0.45,-0.32,-0.46,0.43,1.44,0.74,3.31,5.10,-7.88,2.87,3.66,-8.63,29,11.25
94.81,16.75,-157.19,0.48,-0.36,-0.44,0.46,1.64,0.62,3.29,5.27,-8.03,2.83,3.63,-8.65,29,9.62
94.63,16.44,-157.44,0.51,-0.42,-0.42,0.60,1.74,0.63,3.38,5.34,-8.05,2.78,3.60,-8.68,29,11.33
94.38,16.13,-157.69,0.51,-0.46,-0.40,0.69,1.81,0.62,3.48,5.40,-8.08,2.67,3.53,-8.74,29,9.79
94.19,15.81,-157.94,0.52,-0.48,-0.38,0.85,1.87,0.70,3.47,5.37,-8.07,2.62,3.49,-8.77,29,12.4
94.00,15.50,-158.25,0.52,-0.51,-0.32,0.89,1.98,0.71,3.46,5.44,-8.09,2.56,3.46,-8.80,29,8.18
93.88,15.13,-158.50,0.52,-0.51,-0.29,0.91,1.98,0.70,3.42,5.40,-8.13,2.51,3.42,-8.83,29,9.96
93.63,14.63,-158.69,0.52,-0.52,-0.26,0.99,2.02,0.59,3.48,5.46,-8.24,2.48,3.44,-8.83,29,9.75
93.50,14.50,-158.63,0.52,-0.52,-0.23,1.06,2.02,0.58,3.52,5.47,-8.25,2.43,3.47,-8.84,29,10.0
93.44,14.38,-158.56,0.52,-0.53,-0.20,1.08,2.02,0.57,3.52,5.53,-8.28,2.41,3.48,-8.84,29,10.07
93.31,14.25,-158.44,0.51,-0.53,-0.16,1.10,2.05,0.55,3.60,5.47,-8.27,2.39,3.49,-8.84,29,9.0
93.38,14.13,-158.38,0.50,-0.52,-0.12,1.20,1.98,0.56,3.65,5.48,-8.32,2.38,3.50,-8.84,29,11.41
93.31,14.00,-158.31,0.48,-0.50,-0.08,1.00,1.91,0.92,3.37,5.43,-7.91,2.37,3.52,-8.83,29,8.06
93.31,13.94,-158.25,0.48,-0.43,0.05,1.52,1.40,0.86,3.86,4.89,-8.00,2.33,3.48,-8.86,29,13.85
93.44,13.56,-158.81,0.49,-0.38,0.10,1.32,1.73,0.76,3.62,5.17,-8.12,2.30,3.43,-8.89,29,8.28
93.44,13.44,-159.13,0.49,-0.33,0.15,1.37,1.68,0.73,3.65,5.08,-8.18,2.28,3.39,-8.91,29,12.62
93.56,13.31,-159.44,0.49,-0.26,0.19,1.51,1.87,0.80,3.92,5.19,-8.25,2.25,3.29,-8.95,29,7.31
93.69,13.25,-159.75,0.50,-0.21,0.24,1.67,1.89,0.70,3.99,5.11,-8.25,2.24,3.24,-8.97,29,13.58
93.81,13.25,-160.06,0.50,-0.17,0.27,1.61,1.94,0.56,3.90,5.19,-8.39,2.28,3.24,-8.96,29,7.25
93.94,13.44,-160.06,0.50,-0.14,0.29,1.55,2.00,0.37,3.84,5.20,-8.60,2.28,3.20,-8.98,29,8.32
94.06,13.44,-160.38,0.42,-0.09,0.31,1.51,1.99,0.36,3.80,5.15,-8.63,2.29,3.15,-8.99,29,13.72
94.38,13.50,-160.88,0.37,-0.06,0.31,1.54,1.96,0.48,3.83,5.08,-8.52,2.29,3.11,-9.00,29,11.59
94.50,13.56,-161.06,0.32,-0.04,0.31,1.38,1.99,0.40,3.60,4.90,-8.66,2.30,3.05,-9.02,29,10.2
94.69,13.56,-161.25,0.25,-0.01,0.31,1.29,1.85,0.35,3.53,4.81,-8.73,2.32,3.03,-9.03,29,10.03
94.56,13.63,-161.44,0.20,0.01,0.31,1.21,1.78,0.30,3.55,4.78,-8.72,2.33,3.01,-9.03,29,7.89
94.69,13.69,-161.56,0.15,0.02,0.28,1.20,1.54,0.25,3.54,4.54,-8.78,2.34,2.99,-9.03,29,9.02
94.94,13.81,-161.69,0.09,0.04,0.24,1.15,1.51,0.29,3.50,4.50,-8.75,2.35,2.98,-9.04,29,12.57
95.06,13.88,-161.75,0.06,0.03,0.21,1.05,1.42,0.28,3.41,4.39,-8.75,2.35,2.97,-9.04,29,7.61
95.00,13.94,-161.81,0.05,0.02,0.17,0.88,1.37,0.14,3.25,4.33,-8.89,2.36,2.96,-9.04,29,10.18
95.13,13.94,-161.88,0.04,0.00,0.15,0.70,1.06,-0.03,3.03,3.99,-9.16,2.37,2.95,-9.04,29,10.12
95.19,13.94,-161.94,0.03,-0.03,0.13,0.59,0.84,-0.19,2.96,3.78,-9.24,2.36,2.94,-9.04,29,11.13
95.25,13.94,-161.94,0.02,-0.10,0.09,0.50,0.53,-0.15,2.86,3.47,-9.21,2.36,2.94,-9.05,29,9.18
95.31,13.94,-161.94,0.02,-0.10,0.09,0.54,0.40,-0.11,2.90,3.34,-9.16,2.35,2.93,-9.05,29,10.7
95.13,13.88,-162.00,0.03,-0.14,0.04,0.29,0.35,-0.39,2.63,3.28,-9.45,2.34,2.93,-9.05,29,9.71
95.19,13.75,-162.06,0.04,-0.15,0.03,0.45,0.23,-0.29,2.78,3.16,-9.35,2.31,2.92,-9.06,29,11.71
95.19,13.63,-162.06,0.06,-0.14,0.02,0.31,-0.21,-0.09,2.52,2.68,-9.10,2.30,2.91,-9.07,29,12.02
95.25,13.56,-162.13,0.10,-0.13,0.03,0.21,-0.23,-0.03,2.43,2.45,-9.09,2.30,2.90,-9.08,29,8.34
95.06,13.56,-162.25,0.15,-0.10,0.05,0.13,-0.44,-0.01,2.27,2.12,-9.11,2.29,2.88,-9.08,29,10.59
95.13,13.50,-162.38,0.27,-0.03,0.11,-0.07,-0.72,-0.04,2.22,2.12,-9.14,2.29,2.85,-9.09,29,18.06
95.25,13.56,-162.75,0.33,0.00,0.15,-0.09,-0.75,-0.05,2.20,2.06,-9.15,2.30,2.82,-9.10,29,9.44
95.31,13.56,-163.00,0.38,0.03,0.18,-0.13,-0.81,-0.11,2.17,1.97,-9.22,2.30,2.78,-9.11,29,4.48
95.13,13.63,-163.25,0.42,0.05,0.21,-0.25,-0.79,-0.28,2.06,1.94,-9.41,2.33,2.69,-9.13,29,11.02
95.19,13.75,-163.50,0.46,0.07,0.24,-0.32,-0.73,-0.32,2.02,1.91,-9.47,2.34,2.64,-9.14,29,12.73
95.31,13.81,-163.81,0.51,0.07,0.28,-0.39,-0.72,-0.30,1.96,1.87,-9.46,2.35,2.59,-9.15,29,10.66
95.56,13.94,-164.44,0.53,0.06,0.29,-0.41,-0.65,-0.31,1.95,1.89,-9.48,2.37,2.54,-9.16,29,9.13
95.50,14.00,-164.81,0.55,0.04,0.30,-0.40,-0.62,-0.26,1.97,1.85,-9.44,2.38,2.48,-9.18,29,10.07
95.63,14.00,-165.25,0.56,0.02,0.31,-0.39,-0.53,-0.25,1.98,1.88,-9.45,2.38,2.41,-9.20,29,10.3
95.75,14.00,-165.63,0.57,0.00,0.32,-0.35,-0.44,-0.08,1.99,1.93,-9.23,2.38,2.28,-9.23,29,10.76
95.88,14.00,-166.06,0.57,-0.01,0.33,-0.39,-0.29,0.00,1.98,1.93,-9.24,2.38,2.22,-9.24,29,14.29
96.06,14.06,-166.44,0.57,-0.00,0.33,-0.39,-0.29,0.00,1.95,1.91,-9.20,2.38,2.16,-9.26,29,6.02
96.00,14.06,-166.81,0.55,0.01,0.32,-0.47,-0.17,0.07,1.90,1.93,-9.20,2.38,2.10,-9.27,29,10.25
96.25,14.06,-167.50,0.53,0.01,0.30,-0.47,-0.04,0.08,1.90,2.00,-9.20,2.38,2.04,-9.28,29,10.95
96.38,14.06,-167.81,0.51,-0.00,0.28,-0.36,0.12,0.10,2.13,2.13,-9.14,2.39,1.94,-9.30,29,12.19
96.50,14.06,-168.13,0.49,-0.01,0.26,-0.25,0.18,0.16,2.13,2.13,-9.14,2.39,1.90,-9.31,29,8.64
96.56,14.06,-168.44,0.46,-0.02,0.23,-0.23,0.29,0.27,2.15,2.20,-9.00,2.38,1.86,-9.32,29,11.48
96.63,14.06,-168.63,0.43,-0.02,0.20,-0.16,0.41,0.35,2.21,2.24,-8.98,2.38,1.83,-9.33,29,9.82
96.69,14.06,-168.88,0.38,-0.02,0.15,-0.17,0.35,0.45,2.21,2.15,-8.87,2.38,1.80,-9.33,29,10.21
96.81,14.06,-169.19,0.36,-0.00,0.13,-0.23,0.39,0.49,2.15,2.16,-8.85,2.38,1.77,-9.34,29,9.97
96.63,14.06,-169.38,0.33,0.01,0.11,-0.24,0.40,0.33,2.14,2.15,-9.01,2.38,1.75,-9.34,29,10.04
96.63,14.06,-169.50,0.32,0.02,0.09,-0.29,0.45,0.23,2.08,2.18,-9.11,2.38,1.72,-9.35,29,12.39
96.63,14.06,-169.63,0.31,0.02,0.08,-0.33,0.49,0.02,2.02,2.26,-9.66,2.38,1.68,-9.36,29,8.58
96.63,14.06,-169.81,0.30,-0.00,0.06,-0.32,0.88,-0.95,2.06,2.53,-10.32,2.38,1.65,-9.36,29,11.36
96.63,14.00,-169.94,0.30,-0.04,0.03,-0.25,0.99,-1.30,2.11,2.62,-10.68,2.37,1.62,-9.37,29,8.34
96.56,13.94,-170.13,0.34,-0.22,-0.06,-0.17,1.10,-1.57,2.18,2.69,-10.96,2.35,1.59,-9.38,29,9.66
96.44,13.63,-170.50,0.36,-0.33,-0.10,0.04,1.15,-1.50,2.36,2.72,-10.90,2.31,1.56,-9.39,29,11.7
96.38,13.38,-170.69,0.38,-0.44,-0.15,0.24,1.13,-1.32,2.59,2.62,-10.44,2.22,1.50,-9.43,29,11.08
96.25,13.06,-170.94,0.40,-0.53,-0.20,0.36,1.11,-1.00,2.62,2.50,-10.23,2.16,1.47,-9.45,29,9.7
96.06,12.75,-171.13,0.40,-0.58,-0.26,0.45,1.02,-0.78,2.77,2.10,-9.72,2.10,1.44,-9.46,29,11.63
95.88,12.38,-171.31,0.35,-0.59,-0.34,0.72,0.51,0.06,2.77,1.93,-9.42,2.04,1.41,-9.48,29,12.81
95.50,11.69,-171.63,0.31,-0.56,-0.37,0.77,0.44,0.37,2.76,1.83,-9.12,1.99,1.39,-9.49,29,10.29
95.25,11.38,-171.69,0.27,-0.49,-0.40,0.73,0.38,0.85,2.67,1.76,-8.65,1.94,1.37,-9.51,29,9.77
95.00,11.13,-171.81,0.24,-0.41,-0.42,0.81,0.21,1.09,2.71,1.57,-8.42,1.86,1.35,-9.53,29,9.62
94.75,10.94,-171.88,0.22,-0.31,-0.44,0.88,0.03,1.30,2.72,1.37,-8.23,1.84,1.34,-9.53,29,11.72
94.50,10.81,-171.94,0.21,-0.09,-0.47,0.83,-0.21,1.54,2.65,1.11,-7.99,1.82,1.33,-9.54,29,12.32
94.00,10.69,-172.13,0.22,0.01,-0.48,0.76,-0.33,1.57,2.58,0.98,-7.96,1.82,1.31,-9.54,29,9.31
93.63,10.69,-172.19,0.23,0.10,-0.49,0.74,-0.46,1.56,2.57,0.84,-7.97,1.82,1.30,-9.54,29,10.4
93.31,10.75,-172.25,0.24,0.17,-0.50,0.53,-0.64,1.38,2.37,0.65,-8.15,1.84,1.27,-9.54,29,11.06
93.00,10.81,-172.31,0.25,0.22,-0.51,0.42,-0.75,1.27,2.21,0.49,-8.38,1.86,1.26,-9.54,29,11.5
