143.19,8.88,120.88,-0.33,0.28,0.96,2.31,3.44,-0.90,3.77,-4.86,-5.90,1.45,-8.31,-4.99,29,11.25
142.69,8.00,121.06,-0.26,0.44,1.37,2.43,3.12,-0.86,3.80,-5.19,-5.87,1.36,-8.31,-5.01,29,10.43
141.63,7.31,121.00,-0.11,0.62,1.81,2.47,2.76,-0.62,3.72,-5.56,-5.64,1.24,-8.33,-5.01,29,10.86
141.13,6.44,120.81,0.10,0.77,2.25,2.38,2.64,-0.42,3.48,-5.72,-5.42,0.93,-8.40,-4.95,29,10.16
140.44,5.44,120.50,0.38,0.90,2.69,1.35,2.03,-0.69,1.52,-6.76,-5.88,0.72,-8.46,-4.89,29,11.72
139.63,4.19,120.00,0.68,0.99,3.11,0.55,1.40,-0.98,1.04,-7.12,-5.79,0.48,-8.53,-4.81,29,11.19
138.63,2.81,119.38,0.96,1.04,3.47,-0.23,1.11,-1.08,-0.01,-7.47,-5.79,0.22,-8.59,-4.70,29,13.23
137.50,1.31,118.69,1.18,1.05,3.72,-0.91,0.44,-0.39,-0.95,-8.21,-4.99,-0.04,-8.66,-4.59,29,8.82
135.31,-1.75,117.25,1.32,1.06,3.67,-1.03,0.17,-0.12,-1.33,-8.54,-4.61,-0.30,-8.71,-4.49,29,11.94
134.50,-3.13,116.63,1.23,1.05,3.29,-1.55,0.07,0.14,-2.09,-8.68,-4.24,-0.72,-8.77,-4.30,29,14.03
134.00,-4.19,116.13,1.03,1.03,2.72,-2.15,-0.16,0.59,-2.88,-8.94,-3.71,-0.85,-8.79,-4.25,29,9.09
133.81,-4.94,115.81,0.70,1.00,2.00,-2.61,-0.11,0.62,-3.42,-9.06,-3.60,-0.91,-8.79,-4.24,29,11.22
134.00,-5.31,115.69,-0.21,0.82,0.33,-2.76,-0.27,0.52,-3.67,-9.05,-3.74,-0.90,-8.78,-4.26,29,12.19
135.31,-4.88,116.31,-0.72,0.69,-0.47,-2.70,-0.66,0.63,-3.54,-9.42,-3.70,-0.84,-8.75,-4.33,29,12.29
136.38,-4.13,116.94,-1.20,0.56,-1.20,-2.41,-0.75,0.83,-3.13,-9.47,-3.60,-0.71,-8.71,-4.43,29,11.96
137.69,-3.13,117.81,-1.59,0.42,-1.81,-2.44,-1.06,0.91,-2.98,-9.72,-3.66,-0.34,-8.58,-4.73,29,11.04
139.13,-1.94,118.88,-1.88,0.27,-2.30,-1.55,-1.19,0.26,-1.66,-9.68,-4.64,-0.11,-8.49,-4.90,29,12.96
140.63,-0.63,120.00,-2.21,-0.04,-2.89,-1.36,-1.15,0.14,-1.24,-9.54,-4.94,0.11,-8.38,-5.08,29,14.03
143.75,2.00,122.50,-2.28,-0.19,-2.99,-0.46,-0.86,-0.39,-0.11,-9.12,-5.66,0.35,-8.26,-5.27,29,10.0
145.25,3.31,123.81,-2.28,-0.30,-3.00,-0.29,-0.98,-0.33,0.28,-9.11,-5.79,0.57,-8.13,-5.45,29,10.04
146.63,4.56,125.13,-2.22,-0.38,-2.92,-0.02,-1.00,-0.35,0.82,-8.98,-6.10,0.96,-7.85,-5.79,29,12.76
148.00,5.63,126.38,-2.12,-0.43,-2.75,0.40,-1.13,-0.46,1.53,-8.84,-6.40,1.13,-7.71,-5.94,29,12.04
150.31,7.44,128.75,-1.82,-0.42,-2.28,0.75,-0.73,-0.39,2.02,-8.31,-6.48,1.27,-7.58,-6.08,29,10.96
150.44,8.19,129.75,-1.64,-0.41,-2.03,0.56,-1.02,-0.32,1.96,-8.48,-6.53,1.40,-7.45,-6.21,29,12.89
151.31,8.81,130.69,-1.43,-0.37,-1.75,0.69,-0.91,-0.41,2.20,-8.26,-6.73,1.58,-7.24,-6.41,29,9.21
152.06,9.31,131.44,-1.22,-0.31,-1.46,0.62,-0.91,0.16,2.20,-8.19,-6.13,1.65,-7.16,-6.48,29,12.81
152.69,9.69,132.13,-1.01,-0.23,-1.18,0.24,-0.92,0.61,1.95,-8.03,-5.92,1.70,-7.10,-6.54,29,11.16
153.25,10.00,132.63,-0.77,-0.15,-0.93,-0.14,-0.86,0.73,1.60,-7.92,-5.84,1.75,-7.05,-6.57,29,11.92
153.38,10.50,133.19,-0.32,-0.02,-0.55,-0.25,-0.67,0.83,1.53,-7.69,-5.76,1.79,-7.02,-6.60,29,13.02
153.69,10.69,133.25,-0.13,0.01,-0.45,-0.55,-0.60,0.91,1.26,-7.61,-5.69,1.84,-7.00,-6.60,29,8.99
153.94,10.81,133.31,0.00,0.01,-0.40,-0.90,-0.25,0.59,0.86,-6.89,-6.15,1.87,-7.00,-6.60,29,13.09
154.13,11.00,133.31,0.06,-0.02,-0.42,-1.01,0.11,0.45,1.07,-6.64,-6.45,1.90,-6.99,-6.60,29,8.87
153.81,11.19,133.31,0.05,-0.09,-0.52,-0.83,0.35,0.14,1.17,-6.27,-6.75,1.93,-6.98,-6.60,29,10.54
153.94,11.38,133.38,-0.12,-0.35,-0.89,-0.19,1.23,-0.24,1.77,-5.72,-6.86,1.97,-6.95,-6.62,29,12.02
154.19,11.88,133.81,-0.26,-0.47,-1.09,0.28,1.50,-0.07,2.30,-5.41,-6.72,2.06,-6.86,-6.68,29,14.45
154.38,12.13,134.19,-0.41,-0.55,-1.27,0.72,1.76,0.00,2.79,-5.09,-6.69,2.12,-6.80,-6.73,29,8.17
154.19,12.50,134.69,-0.55,-0.60,-1.41,1.28,2.11,-0.01,3.75,-4.56,-6.75,2.18,-6.72,-6.79,29,11.06
154.50,12.81,135.25,-0.66,-0.60,-1.47,1.90,2.23,0.05,4.14,-4.41,-6.79,2.23,-6.65,-6.85,29,11.9
154.94,13.13,135.81,-0.73,-0.49,-1.28,2.09,2.17,0.11,4.38,-4.39,-6.79,2.28,-6.57,-6.90,29,10.28
296.38,13.69,136.88,-0.66,-0.42,-1.04,2.13,1.93,-0.22,4.45,-4.57,-7.18,2.32,-6.50,-6.95,29,9.23
295.44,13.81,137.31,-0.54,-0.32,-0.69,2.24,2.01,-0.64,4.58,-4.44,-7.64,2.34,-6.45,-7.00,29,11.33
295.25,13.81,137.56,-0.35,-0.25,-0.28,2.18,1.82,-0.82,4.44,-4.68,-8.03,2.32,-6.42,-7.03,29,11.13
295.31,13.69,137.56,-0.11,-0.19,0.17,2.13,1.74,-1.09,4.40,-4.70,-8.12,2.27,-6.44,-7.03,29,11.25
295.63,13.38,137.44,0.45,-0.10,1.13,2.21,1.71,-1.14,4.41,-4.78,-8.15,2.19,-6.50,-7.00,29,8.98
296.75,12.25,136.56,0.75,-0.06,1.58,2.13,1.71,-1.18,4.22,-4.87,-8.14,2.09,-6.58,-6.95,29,9.99
150.44,11.50,135.81,1.04,-0.01,2.00,2.12,1.82,-1.11,4.08,-4.87,-8.00,1.96,-6.69,-6.89,29,22.04
148.69,10.63,134.88,1.32,0.03,2.37,1.96,1.79,-1.08,3.41,-5.11,-8.00,1.63,-6.97,-6.69,29,1.53
146.81,9.56,133.81,1.55,0.09,2.70,0.95,1.70,-1.64,2.39,-5.42,-8.22,1.44,-7.12,-6.57,29,10.27
144.88,8.44,132.69,1.73,0.15,2.99,0.52,1.43,-1.89,1.75,-5.84,-8.34,1.23,-7.28,-6.44,29,9.81
143.00,7.19,131.50,1.90,0.35,3.39,0.55,1.34,-1.79,1.56,-6.09,-8.09,1.00,-7.43,-6.30,29,10.27
139.56,4.56,129.13,1.87,0.48,3.45,0.42,1.34,-1.49,1.21,-6.23,-7.66,0.78,-7.58,-6.16,29,10.35
138.19,3.31,128.00,1.78,0.60,3.37,-0.36,1.04,-1.13,-0.11,-7.12,-6.90,0.38,-7.81,-5.90,29,11.78
137.13,2.19,127.06,1.63,0.72,3.14,-0.49,0.69,-0.99,-0.11,-7.12,-6.90,0.21,-7.90,-5.79,29,9.86
136.50,1.25,126.19,1.40,0.85,2.78,-0.65,0.75,-0.54,-1.34,-7.52,-5.51,0.09,-7.97,-5.71,29,9.53
136.25,0.50,125.56,0.77,1.02,1.72,-1.76,0.36,0.27,-1.75,-7.65,-5.37,0.01,-8.01,-5.64,29,11.22
136.94,-0.06,124.94,0.39,1.06,1.10,-2.25,0.17,0.40,-2.27,-7.85,-5.21,-0.01,-8.03,-5.61,29,12.13
137.81,0.06,124.94,-0.03,1.08,0.45,-2.48,0.12,0.53,-2.47,-7.91,-5.08,0.01,-8.03,-5.62,29,10.12
139.06,0.50,125.19,-0.47,1.06,-0.22,-2.63,-0.25,1.17,-2.54,-8.26,-4.48,0.08,-8.00,-5.65,29,9.81
140.69,1.19,125.69,-0.90,1.00,-0.90,-2.69,-0.37,1.71,-2.40,-8.34,-3.90,0.38,-7.88,-5.82,29,12.03
142.56,2.19,126.44,-1.62,0.71,-2.14,-2.83,-0.35,1.82,-2.25,-8.13,-4.12,0.58,-7.77,-5.94,29,12.97
146.81,4.69,128.44,-1.90,0.47,-2.62,-2.94,-0.46,1.64,-2.13,-8.11,-4.43,0.80,-7.65,-6.08,29,9.06
148.94,6.00,129.69,-2.10,0.17,-2.96,-2.76,-0.32,1.79,-1.73,-7.82,-4.43,1.03,-7.50,-6.23,29,11.74
150.94,7.31,131.06,-2.23,-0.15,-3.17,-2.66,-0.41,2.21,-0.73,-7.12,-4.19,1.44,-7.14,-6.56,29,9.23
152.63,8.44,132.56,-2.28,-0.50,-3.26,-2.07,0.35,1.93,-0.46,-6.59,-4.79,1.61,-6.95,-6.72,29,11.19
154.00,9.44,134.06,-2.17,-1.14,-3.08,-2.11,0.25,1.42,-0.37,-6.50,-5.46,1.74,-6.75,-6.88,29,10.19
154.94,10.19,135.50,-2.04,-1.40,-2.78,-0.86,0.60,1.01,0.96,-5.96,-6.02,1.82,-6.57,-7.04,29,11.19
302.75,10.94,138.31,-1.89,-1.60,-2.35,-0.20,0.54,1.23,1.66,-5.85,-5.95,1.86,-6.39,-7.19,29,11.35
301.50,10.88,139.50,-1.68,-1.74,-1.80,0.37,0.57,1.35,2.68,-5.71,-6.25,1.79,-6.12,-7.44,29,11.44
300.56,10.50,140.50,-1.41,-1.79,-1.16,0.89,0.40,1.19,3.36,-5.57,-6.29,1.69,-6.04,-7.53,29,11.32
300.00,9.94,141.25,-1.08,-1.77,-0.47,1.67,0.46,1.23,3.46,-5.52,-6.94,1.55,-5.99,-7.60,29,9.45
299.88,9.13,141.69,-0.68,-1.71,0.24,2.24,0.41,0.75,3.62,-5.57,-6.88,1.38,-5.99,-7.63,29,11.03
300.63,6.88,141.69,0.26,-1.50,1.57,2.24,0.79,0.36,3.42,-5.23,-7.27,1.17,-6.03,-7.64,29,10.72
301.50,5.56,141.25,0.70,-1.39,2.13,2.34,1.11,-0.02,3.29,-4.98,-7.63,0.70,-6.21,-7.55,29,11.17
302.69,4.06,140.56,1.14,-1.26,2.61,2.23,1.33,-0.13,2.93,-4.87,-7.68,0.43,-6.33,-7.46,29,12.29
304.13,2.50,139.63,1.55,-1.14,3.02,1.95,1.48,-0.71,1.66,-4.91,-8.26,0.15,-6.48,-7.35,29,8.33
305.75,0.88,138.56,1.88,-0.99,3.35,1.37,1.83,-0.80,1.24,-4.79,-8.02,-0.12,-6.63,-7.22,29,14.52
309.56,-2.44,136.19,2.28,-0.64,3.78,1.18,1.99,-0.79,0.76,-4.78,-7.86,-0.41,-6.78,-7.07,29,7.21
120.06,-4.06,134.94,2.37,-0.43,3.84,0.10,2.04,-0.92,-0.59,-4.87,-7.84,-0.70,-6.92,-6.91,29,9.49
118.00,-5.69,133.75,2.35,-0.20,3.82,-0.17,2.18,-1.06,-1.15,-4.86,-7.81,-0.97,-7.04,-6.75,29,12.17
116.50,-7.13,132.69,2.21,0.06,3.69,-0.63,2.45,-0.88,-2.07,-4.77,-7.35,-1.43,-7.22,-6.47,29,9.96
115.44,-8.44,131.81,1.56,0.55,2.95,-1.14,2.54,-0.27,-2.75,-4.73,-6.64,-1.61,-7.28,-6.36,29,22.92
114.69,-10.19,130.75,1.10,0.74,2.38,-1.07,2.47,-0.27,-2.80,-4.83,-6.58,-1.73,-7.30,-6.30,29,0.77
114.81,-10.56,130.63,0.57,0.84,1.73,-1.19,2.58,-0.56,-3.00,-4.72,-6.84,-1.80,-7.31,-6.27,29,11.7
115.19,-10.75,130.75,0.00,0.81,1.01,-1.30,2.54,-1.31,-2.78,-4.81,-7.62,-1.80,-7.25,-6.34,29,11.33
115.63,-10.63,131.13,-0.59,0.67,0.30,-1.04,2.21,-1.02,-2.80,-4.97,-7.45,-1.75,-7.18,-6.43,29,14.63
116.00,-10.31,131.81,-1.63,0.12,-0.85,-0.96,2.07,-0.74,-2.65,-5.02,-7.28,-1.69,-7.10,-6.54,29,6.89
115.94,-9.50,133.63,-1.93,-0.20,-1.14,-0.71,1.77,-0.35,-2.33,-5.22,-7.03,-1.62,-6.99,-6.67,29,11.96
115.38,-9.25,134.69,-2.05,-0.51,-1.17,-0.66,1.51,-0.31,-2.24,-5.36,-7.12,-1.57,-6.76,-6.92,29,11.03
114.31,-9.19,135.63,-1.99,-0.80,-0.97,-0.43,1.29,-0.47,-2.00,-5.53,-8.06,-1.60,-6.65,-7.02,29,11.0
319.81,-9.38,136.56,-1.47,-1.34,-0.04,-0.27,0.90,-1.52,-1.96,-5.65,-8.62,-1.69,-6.55,-7.09,29,12.47
319.38,-9.94,137.25,-1.10,-1.58,0.59,0.13,0.79,-1.98,-1.71,-5.66,-9.12,-1.84,-6.46,-7.13,29,8.32
319.63,-12.00,138.19,-0.70,-1.79,1.24,0.61,0.65,-2.22,-1.42,-5.73,-9.37,-2.04,-6.39,-7.14,29,12.75
320.19,-13.50,138.31,-0.29,-1.98,1.85,1.27,0.39,-2.11,-0.76,-6.11,-8.96,-2.58,-6.28,-7.06,29,18.01
321.06,-15.25,138.31,0.10,-2.12,2.39,1.89,0.25,-1.61,-1.01,-5.99,-8.60,-2.90,-6.24,-6.98,29,3.97
322.25,-17.25,138.19,0.47,-2.20,2.87,2.11,0.42,-0.99,-1.13,-5.77,-7.86,-3.25,-6.19,-6.86,29,12.74
88.31,-19.31,137.88,1.13,-2.09,3.59,2.40,0.33,-0.80,-1.20,-5.81,-7.53,-3.60,-6.15,-6.73,29,8.02
81.38,-23.75,137.13,1.39,-1.94,3.84,1.91,0.62,-0.90,-2.04,-5.47,-7.48,-4.30,-6.04,-6.41,29,10.88
78.50,-26.00,136.69,1.62,-1.74,4.02,2.12,0.51,-0.93,-2.79,-5.00,-6.32,-4.63,-5.97,-6.24,29,11.46
76.06,-28.19,136.25,1.78,-1.48,4.11,1.83,0.97,-0.08,-3.28,-4.66,-5.79,-4.94,-5.89,-6.07,29,10.37
74.06,-30.25,135.81,1.90,-1.21,4.14,1.65,1.22,0.28,-3.76,-4.41,-5.41,-5.22,-5.81,-5.92,29,11.07
72.50,-32.19,135.50,2.00,-0.66,3.98,0.58,1.92,0.51,-4.90,-3.79,-5.25,-5.48,-5.71,-5.77,29,12.72
70.25,-35.69,135.13,1.97,-0.41,3.85,0.21,2.08,0.33,-5.50,-3.52,-5.31,-5.92,-5.50,-5.54,29,9.93
69.56,-37.13,135.19,1.75,-0.09,3.60,-0.12,2.33,0.27,-6.04,-3.16,-5.26,-5.92,-5.50,-5.54,29,11.78
68.81,-38.44,135.38,1.57,0.01,3.48,-0.96,2.30,-0.41,-7.06,-3.08,-5.87,-6.27,-5.25,-5.39,29,9.51
68.06,-39.75,135.75,1.33,0.06,3.37,-1.26,2.12,-1.18,-7.69,-2.98,-6.53,-6.43,-5.11,-5.34,29,12.05
67.13,-41.00,136.25,0.76,0.04,3.09,-1.42,1.79,-1.30,-8.01,-3.16,-6.62,-6.58,-4.95,-5.31,29,10.75
64.88,-43.25,137.81,0.48,0.04,2.94,-1.42,1.29,-1.08,-8.14,-3.50,-6.38,-6.72,-4.79,-5.29,29,11.22
63.56,-44.25,138.75,0.26,0.05,2.77,-0.99,0.93,-0.47,-7.83,-3.68,-5.76,-6.84,-4.62,-5.28,29,9.6
62.25,-45.13,139.81,0.13,0.08,2.62,-0.89,0.58,0.14,-7.84,-4.28,-4.22,-7.05,-4.29,-5.29,29,10.48
61.00,-45.94,140.94,0.08,0.15,2.51,-0.90,-0.37,1.40,-8.04,-4.50,-3.89,-7.14,-4.12,-5.30,29,11.05
58.88,-47.38,143.25,0.20,0.36,2.47,-1.07,-0.27,1.47,-8.29,-4.24,-3.85,-7.21,-3.96,-5.32,29,10.07
58.00,-48.00,144.50,0.33,0.46,2.51,-1.21,-0.53,1.39,-8.50,-4.34,-3.94,-7.28,-3.80,-5.34,29,12.66
57.25,-48.56,145.75,0.45,0.53,2.56,-2.01,-0.43,1.21,-9.66,-4.19,-4.43,-7.41,-3.49,-5.38,29,8.8
56.56,-49.06,147.00,0.56,0.57,2.59,-2.25,-0.70,0.95,-10.10,-3.91,-4.53,-7.47,-3.33,-5.40,29,11.36
55.94,-49.56,148.25,0.63,0.57,2.59,-3.09,-1.04,0.51,-10.61,-4.22,-4.91,-7.52,-3.18,-5.42,29,11.43
55.38,-50.06,149.56,0.64,0.53,2.57,-3.31,-1.13,0.40,-10.89,-4.17,-5.03,-7.57,-3.03,-5.43,29,10.34
54.00,-51.06,152.13,0.53,0.35,2.47,-3.32,-1.37,0.22,-10.95,-4.25,-5.22,-7.62,-2.87,-5.44,29,10.77
53.19,-51.50,153.44,0.45,0.23,2.40,-3.39,-1.45,0.35,-11.07,-4.17,-5.10,-7.73,-2.57,-5.45,29,11.81
52.31,-52.06,154.69,0.40,0.11,2.30,-3.19,-1.64,0.68,-10.61,-4.20,-4.60,-7.78,-2.42,-5.44,29,11.82
51.50,-52.50,155.94,0.37,0.02,2.20,-2.82,-1.77,0.83,-10.60,-4.17,-4.19,-7.83,-2.28,-5.43,29,12.59
50.69,-53.00,157.13,0.34,-0.07,1.96,-2.45,-1.85,1.46,-10.33,-4.01,-3.95,-7.88,-2.15,-5.42,29,9.19
49.19,-53.88,159.38,0.33,-0.07,1.82,-2.27,-1.84,1.47,-10.20,-3.87,-3.93,-7.92,-2.03,-5.40,29,10.72
48.56,-54.25,160.38,0.30,-0.07,1.67,-2.23,-1.80,1.38,-10.06,-3.57,-4.17,-7.99,-1.81,-5.38,29,11.73
47.94,-54.56,161.31,0.26,-0.07,1.52,-2.07,-1.75,1.20,-10.06,-3.57,-4.17,-8.01,-1.72,-5.37,29,10.61
47.38,-54.81,162.19,0.21,-0.08,1.35,-2.13,-1.51,1.28,-10.07,-3.11,-4.12,-8.04,-1.63,-5.36,29,10.6
46.88,-55.06,163.00,0.06,-0.08,1.03,-1.87,-1.39,1.10,-9.93,-2.95,-4.25,-8.06,-1.56,-5.36,29,11.84
45.81,-55.44,164.38,-0.04,-0.08,0.87,-1.82,-1.34,1.01,-9.89,-2.83,-4.33,-8.09,-1.42,-5.35,29,11.67
45.19,-55.56,165.06,-0.17,-0.08,0.72,-1.67,-1.30,0.91,-9.76,-2.72,-4.43,-8.10,-1.36,-5.34,29,10.27
44.56,-55.69,165.63,-0.29,-0.07,0.58,-1.72,-1.39,0.81,-9.70,-2.76,-4.61,-8.11,-1.30,-5.34,29,14.02
43.88,-55.81,166.19,-0.42,-0.08,0.46,-1.41,-1.44,0.67,-9.53,-2.70,-4.67,-8.12,-1.25,-5.34,29,8.68
42.38,-56.00,167.25,-0.61,-0.13,0.23,-1.25,-1.54,0.74,-9.39,-2.74,-4.59,-8.13,-1.20,-5.34,29,13.39
41.63,-56.13,167.75,-0.68,-0.16,0.13,-1.11,-1.56,0.82,-9.25,-2.72,-4.51,-8.15,-1.11,-5.33,29,8.86
40.81,-56.25,168.13,-0.74,-0.20,0.03,-0.79,-1.64,0.81,-8.95,-2.78,-4.51,-8.16,-1.08,-5.32,29,10.67
40.06,-56.38,168.44,-0.77,-0.23,-0.05,-0.75,-1.77,0.75,-8.93,-2.82,-4.55,-8.17,-1.05,-5.30,29,12.57
39.25,-56.50,168.75,-0.79,-0.30,-0.17,-0.70,-1.79,0.69,-8.89,-2.82,-4.59,-8.19,-1.02,-5.29,29,10.58
37.81,-56.75,169.25,-0.79,-0.32,-0.20,-0.57,-1.68,0.60,-8.77,-2.68,-4.66,-8.20,-1.00,-5.27,29,10.33
37.38,-56.94,169.44,-0.79,-0.33,-0.21,-0.49,-1.68,0.54,-8.71,-2.65,-4.70,-8.23,-0.95,-5.23,29,12.53
36.69,-57.13,169.63,-0.77,-0.35,-0.23,-0.49,-1.41,0.43,-8.74,-2.35,-4.78,-8.25,-0.93,-5.21,29,10.29
36.06,-57.25,169.81,-0.74,-0.35,-0.21,-0.39,-1.33,0.35,-8.66,-2.25,-4.83,-8.26,-0.91,-5.19,29,11.6
