orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps
10.06,-2.00,3.38,0.01,-0.01,-0.00,0.04,0.00,-0.01,-0.29,-0.58,9.76,-0.34,-0.58,9.78,27
10.06,-2.00,3.38,0.00,-0.01,0.00,0.05,0.02,-0.03,-0.27,-0.63,9.74,-0.34,-0.58,9.78,27
10.06,-2.00,3.38,-0.00,-0.01,0.00,0.05,-0.05,0.01,-0.28,-0.64,9.79,-0.34,-0.58,9.78,27
10.06,-2.00,3.38,0.00,-0.00,0.00,0.04,-0.04,-0.01,-0.30,-0.63,9.77,-0.34,-0.58,9.78,27
10.06,-2.00,3.38,-0.00,-0.00,0.00,-0.01,-0.08,-0.04,-0.35,-0.67,9.73,-0.34,-0.58,9.78,27
10.06,-2.00,3.38,-0.01,0.00,-0.00,0.04,-0.04,0.00,-0.30,-0.62,9.78,-0.34,-0.58,9.78,27
10.06,-2.00,3.38,0.00,-0.00,0.00,0.06,-0.07,0.00,-0.25,-0.71,9.77,-0.34,-0.58,9.78,27
10.06,-2.00,3.38,0.01,-0.01,0.00,-0.01,-0.07,0.01,-0.35,-0.66,9.79,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.01,-0.01,0.00,0.07,-0.05,-0.01,-0.22,-0.57,9.80,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.01,-0.01,0.00,0.10,-0.01,-0.03,-0.23,-0.60,9.74,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,-0.00,-0.00,0.00,0.10,-0.02,0.01,-0.23,-0.61,9.79,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,-0.00,-0.00,0.00,0.05,-0.04,-0.32,-0.60,9.78,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,-0.00,-0.00,0.00,0.02,-0.09,-0.01,-0.32,-0.68,9.77,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,-0.00,-0.00,0.00,0.04,-0.10,-0.01,-0.29,-0.69,9.77,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,-0.00,-0.00,-0.00,0.02,-0.06,0.00,-0.30,-0.60,9.78,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,-0.01,0.00,0.02,0.00,0.00,-0.31,-0.57,9.78,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,-0.01,0.00,0.07,-0.05,0.01,-0.26,-0.63,9.79,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,-0.01,0.00,0.05,-0.05,-0.01,-0.28,-0.64,9.76,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,-0.00,0.00,0.03,-0.06,0.00,-0.30,-0.65,9.78,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,-0.00,-0.01,0.00,0.05,-0.06,0.00,-0.26,-0.64,9.78,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,-0.01,-0.00,0.05,-0.05,-0.03,-0.28,-0.64,9.75,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,-0.00,0.00,0.06,-0.02,0.00,-0.27,-0.61,9.78,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.01,-0.01,0.00,0.06,-0.03,0.00,-0.27,-0.62,9.78,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,-0.00,0.00,0.06,-0.04,-0.03,-0.27,-0.62,9.75,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,-0.00,0.00,0.05,-0.06,0.02,-0.27,-0.66,9.76,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,-0.00,0.00,-0.00,0.05,-0.06,0.01,-0.28,-0.65,9.79,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,-0.00,0.01,0.00,0.00,-0.07,0.00,-0.30,-0.64,9.77,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,0.00,0.00,0.03,-0.06,0.01,-0.30,-0.65,9.79,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,0.00,0.00,0.00,-0.06,-0.01,-0.33,-0.65,9.76,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.01,0.00,0.00,0.02,-0.03,0.00,-0.31,-0.63,9.80,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.01,-0.00,0.00,0.02,-0.03,-0.03,-0.32,-0.62,9.74,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,-0.01,0.00,0.07,-0.03,0.02,-0.28,-0.63,9.78,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,-0.01,0.00,0.07,0.01,-0.02,-0.26,-0.57,9.76,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,-0.00,0.00,0.11,-0.02,-0.03,-0.23,-0.61,9.75,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,-0.00,0.00,-0.00,0.05,-0.03,0.00,-0.28,-0.61,9.78,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,0.00,-0.00,0.09,-0.05,-0.01,-0.24,-0.63,9.76,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,0.00,0.00,0.06,-0.03,-0.03,-0.30,-0.62,9.78,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,0.01,0.00,0.06,-0.04,0.00,-0.27,-0.62,9.78,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,0.01,-0.00,0.04,-0.04,0.02,-0.29,-0.63,9.80,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.01,0.01,0.00,0.02,-0.02,0.00,-0.34,-0.60,9.81,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.01,0.00,0.00,0.06,0.00,-0.02,-0.27,-0.58,9.75,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.01,-0.00,0.00,0.03,0.00,-0.05,-0.30,-0.58,9.77,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.00,0.00,0.00,0.13,-0.06,0.04,-0.21,-0.65,9.83,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,-0.01,0.00,0.00,0.12,-0.06,0.07,-0.21,-0.65,9.85,-0.34,-0.58,9.78,27
10.06,-1.94,3.44,-0.01,0.00,0.00,0.08,-0.06,-0.04,-0.28,-0.64,9.71,-0.34,-0.58,9.78,27
10.06,-1.94,3.44,-0.01,-0.00,-0.00,0.02,-0.03,-0.02,-0.31,-0.62,9.76,-0.34,-0.58,9.78,27
10.06,-1.94,3.44,-0.01,0.00,-0.00,0.06,-0.09,-0.01,-0.27,-0.68,9.77,-0.34,-0.58,9.78,27
10.06,-1.94,3.44,-0.00,0.00,-0.00,0.09,-0.14,-0.02,-0.24,-0.73,9.75,-0.34,-0.58,9.78,27
10.06,-1.94,3.44,0.00,-0.00,0.00,0.10,-0.12,0.00,-0.23,-0.71,9.78,-0.34,-0.58,9.78,27
10.06,-1.94,3.44,0.00,0.00,0.00,0.05,-0.13,0.01,-0.27,-0.70,9.79,-0.34,-0.58,9.78,27
10.06,-1.94,3.44,0.00,0.00,0.00,0.02,-0.02,0.04,-0.31,-0.61,9.82,-0.34,-0.58,9.78,27
10.06,-1.94,3.44,0.01,0.01,0.00,0.03,-0.07,0.02,-0.26,-0.65,9.77,-0.34,-0.58,9.78,27
10.06,-1.94,3.44,0.00,0.01,0.00,0.08,-0.10,-0.01,-0.25,-0.69,9.77,-0.34,-0.58,9.78,27
10.06,-1.94,3.44,0.01,0.01,0.00,0.00,-0.07,0.00,-0.33,-0.66,9.78,-0.34,-0.58,9.78,27
10.06,-1.94,3.44,0.01,0.01,0.00,-0.01,-0.08,0.02,-0.37,-0.68,9.77,-0.34,-0.58,9.78,27
10.06,-1.94,3.44,0.01,0.01,0.00,0.02,-0.08,0.01,-0.31,-0.67,9.79,-0.34,-0.58,9.78,27
10.06,-1.94,3.44,0.01,0.01,0.00,0.01,-0.06,0.02,-0.25,-0.57,9.82,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.01,0.00,0.00,0.12,0.02,0.01,-0.22,-0.56,9.79,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.01,-0.01,0.00,0.03,0.08,-0.05,-0.30,-0.50,9.73,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.01,-0.00,0.00,0.02,0.07,0.00,-0.31,-0.53,9.79,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.01,0.00,0.00,0.14,-0.11,0.02,-0.19,-0.69,9.80,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.01,0.00,0.00,0.14,-0.13,0.02,-0.20,-0.71,9.80,-0.34,-0.58,9.78,27
10.06,-1.94,3.38,0.02,0.01,0.00,-0.02,0.00,-0.04,-0.36,-0.57,9.74,-0.34,-0.57,9.78,27
10.06,-1.94,3.38,0.02,0.00,0.00,0.13,0.00,-0.03,-0.20,-0.57,9.75,-0.34,-0.57,9.78,27
10.06,-1.94,3.38,0.01,0.00,0.00,0.11,0.03,0.03,-0.22,-0.54,9.82,-0.34,-0.57,9.78,27
10.06,-2.00,3.38,-0.01,0.01,-0.00,0.02,-0.02,0.02,-0.32,-0.60,9.80,-0.34,-0.57,9.78,27
10.06,-2.00,3.38,-0.01,0.02,-0.01,-0.05,0.11,0.24,-0.40,-0.46,10.02,-0.34,-0.57,9.78,27
10.06,-2.00,3.38,-0.03,0.01,-0.01,-0.16,0.24,0.13,-0.52,-0.10,10.12,-0.34,-0.58,9.78,27
10.06,-2.00,3.44,-0.08,-0.00,-0.03,-0.70,-0.89,0.14,-1.05,-1.49,9.92,-0.34,-0.60,9.78,27
10.38,-2.06,3.69,-0.32,0.14,-0.40,-0.69,-1.01,0.76,-1.05,-1.65,10.54,-0.36,-0.63,9.77,27
10.69,-2.19,3.94,-0.42,0.20,-0.52,-0.69,-1.20,0.65,-0.78,-2.61,11.43,-0.39,-0.73,9.77,27
10.94,-2.25,4.31,-0.80,0.24,-0.47,-0.15,-2.01,1.63,-0.57,-2.83,11.40,-0.41,-0.81,9.76,27
11.44,-2.50,5.38,-1.06,0.23,-0.41,0.03,-1.76,1.78,-0.39,-2.68,11.54,-0.43,-0.91,9.75,27
11.63,-2.56,6.13,-1.33,0.20,-0.37,-0.12,-1.75,2.30,-0.57,-2.79,12.04,-0.45,-1.19,9.72,27
11.81,-2.63,7.00,-1.59,0.13,-0.35,0.50,-1.73,2.05,0.04,-3.10,11.75,-0.45,-1.37,9.69,27
12.13,-2.56,9.19,-2.11,-0.08,-0.32,0.75,-1.24,1.65,0.31,-2.81,11.32,-0.44,-1.57,9.66,27
12.25,-2.38,10.50,-2.35,-0.21,-0.29,0.78,-0.68,0.69,0.37,-2.48,10.32,-0.41,-1.79,9.63,27
12.31,-2.19,11.94,-2.51,-0.36,-0.27,0.65,-0.20,0.25,-0.12,-2.07,9.58,-0.32,-2.26,9.53,27
12.44,-1.88,13.38,-2.61,-0.47,-0.27,-0.47,0.90,-0.38,-0.75,-1.60,9.08,-0.27,-2.51,9.47,27
12.63,-1.31,16.38,-2.71,-0.45,-0.29,-0.63,1.04,-0.54,-0.85,-1.71,8.86,-0.22,-2.76,9.40,27
12.75,-1.06,17.88,-2.74,-0.36,-0.30,-0.89,1.10,-0.83,-1.07,-1.91,8.49,-0.18,-3.01,9.33,27
12.88,-0.88,19.38,-2.73,-0.27,-0.30,-0.92,1.31,-0.74,-0.34,-1.90,8.73,-0.12,-3.50,9.15,27
13.00,-0.69,20.88,-2.66,-0.20,-0.30,0.14,2.04,0.00,0.04,-1.69,9.07,-0.09,-3.73,9.06,27
13.25,-0.38,23.88,-2.69,-0.21,-0.27,0.51,2.29,0.19,0.44,-1.67,9.16,-0.06,-3.97,8.96,27
13.31,-0.19,25.31,-2.69,-0.26,-0.21,1.38,2.40,-0.13,1.64,-1.74,8.58,0.00,-4.42,8.75,27
13.38,0.00,26.81,-2.64,-0.32,-0.10,1.38,2.71,0.00,1.41,-1.93,8.63,0.02,-4.64,8.63,27
13.13,0.31,29.56,-2.43,-0.49,0.17,1.52,2.88,0.42,1.58,-1.96,8.95,0.09,-5.03,8.41,27
12.88,0.50,30.88,-2.34,-0.57,0.31,1.43,2.69,0.42,1.20,-2.61,8.82,0.12,-5.21,8.30,27
12.56,0.69,32.13,-2.26,-0.63,0.44,0.54,2.20,0.36,0.69,-3.18,8.55,0.14,-5.39,8.19,27
12.13,0.81,33.31,-2.00,-0.71,0.50,-0.79,1.86,0.68,-0.61,-3.68,8.76,0.17,-5.54,8.08,27
11.38,1.19,35.50,-1.87,-0.68,0.45,-0.71,1.71,0.11,-0.57,-4.48,7.79,0.23,-5.82,7.88,27
11.06,1.31,36.44,-1.72,-0.63,0.40,-0.87,0.96,0.04,-0.61,-4.98,7.84,0.25,-5.94,7.79,27
10.75,1.44,37.31,-1.46,-0.53,0.40,-0.71,0.20,0.05,-0.44,-5.85,7.75,0.26,-6.05,7.70,27
10.13,1.63,38.94,-1.43,-0.53,0.39,-0.34,0.22,-0.03,0.44,-5.79,7.66,0.30,-6.27,7.53,27
9.81,1.75,39.75,-1.46,-0.54,0.36,0.53,0.25,0.20,0.86,-6.13,7.64,0.32,-6.38,7.43,27
9.31,1.94,41.50,-1.55,-0.48,0.26,0.89,-0.08,-0.08,1.23,-6.57,7.25,0.34,-6.49,7.33,27
9.13,2.06,42.38,-1.61,-0.42,0.18,1.11,0.27,-0.22,1.46,-6.33,7.01,0.35,-6.61,7.23,27
9.06,2.19,43.31,-1.70,-0.35,0.06,0.77,0.40,0.02,0.00,-6.63,6.93,0.40,-6.84,7.00,27
9.00,2.31,44.31,-1.73,-0.30,-0.06,-0.88,0.06,-0.37,-0.46,-6.89,6.51,0.42,-6.96,6.89,27
8.94,2.56,46.19,-1.59,-0.34,-0.00,-1.14,0.03,-0.36,-0.69,-7.03,6.41,0.44,-7.07,6.78,27
8.88,2.69,47.00,-1.44,-0.36,0.06,-0.70,0.08,-0.24,-0.23,-7.08,6.43,0.48,-7.25,6.58,27
8.75,2.75,47.75,-1.34,-0.31,0.08,-0.36,0.54,0.10,0.12,-6.78,6.59,0.49,-7.33,6.49,27
8.69,2.94,49.19,-1.29,-0.17,-0.06,-0.34,0.39,0.52,0.16,-7.01,6.92,0.50,-7.41,6.40,27
8.75,3.06,49.88,-1.31,-0.11,-0.13,0.36,0.10,-0.50,0.89,-7.38,5.79,0.52,-7.49,6.30,27
8.88,3.13,50.63,-1.36,-0.08,-0.19,0.42,-0.05,-0.77,1.10,-8.27,5.34,0.56,-7.65,6.09,27
9.00,3.25,51.44,-1.56,-0.12,-0.25,-0.18,-0.57,-1.94,0.40,-8.32,4.03,0.58,-7.74,5.98,27
9.31,3.63,53.25,-1.72,-0.17,-0.31,-0.71,-0.90,-1.37,-0.09,-8.75,4.47,0.62,-7.84,5.84,27
9.63,3.81,54.31,-1.93,-0.14,-0.40,-0.56,-0.06,-0.59,0.10,-8.01,5.10,0.66,-7.95,5.70,27
9.94,4.06,55.56,-2.28,-0.03,-0.48,-0.84,0.27,-1.33,-0.06,-6.77,4.01,0.74,-8.21,5.30,27
10.88,4.56,58.94,-3.31,0.22,-0.66,-1.17,2.27,-0.98,-0.38,-6.09,4.05,0.78,-8.37,5.04,27
11.44,4.81,60.94,-3.72,0.32,-0.66,-1.18,2.41,-1.96,-0.36,-6.13,2.77,0.85,-8.71,4.42,27
12.00,5.00,63.06,-3.87,0.36,-0.58,-1.57,1.47,-0.38,-0.80,-7.03,4.08,0.88,-8.86,4.09,27
12.56,5.13,65.19,-3.98,0.26,-0.46,-1.39,2.20,-0.03,-0.48,-6.81,3.71,0.91,-9.01,3.74,27
13.50,5.56,69.69,-4.12,0.14,-0.49,-1.39,1.71,-0.70,-0.44,-7.44,2.68,0.99,-9.28,3.00,27
14.00,5.81,72.06,-4.30,-0.00,-0.50,-1.64,2.55,-1.34,-0.69,-6.30,1.67,1.04,-9.39,2.59,27
14.38,6.13,74.56,-4.50,-0.15,-0.51,-1.99,3.08,-0.99,-0.89,-6.42,1.16,1.10,-9.50,2.16,27
15.13,6.75,79.88,-4.91,-0.46,-0.51,-2.50,2.98,-1.79,-1.35,-6.60,-0.08,1.21,-9.65,1.21,27
15.38,7.06,82.75,-5.11,-0.66,-0.52,-2.16,2.38,-2.91,-0.89,-7.31,-2.20,1.27,-9.69,0.71,27
15.56,7.44,85.75,-5.56,-1.20,-0.58,-1.44,1.21,-3.43,-0.11,-8.49,-3.26,1.33,-9.71,0.17,27
15.50,8.00,92.31,-5.84,-1.50,-0.40,16.59,-25.93,7.59,17.96,-35.63,7.19,1.36,-9.70,-0.39,27
14.06,6.81,94.00,-2.99,-0.85,2.08,18.79,-2.77,-6.15,12.35,2.52,-5.42,1.00,-9.73,-0.68,27
13.31,6.00,93.69,0.44,0.20,-0.18,6.76,-3.78,5.27,7.78,-13.51,4.63,1.02,-9.73,-0.63,27
13.31,5.88,93.63,0.20,0.11,0.17,-1.79,3.16,3.81,-0.78,-6.56,3.19,1.01,-9.73,-0.61,27
13.38,5.88,93.69,-0.18,0.14,0.07,2.62,-0.35,3.73,-0.91,-9.05,1.75,0.98,-9.73,-0.66,27
13.38,5.75,93.88,-0.32,0.10,0.17,-1.00,-0.60,-0.59,-0.03,-10.34,-1.28,0.96,-9.73,-0.69,27
13.25,5.56,94.19,-0.24,0.07,0.16,-0.46,0.44,-0.69,0.48,-9.29,-1.41,0.95,-9.73,-0.71,27
13.25,5.50,94.25,-0.16,0.11,0.09,0.18,0.33,0.58,1.13,-9.39,-0.14,0.94,-9.73,-0.72,27
13.38,5.50,94.31,-0.11,0.20,0.07,-0.14,0.01,0.44,0.01,-9.57,-0.71,0.93,-9.73,-0.73,27
13.50,5.44,94.31,0.01,0.36,-0.01,-0.40,0.16,-0.39,0.53,-9.57,-1.12,0.94,-9.73,-0.73,27
13.94,5.50,94.25,0.05,0.35,-0.04,-0.82,0.08,-0.58,0.12,-9.64,-1.31,0.94,-9.73,-0.72,27
14.19,5.56,94.19,0.06,0.28,-0.04,0.11,-0.41,-0.03,1.06,-10.14,-0.74,0.95,-9.73,-0.71,27
14.25,5.56,94.19,0.02,0.16,-0.03,-0.10,-0.06,-0.13,0.85,-9.79,-0.85,0.95,-9.73,-0.71,27
14.38,5.63,94.19,0.00,0.04,-0.02,-0.03,0.10,-0.34,0.92,-9.63,-1.06,0.96,-9.73,-0.71,27
14.38,5.63,94.13,0.03,0.01,-0.03,0.13,0.14,0.02,1.09,-9.59,-0.68,0.96,-9.73,-0.70,27
14.44,5.63,94.13,0.07,0.02,-0.03,0.15,0.05,0.11,1.17,-9.71,-0.50,0.97,-9.73,-0.69,27
14.44,5.63,94.06,0.08,0.01,-0.02,0.37,0.00,0.40,1.34,-9.73,-0.28,0.97,-9.73,-0.68,27
14.44,5.69,94.00,0.07,0.01,-0.01,0.15,-0.36,0.33,1.00,-9.81,-0.47,0.97,-9.73,-0.67,27
14.44,5.69,93.94,0.07,0.01,0.00,0.03,-0.08,0.19,1.02,-9.92,-0.35,0.97,-9.73,-0.66,27
14.44,5.69,93.88,0.10,0.01,-0.00,0.00,-0.34,0.06,0.98,-10.08,-0.59,0.97,-9.73,-0.65,27
14.50,5.69,93.75,0.13,0.02,-0.03,0.01,-0.26,-0.45,0.94,-9.72,-1.76,0.98,-9.73,-0.62,27
14.50,5.75,93.63,0.19,0.03,-0.07,-0.34,0.23,-1.02,0.65,-9.50,-1.62,0.99,-9.73,-0.59,27
14.56,5.81,93.50,0.41,0.05,-0.15,-0.59,0.08,-0.99,0.41,-9.65,-1.55,1.00,-9.73,-0.55,27
14.81,6.00,92.94,0.52,0.07,-0.20,-0.67,0.12,-0.37,0.35,-9.61,-0.88,1.05,-9.73,-0.45,27
15.00,6.13,92.63,0.56,0.09,-0.29,0.58,-0.32,2.08,1.67,-10.06,1.67,1.08,-9.73,-0.41,27
15.38,6.50,92.31,0.20,0.03,-0.33,1.14,0.75,2.06,2.26,-8.97,1.66,1.12,-9.73,-0.39,27
15.50,6.63,92.25,0.04,-0.01,-0.19,1.47,1.21,1.08,2.60,-8.51,0.69,1.13,-9.73,-0.39,27
15.50,6.63,92.31,-0.06,-0.03,-0.02,1.95,0.27,0.80,2.61,-10.18,0.01,1.13,-9.73,-0.40,27
15.38,6.56,92.38,-0.10,-0.01,0.14,-0.03,-0.18,0.23,1.08,-9.91,-0.17,1.11,-9.73,-0.41,27
15.25,6.44,92.50,-0.11,-0.01,0.16,-0.66,-0.16,-0.14,0.44,-9.90,-0.57,1.10,-9.73,-0.42,27
15.19,6.38,92.56,-0.09,-0.01,0.11,-0.54,-0.39,-0.16,0.54,-10.12,-0.60,1.09,-9.73,-0.43,27
15.19,6.31,92.56,-0.05,-0.00,0.04,-0.56,-0.18,-0.39,1.25,-9.64,-0.44,1.08,-9.73,-0.44,27
15.25,6.38,92.50,0.05,0.02,-0.05,0.41,-0.20,0.31,1.51,-9.94,-0.12,1.09,-9.73,-0.43,27
15.25,6.38,92.50,0.07,0.02,-0.05,0.48,-0.19,0.53,1.58,-9.93,0.10,1.10,-9.73,-0.42,27
15.25,6.44,92.44,0.05,0.01,-0.03,0.35,0.24,0.68,1.33,-9.67,0.10,1.10,-9.73,-0.42,27
15.25,6.44,92.44,-0.02,0.00,0.01,0.16,-0.01,0.33,1.26,-9.75,-0.08,1.10,-9.73,-0.42,27
15.25,6.38,92.50,-0.03,0.00,0.02,0.06,-0.01,0.19,1.26,-9.72,-0.39,1.09,-9.73,-0.42,27
15.25,6.38,92.50,-0.02,0.00,0.01,0.23,0.00,0.09,1.33,-9.73,-0.32,1.09,-9.73,-0.42,27
15.25,6.38,92.50,0.01,0.01,-0.01,0.21,0.02,0.24,1.31,-9.71,-0.18,1.09,-9.73,-0.42,27
15.25,6.38,92.50,0.02,0.01,-0.00,0.01,0.01,0.47,1.11,-9.72,0.05,1.09,-9.73,-0.41,27
15.25,6.38,92.44,0.00,0.00,0.00,0.07,0.03,0.35,1.17,-9.70,-0.06,1.09,-9.73,-0.41,27
