orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temp
72.44,76.94,44.19,-0.01,-0.00,0.00,0.01,0.01,0.23,9.57,-1.52,1.82,9.55,-1.54,1.58,25
72.44,76.94,44.06,-0.00,-0.01,0.00,0.03,-0.01,0.18,9.59,-1.55,1.77,9.55,-1.54,1.59,25
72.44,76.94,44.00,0.00,0.00,-0.00,0.03,0.00,0.20,9.58,-1.53,1.79,9.55,-1.54,1.59,25
72.31,76.88,43.94,0.00,-0.00,0.00,0.00,0.02,0.18,9.58,-1.52,1.76,9.55,-1.53,1.59,25
72.25,76.88,43.88,-0.00,-0.00,0.00,0.01,0.01,0.17,9.57,-1.53,1.76,9.55,-1.53,1.60,25
72.13,76.88,43.81,-0.00,0.00,0.00,0.05,0.00,0.19,9.61,-1.54,1.80,9.55,-1.53,1.60,25
72.13,76.88,43.75,-0.00,-0.00,-0.00,0.02,0.04,0.14,9.57,-1.49,1.74,9.55,-1.53,1.60,25
72.13,76.88,43.69,0.00,-0.00,-0.01,0.04,0.04,0.18,9.59,-1.49,1.79,9.55,-1.53,1.60,25
72.13,76.88,43.63,0.00,-0.00,0.00,0.10,0.04,0.11,9.65,-1.48,1.72,9.55,-1.53,1.61,25
72.06,76.81,43.63,0.00,-0.00,0.00,-0.02,-0.03,0.24,9.52,-1.57,1.85,9.55,-1.53,1.61,25
72.06,76.81,43.50,-0.01,-0.00,0.00,-0.09,0.00,0.11,9.53,-1.50,1.67,9.54,-1.53,1.61,25
72.00,76.81,43.50,0.00,0.00,-0.00,-0.01,0.11,0.14,9.67,-1.50,1.78,9.54,-1.53,1.62,25
72.00,76.81,43.44,-0.00,-0.01,0.00,0.05,-0.08,0.10,9.64,-1.55,1.68,9.54,-1.53,1.62,25
72.00,76.81,43.38,0.00,0.00,-0.01,-0.06,0.09,0.12,9.60,-1.48,1.74,9.54,-1.53,1.62,25
72.00,76.75,43.31,0.00,-0.00,0.00,0.09,-0.04,0.17,9.64,-1.58,1.79,9.54,-1.53,1.62,25
72.00,76.75,43.31,0.00,0.00,-0.00,0.00,0.05,0.14,9.54,-1.47,1.77,9.54,-1.53,1.62,25
72.00,76.75,43.25,0.00,0.00,0.00,0.03,0.01,0.13,9.57,-1.52,1.76,9.54,-1.53,1.63,25
72.06,76.75,43.25,-0.00,-0.00,-0.00,0.06,-0.01,0.12,9.61,-1.55,1.76,9.54,-1.53,1.63,25
72.13,76.75,43.19,0.00,0.00,-0.00,-0.01,0.09,0.15,9.53,-1.44,1.78,9.54,-1.53,1.63,25
72.13,76.75,43.13,0.00,0.00,0.00,0.05,0.05,0.15,9.55,-1.48,1.78,9.54,-1.53,1.63,25
72.06,76.75,43.06,0.00,-0.00,0.01,0.01,-0.01,0.06,9.55,-1.54,1.70,9.54,-1.53,1.63,25
72.06,76.75,43.06,0.00,0.01,-0.00,0.00,0.06,0.12,9.53,-1.46,1.76,9.54,-1.53,1.64,25
72.00,76.75,43.00,-0.00,-0.00,0.00,-0.03,0.01,0.12,9.51,-1.51,1.76,9.54,-1.53,1.64,25
71.81,76.75,43.00,0.00,0.00,0.00,0.03,0.00,0.09,9.58,-1.54,1.74,9.54,-1.53,1.64,25
71.81,76.69,43.00,0.00,0.01,0.00,0.02,0.04,0.14,9.56,-1.48,1.79,9.54,-1.53,1.64,25
71.75,76.69,42.94,0.00,-0.00,0.01,0.03,0.00,0.08,9.57,-1.53,1.73,9.54,-1.53,1.64,25
71.75,76.69,42.94,-0.00,0.00,0.00,-0.01,0.00,0.08,9.53,-1.52,1.73,9.54,-1.53,1.64,25
71.75,76.69,42.88,0.00,0.00,-0.00,0.00,0.01,0.12,9.54,-1.52,1.75,9.54,-1.53,1.64,25
71.75,76.69,42.88,-0.00,-0.00,0.00,0.00,0.00,0.07,9.53,-1.53,1.72,9.54,-1.53,1.64,25
71.69,76.69,42.88,0.00,0.00,-0.00,0.00,0.07,0.12,9.53,-1.46,1.77,9.54,-1.53,1.64,25
71.69,76.69,42.81,-0.00,-0.00,0.00,-0.01,0.02,0.06,9.52,-1.50,1.71,9.54,-1.53,1.65,25
71.69,76.69,42.81,0.00,0.00,0.00,0.02,-0.04,0.06,9.57,-1.58,1.72,9.54,-1.53,1.65,25
71.69,76.69,42.81,0.00,-0.00,-0.00,0.00,0.02,0.06,9.54,-1.50,1.71,9.54,-1.53,1.65,25
71.63,76.69,42.75,0.00,0.00,0.00,-0.04,0.04,0.14,9.50,-1.48,1.79,9.54,-1.53,1.65,25
71.63,76.69,42.75,-0.00,-0.01,0.01,0.03,-0.06,0.05,9.57,-1.59,1.70,9.54,-1.53,1.65,25
71.56,76.69,42.75,0.00,0.00,-0.01,0.02,0.01,0.08,9.57,-1.51,1.74,9.54,-1.53,1.65,25
71.50,76.69,42.75,-0.00,-0.00,0.00,0.00,0.04,0.12,9.53,-1.50,1.78,9.54,-1.53,1.65,25
71.50,76.69,42.75,0.00,-0.00,0.00,0.02,-0.04,0.09,9.56,-1.57,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,-0.00,-0.00,0.00,0.00,0.07,9.55,-1.52,1.73,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,-0.00,0.00,-0.01,0.04,0.08,9.52,-1.48,1.74,9.54,-1.53,1.65,25
71.25,76.69,42.75,0.00,-0.00,0.00,0.00,-0.02,0.02,9.54,-1.55,1.67,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.00,0.01,0.08,9.55,-1.51,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.01,-0.01,0.08,9.55,-1.54,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,-0.00,0.01,0.00,0.11,9.56,-1.52,1.77,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,0.00,0.01,0.00,0.03,9.55,-1.53,1.69,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.01,0.00,0.12,9.56,-1.53,1.78,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,0.00,0.01,0.00,0.10,9.54,-1.54,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.01,0.00,0.08,9.54,-1.53,1.75,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,0.00,0.01,0.00,0.09,9.55,-1.54,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,-0.00,-0.00,0.01,0.01,0.07,9.55,-1.51,1.72,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,-0.00,0.00,0.00,0.10,9.53,-1.52,1.76,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.01,-0.00,0.00,-0.01,0.08,9.53,-1.55,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.01,0.00,0.00,0.03,0.08,9.53,-1.49,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.00,0.00,0.02,0.00,0.09,9.57,-1.54,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,-0.00,0.00,0.03,-0.02,0.10,9.58,-1.55,1.76,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,-0.00,-0.00,0.01,0.02,0.07,9.58,-1.52,1.75,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,-0.00,0.00,0.00,0.00,0.08,9.54,-1.52,1.74,9.54,-1.53,1.65,26
71.38,76.69,42.75,0.00,0.00,0.00,0.00,0.00,0.07,9.53,-1.53,1.72,9.54,-1.53,1.65,26
71.38,76.69,42.75,-0.00,-0.00,0.00,0.02,-0.04,0.09,9.56,-1.58,1.74,9.54,-1.53,1.65,26
71.38,76.69,42.75,-0.00,0.00,-0.00,-0.07,0.07,0.04,9.47,-1.45,1.69,9.54,-1.53,1.65,26
71.38,76.69,42.75,0.00,-0.00,0.00,0.00,0.00,0.09,9.55,-1.53,1.74,9.54,-1.53,1.65,26
71.38,76.69,42.75,0.00,0.00,0.00,0.01,0.00,0.09,9.56,-1.52,1.74,9.54,-1.53,1.65,26
71.38,76.69,42.75,0.00,0.00,-0.00,0.00,0.00,0.07,9.53,-1.52,1.72,9.54,-1.53,1.65,26
71.38,76.69,42.75,0.00,-0.00,0.00,0.00,0.00,0.09,9.55,-1.53,1.74,9.54,-1.53,1.65,26
71.38,76.69,42.75,-0.00,0.00,0.00,0.02,0.01,0.06,9.57,-1.51,1.71,9.54,-1.53,1.65,26
71.38,76.69,42.75,-0.00,-0.01,0.00,0.04,-0.03,0.09,9.58,-1.57,1.74,9.54,-1.53,1.65,26
71.38,76.69,42.75,0.00,0.00,-0.00,0.00,0.02,0.08,9.55,-1.50,1.74,9.54,-1.53,1.65,26
71.38,76.69,42.75,-0.00,-0.00,0.00,0.00,0.00,0.07,9.53,-1.54,1.72,9.54,-1.53,1.65,26
71.38,76.69,42.75,-0.00,-0.00,0.00,0.00,-0.01,0.14,9.54,-1.54,1.80,9.54,-1.53,1.65,26
71.38,76.69,42.75,0.00,-0.00,0.00,0.03,0.00,0.09,9.57,-1.53,1.75,9.54,-1.53,1.65,26
71.38,76.69,42.75,0.00,0.00,0.00,0.00,0.01,0.11,9.55,-1.51,1.76,9.54,-1.53,1.65,26
71.38,76.69,42.75,-0.00,-0.00,0.00,0.01,-0.02,0.09,9.56,-1.55,1.74,9.54,-1.53,1.65,26
71.38,76.69,42.75,-0.00,-0.00,0.00,0.00,0.01,0.07,9.55,-1.51,1.73,9.54,-1.53,1.65,26
71.38,76.69,42.75,0.00,0.00,-0.00,0.00,-0.01,0.07,9.55,-1.54,1.74,9.54,-1.53,1.65,26
71.38,76.69,42.75,-0.00,-0.00,0.00,0.00,0.00,0.08,9.54,-1.53,1.74,9.54,-1.53,1.65,26
71.38,76.69,42.75,0.00,0.00,0.00,0.03,-0.01,0.08,9.57,-1.51,1.74,9.54,-1.53,1.65,26
71.38,76.69,42.75,-0.00,-0.00,-0.00,0.01,-0.01,0.09,9.56,-1.54,1.74,9.54,-1.53,1.65,26
71.38,76.69,42.75,-0.00,-0.00,0.00,0.00,0.02,0.11,9.54,-1.50,1.76,9.54,-1.53,1.65,26
71.38,76.69,42.75,-0.00,-0.00,0.00,0.00,0.00,0.09,9.55,-1.52,1.75,9.54,-1.53,1.65,26
71.38,76.69,42.75,0.00,0.00,0.00,0.01,0.03,0.07,9.56,-1.49,1.73,9.54,-1.53,1.65,26
71.38,76.69,42.75,0.00,0.00,-0.00,0.02,0.00,0.04,9.56,-1.53,1.69,9.54,-1.53,1.65,26
71.38,76.69,42.75,-0.00,0.00,0.00,0.05,-0.02,0.07,9.60,-1.56,1.73,9.54,-1.53,1.65,26
71.38,76.69,42.75,-0.00,0.00,0.00,0.02,-0.01,0.10,9.58,-1.53,1.76,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,0.00,0.00,-0.01,0.09,9.54,-1.54,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.03,-0.01,0.08,9.54,-1.52,1.72,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.02,-0.01,0.11,9.57,-1.54,1.77,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.00,-0.01,0.07,9.54,-1.54,1.72,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.00,0.00,0.00,0.01,0.09,9.53,-1.51,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,-0.00,0.00,0.00,0.07,9.55,-1.53,1.73,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.00,0.03,0.07,9.53,-1.49,1.73,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.02,-0.01,0.10,9.57,-1.54,1.75,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.01,0.01,0.12,9.55,-1.51,1.76,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.00,0.00,0.01,0.00,0.10,9.56,-1.52,1.76,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,-0.00,-0.00,0.00,0.00,0.07,9.55,-1.53,1.73,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,-0.00,0.00,0.03,-0.03,0.10,9.57,-1.57,1.75,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.01,-0.01,0.09,9.56,-1.55,1.75,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,-0.01,0.03,0.13,9.52,-1.49,1.78,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,-0.00,-0.01,0.01,0.09,9.52,-1.51,1.75,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,-0.00,0.00,0.00,-0.03,0.08,9.55,-1.57,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,-0.00,-0.00,0.04,0.00,0.07,9.59,-1.54,1.73,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.01,-0.00,0.03,0.00,0.10,9.63,-1.55,1.77,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,-0.00,-0.00,0.01,0.04,0.05,9.74,-1.58,1.83,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,-0.01,-0.01,0.03,0.00,0.00,9.58,-1.62,1.81,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.01,-0.01,-0.15,0.11,0.02,9.53,-1.45,1.68,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,0.00,0.00,0.03,0.08,9.54,-1.54,1.75,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,0.01,-0.05,-0.03,0.08,9.48,-1.56,1.73,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,-0.01,0.08,0.10,9.53,-1.45,1.75,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,0.00,0.01,-0.02,0.05,9.56,-1.56,1.71,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,-0.02,0.03,0.10,9.51,-1.49,1.75,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,0.00,-0.01,0.01,0.05,9.52,-1.51,1.71,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,0.00,0.01,0.02,0.07,9.55,-1.50,1.73,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,0.00,0.00,0.01,0.08,9.54,-1.51,1.73,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,0.01,-0.01,0.01,0.06,9.52,-1.51,1.71,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.02,0.00,0.05,9.62,-1.56,1.71,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.00,0.03,0.07,9.54,-1.49,1.73,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,0.01,0.01,0.00,0.05,9.55,-1.54,1.71,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,-0.00,0.07,0.01,0.07,9.61,-1.51,1.73,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.00,0.00,0.02,0.00,0.12,9.56,-1.54,1.77,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,-0.00,0.01,0.00,0.07,9.56,-1.54,1.73,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,0.00,0.02,0.00,0.13,9.57,-1.53,1.78,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.00,0.00,0.00,0.00,0.04,9.53,-1.52,1.69,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,0.00,-0.01,0.02,0.06,9.52,-1.50,1.71,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.00,0.00,0.04,0.01,0.10,9.59,-1.51,1.76,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.00,0.02,0.06,9.60,-1.54,1.76,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,0.00,0.03,-0.01,0.05,9.53,-1.54,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.00,0.00,0.00,0.00,0.10,9.53,-1.52,1.75,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,0.00,0.00,0.00,0.10,9.54,-1.54,1.76,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.00,0.00,0.09,9.54,-1.52,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,-0.00,0.00,0.03,0.00,0.09,9.57,-1.53,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,-0.00,0.04,0.03,0.09,9.58,-1.49,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.00,0.00,-0.02,0.01,0.06,9.51,-1.51,1.72,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.00,0.00,0.00,-0.01,0.05,9.54,-1.55,1.71,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,-0.00,0.04,0.02,0.09,9.58,-1.47,1.73,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.00,0.04,0.10,9.57,-1.53,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.00,0.00,0.01,-0.02,0.05,9.54,-1.51,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,-0.00,0.00,0.03,0.11,9.56,-1.51,1.72,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.00,0.00,0.04,0.00,0.08,9.57,-1.52,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,-0.00,-0.01,0.01,0.10,9.52,-1.51,1.76,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.05,0.00,0.08,9.59,-1.52,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,-0.00,0.02,-0.02,0.13,9.57,-1.56,1.78,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,-0.00,0.03,0.03,0.11,9.57,-1.49,1.76,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,-0.00,0.00,0.01,0.13,9.54,-1.51,1.78,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,-0.00,0.01,-0.05,0.08,9.55,-1.58,1.73,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,-0.01,0.01,0.07,0.10,9.56,-1.46,1.76,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.00,0.00,0.00,-0.02,0.02,9.55,-1.56,1.68,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,-0.00,0.02,0.02,0.10,9.56,-1.50,1.75,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.00,0.00,0.00,-0.02,0.10,9.53,-1.53,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.01,0.00,0.27,-0.07,0.18,9.56,-1.61,1.86,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.01,0.01,0.01,-0.11,0.19,9.61,-1.59,1.81,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.01,0.00,0.10,-0.01,0.19,9.65,-1.54,1.84,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.00,0.01,0.09,-0.09,0.14,9.63,-1.62,1.79,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.01,0.05,0.10,9.56,-1.47,1.75,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,-0.00,0.01,0.02,-0.03,0.09,9.57,-1.57,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,0.00,0.00,0.04,0.08,9.54,-1.48,1.73,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,-0.00,0.05,-0.02,0.10,9.59,-1.55,1.75,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,-0.00,-0.00,0.00,0.02,0.09,9.54,-1.50,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.00,0.01,0.11,9.54,-1.51,1.76,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,0.00,0.01,0.04,0.08,9.54,-1.54,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,-0.00,0.03,-0.02,0.10,9.56,-1.50,1.76,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.00,-0.00,0.03,0.00,0.06,9.55,-1.52,1.75,9.54,-1.53,1.65,25
71.38,76.69,42.75,-0.00,0.00,-0.00,0.01,0.01,0.06,9.56,-1.51,1.72,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,0.01,0.00,-0.23,0.16,-0.10,9.30,-1.36,1.55,9.54,-1.53,1.65,25
71.38,76.69,42.75,0.00,-0.01,-0.01,0.06,-0.03,0.12,9.61,-1.57,1.78,9.54,-1.53,1.65,25
71.38,76.69,42.69,0.00,0.00,0.00,0.07,-0.03,0.18,9.61,-1.56,1.83,9.54,-1.52,1.65,25
71.38,76.69,42.69,0.00,0.01,0.01,0.12,-0.12,0.20,9.67,-1.65,1.86,9.54,-1.53,1.65,25
71.38,76.69,42.69,0.00,0.00,-0.00,-0.03,0.00,0.13,9.50,-1.53,1.78,9.54,-1.53,1.65,25
71.38,76.69,42.69,-0.00,0.00,0.00,0.00,-0.02,0.09,9.53,-1.55,1.75,9.54,-1.53,1.65,25
71.38,76.69,42.69,0.00,0.00,0.00,0.04,-0.03,0.08,9.59,-1.56,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.69,0.00,0.01,-0.00,0.01,0.03,0.11,9.54,-1.52,1.76,9.54,-1.53,1.65,25
71.38,76.69,42.69,0.00,0.00,0.00,0.00,0.01,0.10,9.56,-1.56,1.77,9.54,-1.53,1.65,25
71.38,76.69,42.69,0.00,0.00,0.00,0.03,-0.02,0.05,9.57,-1.55,1.70,9.54,-1.53,1.65,25
71.38,76.69,42.69,0.00,0.00,-0.00,0.02,0.00,0.08,9.57,-1.52,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.69,0.00,0.00,0.00,0.01,0.00,0.12,9.56,-1.53,1.77,9.54,-1.53,1.65,25
71.38,76.69,42.69,-0.00,-0.00,-0.00,0.00,0.01,0.07,9.53,-1.51,1.73,9.54,-1.53,1.65,25
71.38,76.69,42.69,-0.00,-0.00,-0.00,0.03,0.01,0.07,9.58,-1.51,1.73,9.54,-1.53,1.65,25
71.38,76.69,42.69,-0.00,0.00,0.00,0.04,0.01,0.09,9.58,-1.51,1.74,9.54,-1.53,1.65,25
71.38,76.69,42.69,-0.00,0.00,-0.00,0.00,-0.01,0.06,9.55,-1.54,1.72,9.54,-1.53,1.65,25
71.38,76.69,42.69,0.00,0.00,-0.00,0.02,-0.01,0.10,9.57,-1.54,1.75,9.54,-1.53,1.65,25
71.38,76.69,42.69,-0.00,-0.00,0.00,0.01,-0.01,0.10,9.55,-1.52,1.74,9.54,-1.53,1.65,25
