orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temp
358.44,-0.81,6.31,-0.00,-0.00,0.00,0.00,0.10,-0.25,-0.14,-0.97,9.49,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,-0.00,0.00,0.00,0.01,0.08,-0.25,-0.12,-0.99,9.49,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.00,-0.00,-0.00,0.03,0.07,-0.23,-0.12,-1.01,9.52,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.00,0.00,0.00,0.00,0.07,-0.25,-0.13,-1.00,9.49,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,-0.00,0.00,-0.00,0.00,0.11,-0.26,-0.16,-0.97,9.49,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,-0.00,-0.00,0.00,0.02,0.08,-0.20,-0.12,-1.01,9.49,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,-0.00,-0.00,0.00,0.01,0.08,-0.26,-0.14,-1.00,9.50,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,-0.00,-0.00,0.00,0.02,0.08,-0.24,-0.11,-0.99,9.50,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.00,0.00,-0.00,0.00,0.08,-0.25,-0.14,-1.00,9.50,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.00,0.00,-0.00,0.01,0.07,-0.25,-0.12,-0.99,9.50,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.00,0.00,-0.00,0.00,0.08,-0.23,-0.15,-0.96,9.47,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,-0.00,-0.00,0.00,0.01,0.10,-0.28,-0.12,-0.99,9.51,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,-0.00,-0.00,0.00,0.00,0.08,-0.23,-0.13,-0.97,9.48,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.00,0.00,0.00,0.00,0.10,-0.23,-0.10,-0.97,9.52,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.00,0.00,0.00,0.00,0.06,-0.26,-0.13,-0.97,9.48,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,-0.00,0.00,-0.00,0.01,0.09,-0.24,-0.13,-0.98,9.47,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,-0.00,-0.00,0.00,0.01,0.09,-0.26,-0.12,-0.99,9.52,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,-0.00,0.00,0.00,0.03,0.09,-0.23,-0.12,-0.96,9.53,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.00,-0.00,0.00,0.00,0.08,-0.22,-0.13,-0.99,9.52,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.00,0.00,0.00,0.01,0.07,-0.24,-0.12,-0.99,9.51,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.00,0.00,-0.00,0.01,0.10,-0.24,-0.15,-0.97,9.46,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,-0.00,-0.00,0.00,0.00,0.10,-0.25,-0.12,-0.98,9.51,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,-0.00,-0.00,-0.00,0.01,0.10,-0.26,-0.12,-0.97,9.48,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,-0.00,0.00,0.00,0.00,0.09,-0.23,-0.13,-0.98,9.51,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.00,0.00,-0.00,0.02,0.10,-0.26,-0.11,-0.97,9.47,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,-0.00,-0.00,-0.00,0.03,0.07,-0.22,-0.11,-1.00,9.52,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.00,-0.00,0.00,0.02,0.10,-0.27,-0.11,-0.97,9.49,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,-0.00,-0.00,0.00,0.00,0.07,-0.28,-0.14,-0.99,9.50,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.00,0.00,-0.00,0.01,0.07,-0.23,-0.11,-1.00,9.52,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.00,0.00,0.00,0.01,0.08,-0.25,-0.11,-0.99,9.48,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.00,0.00,0.00,0.00,0.09,-0.27,-0.13,-1.00,9.49,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,-0.00,0.00,0.01,0.01,0.07,-0.25,-0.13,-0.97,9.50,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.00,0.00,-0.01,0.00,0.07,-0.26,-0.12,-0.98,9.50,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.00,0.00,0.00,0.01,0.09,-0.25,-0.12,-0.98,9.49,-0.14,-1.07,9.74,25
358.44,-0.81,6.31,0.01,0.01,0.00,0.03,0.01,-0.24,-0.10,-1.06,9.50,-0.14,-1.07,9.74,25
358.13,-0.81,6.31,-0.03,-0.02,0.19,-0.08,0.36,-0.09,-0.22,-0.71,9.64,-0.14,-1.08,9.74,25
357.94,-0.81,6.37,-0.02,-0.01,-0.00,0.04,0.05,-0.20,-0.10,-1.03,9.53,-0.14,-1.09,9.74,25
357.94,-0.69,6.50,0.01,0.01,0.02,-0.02,0.11,-0.30,-0.14,-0.99,9.43,-0.12,-1.11,9.74,25
357.94,-0.69,6.50,0.00,0.00,-0.00,0.03,0.10,-0.24,-0.09,-1.01,9.49,-0.12,-1.11,9.74,25
357.94,-0.69,6.50,0.00,0.00,0.00,0.02,0.06,-0.23,-0.10,-1.04,9.50,-0.12,-1.11,9.74,25
357.94,-0.69,6.50,0.00,0.00,0.00,0.05,0.06,-0.25,-0.07,-1.05,9.49,-0.12,-1.11,9.74,25
357.94,-0.69,6.50,0.00,0.00,-0.00,0.03,0.04,-0.25,-0.09,-1.07,9.49,-0.12,-1.11,9.74,25
357.94,-0.69,6.50,0.00,0.00,0.00,0.03,0.08,-0.24,-0.09,-1.02,9.49,-0.12,-1.11,9.74,25
357.75,-0.75,6.50,0.01,0.00,0.11,0.02,-0.01,-0.26,-0.10,-1.12,9.48,-0.13,-1.11,9.74,25
357.56,-0.75,6.50,-0.01,-0.01,0.06,0.04,0.27,-0.18,-0.08,-0.83,9.55,-0.13,-1.11,9.74,25
357.50,-0.75,6.50,0.01,0.01,0.00,0.01,0.08,-0.27,-0.11,-1.02,9.47,-0.13,-1.11,9.74,25
357.50,-0.75,6.50,0.00,0.00,0.01,-0.02,-0.15,-0.25,-0.15,-1.26,9.49,-0.13,-1.11,9.74,25
357.62,-0.75,6.50,0.00,-0.00,-0.10,0.06,-0.13,-0.28,0.08,-1.41,9.52,-0.13,-1.11,9.74,25
357.62,-0.75,6.50,0.00,0.01,0.00,0.00,0.11,-0.26,-0.11,-1.03,9.51,-0.13,-1.11,9.74,25
357.62,-0.75,6.50,0.00,0.00,-0.00,0.01,0.06,-0.20,-0.09,-1.04,9.51,-0.13,-1.11,9.74,25
357.62,-0.75,6.50,-0.00,-0.00,0.00,0.02,0.05,-0.23,-0.11,-1.06,9.49,-0.13,-1.11,9.74,25
357.62,-0.75,6.50,0.00,0.00,-0.00,0.01,0.09,-0.23,-0.12,-0.98,9.52,-0.13,-1.11,9.74,25
357.75,-0.75,6.50,0.00,0.00,0.00,0.04,0.05,-0.25,-0.09,-1.05,9.49,-0.13,-1.11,9.74,25
357.75,-0.75,6.50,-0.01,-0.00,-0.00,0.01,0.05,-0.21,-0.11,-1.05,9.52,-0.13,-1.11,9.74,25
358.06,-0.69,6.50,0.01,0.01,-0.01,0.00,0.03,-0.22,-0.12,-1.07,9.51,-0.12,-1.11,9.74,25
357.75,-0.81,6.37,0.06,0.04,0.09,0.08,0.05,-0.19,-0.06,-1.02,9.54,-0.15,-1.08,9.74,25
357.62,-0.94,6.25,0.03,0.03,0.03,0.06,-0.07,-0.15,-0.11,-0.98,9.66,-0.16,-1.06,9.74,25
357.50,-1.12,6.06,0.06,0.07,0.03,0.02,0.32,-0.27,-0.15,-0.53,9.44,-0.20,-1.02,9.75,25
357.56,-1.31,5.87,0.02,0.06,-0.03,0.03,0.22,-0.21,-0.19,-0.86,9.44,-0.24,-1.00,9.75,25
357.69,-1.50,5.81,0.00,0.05,-0.04,0.00,0.08,-0.23,-0.26,-0.86,9.60,-0.26,-1.00,9.75,25
357.94,-1.62,5.81,0.02,0.04,-0.13,0.15,0.19,-0.19,-0.13,-0.79,9.55,-0.28,-0.99,9.75,25
358.00,-1.75,5.69,0.03,0.05,0.02,0.05,0.12,-0.32,-0.25,-0.85,9.42,-0.31,-0.97,9.75,25
357.94,-1.87,5.50,0.07,0.03,0.07,0.00,0.12,-0.24,-0.44,-0.84,9.51,-0.33,-0.94,9.75,25
357.94,-2.06,5.37,0.01,0.07,-0.04,0.02,0.23,-0.20,-0.33,-0.68,9.55,-0.36,-0.92,9.75,25
358.19,-2.25,5.37,0.04,0.06,-0.06,-0.10,0.15,-0.19,-0.49,-0.76,9.55,-0.38,-0.92,9.75,25
358.25,-2.50,5.69,-0.14,0.10,0.05,-0.01,-0.20,-0.32,-0.45,-1.17,9.42,-0.44,-0.98,9.74,25
357.81,-2.75,6.06,-0.08,0.02,0.09,0.27,0.18,-0.27,-0.20,-0.85,9.46,-0.47,-1.03,9.73,25
357.44,-2.62,6.25,-0.08,-0.13,0.14,-0.14,0.00,-0.28,-0.58,-1.07,9.45,-0.44,-1.06,9.73,25
357.00,-2.19,6.31,-0.11,-0.17,0.19,-0.07,0.06,-0.25,-0.45,-1.01,9.48,-0.36,-1.07,9.74,25
356.63,-1.56,5.81,0.19,-0.18,0.09,0.18,0.16,-0.11,-0.09,-0.82,9.63,-0.25,-0.98,9.75,25
356.00,-0.88,5.69,-0.02,-0.14,0.16,0.12,0.07,0.81,-0.02,-1.03,10.68,-0.15,-0.97,9.75,25
355.56,-1.12,5.19,0.23,0.16,0.15,-0.02,0.31,0.05,-0.21,-0.57,9.82,-0.21,-0.86,9.76,25
355.31,-1.75,5.00,-0.04,0.19,0.01,0.10,0.21,-0.04,-0.19,-0.64,9.72,-0.30,-0.85,9.76,25
355.37,-3.12,5.44,-0.03,0.68,0.05,0.09,-0.13,-0.65,-0.51,-1.06,9.08,-0.60,-0.93,9.74,25
355.31,-5.19,5.00,0.23,0.51,0.04,0.11,-0.23,-0.61,-0.73,-1.03,9.04,-0.93,-0.84,9.72,25
355.12,-5.75,4.56,0.09,-0.01,0.09,0.18,0.30,-1.11,-1.02,-0.41,8.08,-0.99,-0.76,9.72,25
355.00,-5.50,3.44,0.32,-0.21,0.03,-0.05,-0.04,-1.36,-0.90,-0.72,8.66,-0.92,-0.56,9.74,25
354.75,-4.50,3.31,-0.08,-0.31,0.07,0.02,0.02,-0.15,-0.70,-0.42,9.58,-0.74,-0.57,9.76,25
354.63,-3.62,2.94,0.07,-0.27,-0.01,0.20,-0.10,0.28,-0.42,-0.60,10.05,-0.62,-0.50,9.77,25
354.50,-2.87,3.00,-0.10,-0.11,0.06,0.11,0.06,0.04,-0.38,-0.45,9.82,-0.50,-0.52,9.77,25
354.31,-3.00,2.87,0.13,0.12,0.05,0.12,0.04,-0.28,-0.40,-0.44,9.49,-0.52,-0.48,9.78,25
354.13,-3.25,2.37,0.15,0.00,0.05,0.04,0.08,-0.46,-0.51,-0.31,9.31,-0.55,-0.39,9.78,25
354.13,-3.06,1.56,0.28,-0.11,-0.00,0.12,0.02,-0.40,-0.39,-0.23,9.38,-0.52,-0.25,9.78,25
354.00,-2.69,1.56,-0.13,-0.11,0.06,0.13,0.21,-0.24,-0.34,-0.03,9.53,-0.45,-0.27,9.79,25
353.88,-2.50,1.75,0.11,-0.05,0.03,0.05,-0.08,-0.15,-0.37,-0.38,9.63,-0.43,-0.29,9.79,25
353.75,-2.44,1.94,-0.31,0.04,0.05,0.10,0.05,-0.13,-0.32,-0.27,9.65,-0.42,-0.33,9.79,25
353.69,-2.69,2.37,-0.13,0.13,0.01,0.13,-0.22,-0.37,-0.39,-0.44,9.44,-0.47,-0.42,9.78,25
353.62,-2.94,2.75,-0.04,0.06,0.02,0.09,0.10,-0.50,-0.47,-0.22,9.39,-0.51,-0.47,9.78,25
353.69,-3.12,2.19,0.23,0.03,-0.02,0.09,-0.01,-0.35,-0.42,-0.42,9.32,-0.53,-0.35,9.78,25
353.69,-3.12,1.37,0.19,-0.04,-0.01,0.10,0.25,-0.43,-0.40,-0.07,9.39,-0.52,-0.22,9.78,25
353.81,-2.75,0.50,0.33,-0.12,-0.01,0.10,0.02,-0.40,-0.36,-0.06,9.39,-0.47,-0.08,9.79,25
353.88,-2.50,-0.50,0.33,-0.07,-0.02,0.07,-0.03,-0.33,-0.35,0.05,9.45,-0.43,0.08,9.79,25
353.81,-2.19,-1.62,0.45,-0.11,0.02,0.11,0.00,-0.40,-0.25,0.33,9.46,-0.36,0.32,9.79,25
353.75,-1.81,-2.87,0.35,-0.12,0.03,0.02,0.00,-0.26,-0.20,0.57,9.53,-0.30,0.52,9.78,25
353.81,-1.44,-4.44,0.55,-0.12,-0.01,0.08,-0.08,-0.64,-0.09,0.90,9.22,-0.24,0.81,9.76,25
353.94,-1.19,-6.50,0.48,-0.11,-0.05,0.10,-0.27,-0.24,-0.04,1.02,9.37,-0.19,1.14,9.73,25
354.00,-1.06,-7.69,0.41,-0.06,-0.01,0.11,0.08,-0.46,-0.07,1.39,9.25,-0.18,1.31,9.71,25
354.00,-1.06,-9.13,0.43,0.01,0.00,0.01,0.03,-0.43,-0.17,1.59,9.24,-0.19,1.56,9.67,25
354.06,-1.00,-10.50,0.48,-0.07,-0.04,0.08,-0.11,-0.65,-0.07,1.88,8.85,-0.17,1.83,9.63,25
354.25,-0.69,-11.94,0.33,-0.14,-0.04,0.14,-0.17,-0.50,-0.03,1.81,9.08,-0.10,2.06,9.58,25
354.31,-0.31,-13.19,0.35,-0.11,-0.02,0.05,-0.04,-0.54,0.03,2.20,9.11,-0.05,2.27,9.54,25
354.50,0.00,-14.44,0.37,-0.10,-0.04,0.10,-0.13,-0.46,0.05,2.33,8.97,0.00,2.48,9.48,25
354.63,0.06,-15.63,0.37,-0.03,-0.04,-0.04,0.04,-0.62,-0.02,2.68,8.82,0.01,2.64,9.44,25
354.75,0.19,-16.69,0.25,0.02,-0.01,-0.01,-0.09,-0.60,0.01,2.72,8.78,0.03,2.82,9.39,25
354.81,0.00,-17.37,0.26,0.04,-0.04,0.04,-0.05,-0.51,0.09,2.89,8.88,0.00,2.95,9.35,25
354.81,-0.06,-18.19,0.30,0.03,0.01,-0.06,0.13,-0.74,-0.05,3.09,8.51,-0.01,3.08,9.30,25
354.94,-0.13,-18.94,0.23,0.05,-0.02,-0.03,-0.10,-0.86,0.00,2.98,8.46,-0.03,3.21,9.26,25
354.94,-0.31,-19.75,0.25,0.07,-0.03,-0.03,-0.03,-0.76,-0.03,3.09,8.52,-0.06,3.33,9.22,25
355.00,-0.50,-20.56,0.13,0.06,-0.00,0.00,-0.27,-0.75,-0.08,3.16,8.42,-0.09,3.44,9.18,25
355.00,-0.69,-21.06,0.14,0.05,-0.00,0.08,-0.12,-0.71,-0.03,3.40,8.43,-0.11,3.53,9.14,25
355.06,-0.75,-21.56,0.19,0.00,-0.05,0.00,-0.14,-0.71,-0.13,3.48,8.39,-0.13,3.62,9.10,25
355.19,-0.94,-22.37,0.24,0.08,-0.05,0.02,0.10,-0.73,-0.20,3.75,8.25,-0.17,3.76,9.05,25
355.37,-1.12,-23.00,0.17,0.06,-0.04,0.00,-0.23,-0.82,-0.24,3.50,8.05,-0.20,3.85,9.01,25
355.37,-1.25,-23.50,0.19,0.09,0.02,0.00,-0.11,-0.68,-0.17,3.92,8.18,-0.23,3.93,8.98,25
355.50,-1.44,-24.50,0.27,-0.00,-0.08,-0.03,0.00,-0.85,-0.29,4.07,8.06,-0.25,4.06,8.91,25
355.75,-1.62,-25.37,0.26,0.02,-0.06,0.01,-0.37,-0.74,-0.26,3.83,8.11,-0.28,4.20,8.85,25
355.81,-1.69,-25.94,0.21,-0.01,-0.01,0.01,-0.20,-0.80,-0.27,4.10,7.99,-0.29,4.30,8.80,25
355.87,-1.69,-26.50,0.13,-0.03,-0.01,-0.01,-0.41,-0.72,-0.31,3.97,8.03,-0.29,4.39,8.76,25
355.81,-1.81,-27.19,0.30,0.10,0.02,-0.14,-0.08,-0.33,-0.23,4.58,8.46,-0.32,4.51,8.70,25
355.75,-1.87,-28.06,0.22,-0.03,-0.02,-0.03,0.33,-0.29,-0.33,4.42,8.70,-0.32,4.63,8.63,25
355.81,-1.87,-28.75,0.13,0.01,-0.02,-0.10,-0.15,-0.17,-0.42,4.56,8.41,-0.32,4.71,8.59,25
356.06,-1.69,-29.50,.10,0.06,-0.08,0.26,0.19,0.01,-0.03,  5.02,8.54,-0.29,4.83,8.52,25
356.06,-2.00,-30.88,0.24,0.04,-0.00,0.04,-0.03,-0.21,-0.29,5.01,8.18,-0.34,5.04,8.40,25
356.00,-2.12,-31.37,0.12,0.10,0.03,0.05,-0.01,-0.30,-0.32,5.09,8.06,-0.38,5.11,8.35,25
355.94,-2.25,-31.62,0.02,-0.03,-0.01,-0.04,-0.18,0.12,-0.42,4.95,8.47,-0.38,5.13,8.34,25
355.87,-2.31,-32.13,0.23,0.07,0.01,0.01,0.00,-0.25,-0.37,5.21,8.04,-0.39,5.21,8.29,25
355.75,-2.31,-32.81,-0.21,0.00,-0.02,0.00,-0.09,-0.27,-0.41,5.22,7.95,-0.40,5.31,8.23,25
355.81,-2.19,-31.75,-0.32,-0.06,-0.01,-0.11,-0.07,-0.60,-0.49,5.05,7.73,-0.37,5.13,8.34,25
355.87,-2.00,-30.31,-0.48,-0.07,-0.03,0.02,-0.10,-0.23,-0.32,4.80,8.25,-0.34,4.90,8.48,25
355.94,-1.75,-28.25,-0.71,-0.11,0.01,-0.02,-0.10,-0.07,-0.31,4.47,8.58,-0.29,4.58,8.66,25
355.94,-1.56,-26.06,-0.57,-0.09,-0.01,0.05,-0.07,0.10,-0.16,4.04,8.97,-0.26,4.26,8.82,25
355.69,-1.37,-23.81,-0.87,-0.03,0.12,-0.03,0.17,-0.13,-0.27,4.13,8.82,-0.24,3.96,8.96,25
355.50,-1.06,-21.37,-0.51,-0.06,0.03,0.13,0.05,0.39,-0.05,3.62,9.52,-0.18,3.57,9.12,25
355.25,-1.06,-19.62,-0.57,0.03,0.07,0.02,0.18,0.00,-0.15,3.47,9.23,-0.18,3.29,9.23,25
355.00,-1.19,-18.00,-0.49,0.09,0.02,0.09,0.31,0.23,-0.12,3.34,9.56,-0.21,3.03,9.32,25
354.87,-1.56,-16.50,-0.45,0.03,0.04,0.08,-0.15,-0.19,-0.18,2.63,9.20,-0.27,2.79,9.39,25
354.63,-1.69,-15.25,-0.58,0.10,0.09,0.04,0.34,0.02,-0.36,2.81,9.30,-0.30,2.52,9.47,25
354.38,-1.62,-14.00,-0.32,-0.05,0.07,0.10,-0.09,0.17,-0.18,2.28,9.68,-0.28,2.37,9.50,25
354.00,-1.37,-11.81,-0.74,-0.00,0.11,0.00,0.33,0.02,-0.23,2.34,9.61,-0.24,2.00,9.59,25
353.81,-1.31,-10.38,-0.35,-0.06,0.04,0.08,0.02,0.14,-0.13,1.80,9.78,-0.22,1.77,9.64,25
353.62,-1.12,-8.50,-0.76,0.00,0.07,0.11,0.34,0.11,-0.08,1.79,9.81,-0.19,1.45,9.69,25
353.50,-1.31,-7.56,-0.15,0.03,-0.01,0.10,-0.07,0.28,-0.13,1.21,10.00,-0.23,1.29,9.71,25
353.37,-1.50,-6.50,-0.44,0.07,0.04,0.01,0.13,0.01,-0.24,1.21,9.76,-0.26,1.07,9.74,25
353.31,-1.62,-5.50,-0.24,0.04,0.00,0.10,-0.01,0.19,-0.18,0.92,9.95,-0.28,0.94,9.75,25
353.19,-1.69,-4.00,-0.51,-0.00,0.02,0.01,0.17,0.26,-0.27,0.85,10.04,-0.29,0.68,9.77,25
353.12,-1.62,-2.81,-0.27,-0.04,0.00,0.09,0.00,0.37,-0.18,0.48,10.16,-0.28,0.48,9.79,25
352.94,-1.56,-1.50,-0.56,0.02,0.10,0.05,0.12,0.30,-0.21,0.38,10.10,-0.27,0.26,9.79,25
352.75,-1.56,-0.94,-0.05,0.01,0.01,0.08,-0.08,0.49,-0.18,0.07,10.30,-0.27,0.16,9.80,25
352.69,-1.62,-0.37,-0.29,0.04,0.04,0.14,0.29,0.31,-0.14,0.34,10.11,-0.28,0.04,9.80,25
352.56,-1.81,0.19,-0.11,0.07,0.01,0.05,-0.04,0.21,-0.26,-0.08,10.01,-0.32,-0.05,9.80,25
352.56,-1.94,0.81,-0.21,0.05,0.02,0.10,0.08,0.29,-0.23,-0.05,10.09,-0.34,-0.15,9.79,25
352.50,-1.87,0.94,-0.06,-0.05,0.01,0.09,0.00,0.48,-0.22,-0.16,10.28,-0.32,-0.18,9.79,25
352.38,-1.81,2.12,-0.45,-0.04,0.05,0.17,0.19,0.41,-0.13,-0.17,10.21,-0.31,-0.39,9.79,25
352.38,-1.81,2.94,-0.19,-0.02,-0.01,0.03,0.14,0.52,-0.27,-0.35,10.31,-0.31,-0.50,9.78,25
352.38,-1.75,3.25,-0.09,-0.01,0.02,0.13,0.17,0.28,-0.16,-0.39,10.06,-0.29,-0.57,9.78,25
352.38,-1.62,3.75,-0.14,-0.09,-0.01,0.13,0.03,0.52,-0.13,-0.62,10.25,-0.27,-0.66,9.78,25
352.31,-1.37,4.56,-0.40,-0.11,-0.01,0.03,0.19,0.55,-0.04,-0.52,10.57,-0.23,-0.82,9.76,25
352.31,-1.31,5.94,-0.31,-0.01,0.03,0.08,0.01,0.19,-0.10,-1.03,10.03,-0.23,-1.05,9.74,25
352.25,-1.12,7.12,-0.19,-0.10,-0.03,0.14,0.12,0.51,0.05,-1.06,10.27,-0.18,-1.23,9.72,25
352.19,-1.06,7.94,-0.29,0.04,0.01,0.14,0.00,0.31,-0.04,-1.35,10.02,-0.18,-1.35,9.71,25
352.19,-1.06,8.94,-0.25,-0.01,-0.01,0.04,-0.06,0.37,-0.14,-1.59,10.05,-0.19,-1.53,9.68,25
352.19,-1.12,9.50,-0.09,0.00,0.03,0.16,0.08,0.27,-0.15,-1.19,10.12,-0.19,-1.61,9.67,25
352.13,-1.06,9.69,-0.10,-0.01,-0.01,0.06,0.14,0.71,-0.09,-1.52,10.36,-0.18,-1.66,9.66,25
352.13,-1.06,10.44,-0.17,-0.01,0.02,0.14,0.28,0.51,-0.09,-1.64,10.08,-0.18,-1.79,9.63,25
352.13,-1.12,10.94,-0.13,-0.01,0.03,0.05,-0.01,0.53,-0.09,-2.00,10.17,-0.19,-1.87,9.62,25
352.00,-1.12,11.75,-0.33,0.03,0.01,0.04,0.11,0.58,-0.15,-1.87,10.18,-0.20,-1.99,9.59,25
352.06,-1.31,12.56,-0.24,0.07,0.01,0.08,-0.17,0.18,-0.13,-2.31,9.75,-0.22,-2.13,9.56,25
352.00,-1.44,13.13,-0.28,0.10,0.05,0.11,-0.43,0.66,-0.14,-2.70,10.20,-0.26,-2.26,9.53,25
351.75,-1.81,14.81,-0.68,0.09,0.07,0.00,-0.16,0.26,-0.31,-2.73,9.72,-0.32,-2.57,9.45,25
351.75,-1.75,16.50,-0.29,-0.04,-0.05,0.08,-0.02,0.34,-0.15,-2.58,9.85,-0.29,-2.81,9.39,25
351.81,-1.56,17.06,-0.20,-0.01,0.03,0.10,0.04,0.52,-0.12,-2.79,10.08,-0.27,-2.90,9.36,25
351.75,-1.44,17.94,-0.34,-0.05,0.02,0.05,0.20,0.89,-0.19,-2.81,10.22,-0.25,-3.02,9.32,25
351.75,-1.37,18.50,-0.16,-0.04,-0.02,0.12,-0.02,0.58,-0.11,-3.13,9.87,-0.23,-3.11,9.29,25
351.75,-1.25,18.81,-0.12,-0.05,-0.02,0.08,-0.05,0.69,-0.10,-3.21,9.96,-0.21,-3.17,9.27,25
351.75,-1.19,19.37,-0.22,-0.01,0.02,0.20,0.20,0.63,-0.03,-3.37,9.82,-0.20,-3.28,9.23,25
351.69,-1.12,20.81,-0.07,-0.02,-0.05,0.08,0.06,0.69,-0.12,-3.53,9.58,-0.19,-3.49,9.16,25
351.81,-0.94,21.25,-0.13,-0.03,0.00,0.14,-0.02,0.68,-0.01,-3.57,9.81,-0.16,-3.55,9.13,25
351.75,-0.94,21.69,-0.11,-0.03,0.01,0.07,-0.09,0.75,-0.09,-3.72,9.86,-0.16,-3.63,9.10,25
351.50,-0.81,23.31,-0.35,0.04,0.03,0.02,-0.11,0.62,-0.10,-4.10,9.42,-0.15,-3.91,8.99,25
351.25,-1.19,23.38,0.67,-0.03,-0.01,0.05,-0.19,0.47,-0.14,-4.09,9.47,-0.20,-3.89,8.99,25
351.25,-1.06,21.69,0.54,-0.04,-0.00,0.11,0.07,0.60,-0.11,-3.40,9.71,-0.18,-3.58,9.12,25
351.31,-1.00,19.75,0.65,-0.05,-0.03,0.05,-0.15,0.65,-0.10,-3.44,10.00,-0.17,-3.25,9.24,25
