orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temp
298.56,76.06,30.94,0.03,-0.00,-0.03,-0.06,0.04,-0.10,9.45,-1.16,1.91,9.52,-1.20,2.01,27
298.63,76.13,30.50,0.01,0.01,-0.06,-0.01,0.05,-0.08,9.55,-1.13,1.95,9.52,-1.18,2.02,27
298.75,76.13,29.88,-0.01,0.04,-0.06,0.01,0.13,-0.05,9.54,-1.03,1.97,9.52,-1.16,2.03,27
298.88,76.13,29.38,-0.01,0.02,-0.03,-0.22,0.22,-0.08,9.29,-0.93,1.95,9.52,-1.15,2.04,27
298.81,76.13,29.38,0.03,-0.01,0.02,-0.18,0.05,-0.09,9.33,-1.09,1.94,9.52,-1.15,2.04,27
298.75,76.13,29.44,-0.01,-0.01,0.00,-0.16,-0.10,-0.08,9.35,-1.25,1.95,9.52,-1.15,2.04,27
298.81,76.19,29.50,0.02,-0.04,-0.02,-0.23,-0.14,-0.08,9.29,-1.29,1.94,9.52,-1.15,2.03,27
298.75,76.25,29.44,0.05,-0.05,-0.04,-0.26,-0.04,-0.13,9.26,-1.18,1.88,9.52,-1.13,2.01,27
298.81,76.44,29.13,0.01,-0.03,-0.06,-0.23,-0.08,-0.14,9.29,-1.19,1.86,9.53,-1.11,2.00,27
299.00,76.56,28.63,0.02,-0.03,-0.08,-0.16,-0.08,-0.17,9.37,-1.17,1.81,9.53,-1.08,1.99,27
299.13,76.69,27.75,0.06,0.00,-0.12,-0.13,-0.05,-0.19,9.43,-1.02,1.79,9.54,-1.03,1.99,27
299.31,76.75,26.44,0.05,0.03,-0.14,-0.12,0.02,-0.14,9.42,-0.96,1.85,9.54,-0.99,2.00,27
299.56,76.81,24.88,0.06,0.06,-0.16,-0.13,-0.02,-0.17,9.41,-0.96,1.84,9.54,-0.93,2.02,27
299.75,76.88,23.44,0.08,0.06,-0.19,-0.14,-0.02,-0.18,9.41,-0.89,1.86,9.55,-0.86,2.04,27
300.06,76.94,21.13,0.12,0.05,-0.25,-0.18,-0.03,-0.18,9.37,-0.81,1.88,9.55,-0.77,2.06,27
300.50,77.00,18.31,0.11,0.04,-0.29,-0.27,-0.02,-0.19,9.26,-0.71,1.89,9.55,-0.66,2.08,27
301.06,77.25,15.00,0.10,-0.02,-0.36,-0.30,-0.20,-0.13,9.21,-0.73,1.94,9.56,-0.52,2.08,27
301.63,77.69,11.19,0.19,-0.15,-0.47,-0.19,-0.41,-0.12,9.38,-0.79,1.94,9.58,-0.36,2.03,27
302.44,78.31,5.75,0.20,-0.24,-0.66,-0.23,-0.48,-0.04,9.36,-0.73,1.93,9.60,-0.14,1.95,27
303.56,78.81,-0.63,0.03,-0.17,-0.85,0.06,-1.01,0.07,9.68,-0.99,1.97,9.62,0.02,1.89,27
306.25,78.94,-12.88,-0.21,-0.28,-1.24,1.41,-2.37,0.31,11.04,-1.96,2.14,9.62,0.41,1.82,27
308.56,78.88,-24.56,0.06,-0.52,-1.35,3.15,-3.23,1.02,12.77,-2.32,2.68,9.62,0.90,1.66,27
311.50,78.25,-41.25,0.04,-0.56,-1.63,6.02,-3.97,1.49,15.61,-2.51,2.94,9.58,1.46,1.44,27
315.94,75.75,-56.31,-0.35,-0.36,-2.16,6.57,-3.18,0.75,16.32,-1.11,1.87,9.46,2.21,1.31,27
323.38,70.63,-66.44,-0.65,-0.28,-3.18,9.98,-3.31,0.68,20.70,0.05,1.97,9.14,3.29,1.28,27
333.19,62.06,-74.88,0.19,-0.36,-4.77,10.41,1.37,0.30,19.08,5.80,1.50,8.43,4.86,1.15,27
345.38,49.19,-81.38,1.27,-0.05,-6.91,16.12,6.79,-0.30,23.55,13.13,0.65,6.93,6.88,0.84,27
2.44,31.19,-88.06,2.22,-1.16,-8.74,21.00,11.83,3.55,24.64,18.83,3.44,4.29,8.81,-0.02,27
30.13,5.00,-97.38,4.75,-2.26,-14.72,7.75,2.15,3.69,8.61,11.83,2.44,0.85,9.68,-1.25,27
81.81,-35.44,-112.31,6.05,-2.64,-18.54,11.27,-18.24,6.53,5.58,-10.85,3.49,-5.68,7.38,-3.04,27
127.75,-63.25,-139.94,6.21,-2.87,-18.36,14.55,-12.20,6.82,5.35,-11.16,3.57,-9.19,1.04,-3.24,27
185.88,-60.75,116.63,6.43,-3.13,-18.13,13.07,-5.10,5.36,5.34,-10.92,3.78,-7.72,-5.82,-1.58,27
231.00,-22.81,87.38,6.64,-3.37,-17.93,7.32,-1.00,2.78,5.15,-10.50,3.88,-2.16,-9.49,1.10,27
264.94,17.25,71.88,6.77,-3.54,-17.76,0.58,-2.24,0.69,5.06,-10.31,4.02,4.47,-8.06,3.33,27
293.31,55.13,46.13,6.95,-3.79,-17.56,-3.88,-7.57,0.33,4.84,-9.93,4.12,8.73,-2.36,3.78,27
321.00,66.19,-47.19,7.12,-4.02,-17.35,-3.90,-14.16,2.00,4.54,-9.64,4.08,8.44,4.52,2.08,27
353.50,32.63,-91.00,7.28,-4.25,-17.19,0.26,-18.38,5.10,4.10,-9.41,4.16,3.84,8.97,-0.94,27
38.31,-6.00,-108.69,7.43,-4.49,-16.95,4.93,-18.57,7.29,3.81,-9.33,4.16,-2.64,8.68,-3.69,27
101.38,-43.44,-130.44,7.56,-4.73,-16.75,10.43,-14.76,8.84,3.69,-9.34,4.21,-6.74,5.41,-4.62,27
168.25,-66.56,162.81,7.68,-4.97,-16.51,12.52,-8.20,8.11,3.52,-9.35,4.39,-8.99,-1.15,-3.72,27
217.56,-43.44,96.44,7.79,-5.21,-16.29,10.34,-2.13,5.35,3.59,-9.20,4.54,-6.74,-7.07,-0.80,27
250.81,-6.94,74.19,7.87,-5.43,-16.06,4.91,0.48,2.20,3.73,-8.88,4.86,0.41,-9.19,3.38,27
275.88,30.00,55.19,7.98,-5.66,-15.82,-1.13,-1.49,0.06,3.77,-8.46,4.90,4.90,-6.97,4.84,27
292.75,54.88,29.69,8.08,-5.88,-15.58,-5.03,-6.55,0.22,3.55,-7.73,4.80,8.59,-1.17,4.58,27
316.19,62.13,-53.19,8.16,-6.06,-15.40,-4.91,-12.39,2.58,3.23,-7.29,4.48,8.15,5.10,1.89,27
346.00,32.19,-96.69,8.23,-6.30,-15.16,-1.46,-15.98,6.07,2.42,-7.18,4.14,3.89,8.79,-1.92,27
32.13,-3.56,-116.63,8.28,-6.60,-14.90,3.79,-15.24,8.90,1.65,-7.07,3.92,-2.13,8.17,-4.98,27
103.38,-38.44,-138.81,8.30,-6.80,-14.63,7.75,-12.25,9.81,1.68,-7.33,4.04,-7.09,3.65,-5.69,27
174.31,-62.75,168.13,8.04,-7.09,-13.89,-28.19,-28.98,-16.38,-25.51,-19.58,-14.38,-8.80,-2.07,-3.78,27
184.88,-70.13,132.50,0.17,-3.80,-0.98,11.38,-13.70,0.46,1.70,8.74,0.17,-9.25,-2.61,-1.90,27
187.13,-71.13,105.75,0.54,-3.71,-1.54,8.98,1.71,1.31,0.74,-0.23,0.20,-9.25,-3.19,-0.51,27
189.06,-68.13,81.56,0.62,-3.67,-1.55,9.43,2.50,-0.43,0.24,-1.03,0.11,-9.02,-3.73,0.87,27
190.75,-62.50,65.38,0.58,-3.65,-1.56,8.94,3.45,-1.66,0.24,-0.66,0.22,-8.70,-4.11,1.88,27
192.19,-55.44,55.25,0.56,-3.65,-1.56,8.31,3.78,-2.98,0.23,-0.78,0.17,-8.08,-4.56,3.16,27
193.50,-47.75,48.63,0.54,-3.64,-1.54,7.53,4.13,-4.16,0.26,-0.80,0.18,-7.26,-4.94,4.35,27
194.63,-39.75,44.06,0.52,-3.64,-1.53,6.57,4.40,-5.15,0.29,-0.84,0.25,-6.27,-5.24,5.41,27
195.69,-31.50,40.81,0.50,-3.63,-1.52,5.46,4.60,-6.00,0.34,-0.85,0.32,-5.12,-5.46,6.32,27
196.38,-25.25,39.00,0.48,-3.61,-1.51,4.24,4.70,-6.74,0.37,-0.90,0.31,-3.86,-5.60,7.05,27
197.25,-16.94,37.06,0.46,-3.59,-1.48,-7.68,-24.61,24.99,-10.35,-30.21,32.58,-2.66,-5.60,7.59,27
193.44,-20.13,34.69,0.95,1.39,2.42,-0.04,7.96,-6.53,-3.65,2.87,1.02,-3.60,-5.08,7.56,27
189.50,-25.75,31.13,1.14,1.40,2.36,3.61,4.19,-6.33,-0.74,-2.05,1.27,-4.45,-4.38,7.55,27
186.56,-29.25,27.00,1.10,0.32,1.37,-7.55,-10.27,1.03,-12.34,-14.16,8.65,-4.79,-3.89,7.61,27
185.63,-29.00,24.19,0.96,-0.70,0.38,1.95,0.98,-5.14,-2.80,-2.53,2.67,-4.76,-3.51,7.81,27
185.31,-26.88,20.63,1.36,-1.49,0.07,-0.09,-1.71,-2.60,-4.52,-4.80,5.57,-4.29,-2.96,8.30,27
185.94,-22.56,16.13,2.30,-2.10,-0.28,1.22,-18.58,21.14,-2.54,-21.10,29.84,-3.65,-2.27,8.81,27
186.06,-20.94,8.50,3.48,-0.56,0.59,4.29,-0.33,-6.70,0.79,-1.68,2.35,-3.50,-1.35,9.05,27
186.13,-21.19,-1.25,4.65,0.55,0.86,3.20,-2.34,-7.03,-0.33,-2.13,2.10,-3.54,0.20,9.14,27
186.88,-21.38,-10.69,3.73,-0.06,0.28,12.97,22.57,24.31,9.40,24.60,33.22,-3.57,2.02,8.90,27
187.25,-21.25,-16.56,2.29,0.16,0.30,4.21,-5.54,-8.68,0.64,-2.73,0.00,-3.56,2.81,8.69,27
187.50,-21.38,-21.75,2.18,0.19,0.30,0.93,7.77,10.94,-2.66,11.33,19.34,-3.60,3.55,8.39,27
187.63,-21.88,-24.31,0.46,0.23,0.06,3.37,-3.88,-7.17,-0.92,0.50,1.58,-3.67,3.77,8.27,27
187.56,-22.06,-24.81,-0.07,0.00,0.02,0.05,3.28,1.82,-3.05,6.47,9.12,-3.68,3.77,8.26,27
187.50,-21.56,-22.63,-1.29,-0.38,-0.14,2.74,-0.94,-3.47,-0.45,3.45,6.43,-3.58,3.38,8.47,27
187.38,-21.19,-18.19,-2.29,-0.14,-0.39,3.74,-0.58,-2.60,-0.03,1.41,4.94,-3.56,2.62,8.75,27
187.25,-21.81,-11.13,-3.32,0.12,-0.58,-10.35,-3.85,22.32,-14.00,-2.09,31.25,-3.62,1.50,8.98,27
187.19,-21.13,-6.19,-1.43,-0.17,-0.25,3.79,-1.78,-4.25,0.25,-0.79,4.83,-3.53,0.98,9.09,27
187.38,-21.63,-5.13,0.31,0.02,-0.24,1.96,-5.20,-2.13,-1.65,-4.37,6.94,-3.61,0.82,9.07,27
188.25,-21.75,-7.38,1.58,0.07,-0.12,0.75,-6.27,2.70,-2.87,-5.10,11.74,-3.63,1.17,9.03,27
189.00,-21.50,-10.06,0.64,-0.23,0.09,5.36,0.48,-4.59,1.79,2.13,4.38,-3.57,1.65,8.97,27
189.06,-21.50,-11.00,-0.32,0.38,-0.08,0.72,0.44,-0.21,-2.90,2.16,8.73,-3.63,1.71,8.94,27
189.00,-22.00,-9.88,-0.65,-0.01,-0.11,0.53,-3.94,0.78,-3.12,-2.43,9.75,-3.66,1.50,8.97,27
189.06,-21.38,-8.94,-0.01,-0.21,-0.00,3.30,-4.06,1.32,-0.27,-2.61,10.33,-3.57,1.45,9.01,27
189.06,-21.56,-9.81,0.30,0.17,0.06,1.37,-0.79,-0.85,-2.24,0.77,8.12,-3.61,1.57,8.97,27
189.06,-21.50,-9.69,-0.26,-0.16,-0.04,1.48,-1.61,-0.10,-1.59,-0.92,10.82,-3.59,1.51,8.99,27
189.06,-21.44,-9.44,0.09,0.09,0.02,2.45,-3.39,0.82,-1.14,-1.89,9.82,-3.60,1.51,8.99,27
189.06,-21.50,-9.69,0.03,-0.05,0.00,1.99,-1.29,0.44,-1.60,0.25,9.43,-3.59,1.53,8.99,27
189.06,-21.50,-9.50,-0.06,0.02,-0.01,2.06,-2.91,0.82,-1.52,-1.40,9.82,-3.59,1.51,8.99,27
189.06,-21.50,-9.63,0.05,-0.02,0.01,2.01,-1.83,0.45,-1.58,-0.30,9.45,-3.59,1.52,8.99,27
189.06,-21.50,-9.56,-0.04,0.01,-0.01,1.92,-2.39,0.62,-1.66,-0.86,9.62,-3.59,1.52,8.99,27
189.06,-21.50,-9.56,0.03,-0.01,0.00,2.03,-2.14,0.63,-1.55,-0.62,9.62,-3.59,1.52,8.99,27
189.06,-21.50,-9.63,-0.01,0.01,-0.00,1.93,-2.25,0.56,-1.66,-0.73,9.56,-3.59,1.52,8.99,27
189.19,-20.50,-8.31,0.01,-0.01,0.00,1.82,-1.90,0.45,-1.56,-0.63,9.56,-3.38,1.27,9.11,27
189.38,-19.25,-6.88,-0.01,0.01,0.00,1.58,-1.80,0.41,-1.61,-0.74,9.62,-3.19,1.05,9.21,27
189.50,-18.19,-5.56,0.01,-0.00,0.00,1.47,-1.58,0.32,-1.58,-0.63,9.56,-3.02,0.85,9.28,27
189.63,-17.25,-4.44,0.00,0.00,-0.00,1.29,-1.42,0.25,-1.62,-0.71,9.61,-2.87,0.68,9.35,27
189.75,-16.38,-3.38,0.00,0.00,0.00,1.16,-1.23,0.17,-1.62,-0.66,9.60,-2.73,0.52,9.40,27
189.81,-15.56,-2.50,0.00,-0.00,-0.00,1.04,-1.13,0.16,-1.60,-0.68,9.58,-2.61,0.38,9.44,27
189.94,-14.88,-1.75,0.00,0.01,-0.00,0.91,-0.97,0.11,-1.61,-0.68,9.56,-2.49,0.26,9.47,27
190.00,-14.25,-1.06,-0.00,0.00,0.00,0.81,-0.89,0.07,-1.61,-0.71,9.57,-2.40,0.15,9.50,27
190.06,-13.75,-0.44,0.00,0.00,0.00,0.72,-0.75,0.05,-1.60,-0.67,9.58,-2.31,0.05,9.52,27
190.13,-13.25,0.00,-0.00,-0.00,0.00,0.64,-0.66,0.03,-1.60,-0.67,9.57,-2.25,0.00,9.54,27
190.19,-12.81,0.50,0.00,0.00,-0.00,0.56,-0.61,0.01,-1.61,-0.69,9.57,-2.18,-0.08,9.56,27
190.25,-12.44,0.88,0.00,0.00,-0.00,0.50,-0.52,0.02,-1.61,-0.67,9.60,-2.12,-0.15,9.57,27
190.25,-12.19,1.19,0.00,0.00,0.00,0.47,-0.49,0.00,-1.59,-0.69,9.59,-2.07,-0.20,9.58,27
190.25,-12.00,1.38,0.00,0.00,-0.00,0.42,-0.43,0.00,-1.60,-0.68,9.58,-2.03,-0.24,9.59,27
190.31,-11.75,1.63,-0.00,-0.00,-0.00,0.40,-0.40,-0.01,-1.59,-0.69,9.58,-1.99,-0.28,9.59,27
190.31,-11.63,1.81,0.00,0.00,-0.00,0.37,-0.37,0.00,-1.59,-0.69,9.59,-1.97,-0.31,9.60,27
190.38,-11.44,1.94,0.00,0.00,0.00,0.33,-0.34,-0.01,-1.60,-0.68,9.59,-1.94,-0.34,9.60,27
190.38,-11.31,2.13,0.00,0.00,0.00,0.32,-0.34,-0.03,-1.60,-0.66,9.61,-1.92,-0.36,9.60,27
190.38,-11.19,2.25,-0.00,0.00,0.00,0.30,-0.30,-0.04,-1.60,-0.70,9.58,-1.90,-0.38,9.61,27
190.38,-11.13,2.31,0.00,0.00,-0.00,0.27,-0.28,-0.01,-1.58,-0.68,9.59,-1.88,-0.40,9.61,27
190.38,-11.00,2.44,-0.00,0.00,0.00,0.27,-0.27,-0.02,-1.60,-0.69,9.61,-1.87,-0.41,9.61,27
190.44,-10.94,2.50,-0.00,0.00,0.00,0.25,-0.24,0.00,-1.60,-0.66,9.61,-1.85,-0.43,9.61,27
190.44,-10.88,2.63,-0.00,0.00,0.00,0.24,-0.24,0.00,-1.60,-0.68,9.62,-1.84,-0.44,9.62,27
190.44,-10.75,2.69,-0.00,0.00,0.00,0.24,-0.25,-0.02,-1.59,-0.70,9.57,-1.83,-0.45,9.62,27
190.44,-10.69,2.75,0.00,0.00,0.00,0.21,-0.24,0.00,-1.60,-0.69,9.61,-1.82,-0.46,9.62,27
190.44,-10.69,2.81,-0.00,0.00,0.00,0.20,-0.21,0.01,-1.61,-0.69,9.63,-1.81,-0.47,9.62,27
190.44,-10.63,2.88,0.00,0.00,0.00,0.20,-0.20,-0.01,-1.60,-0.68,9.61,-1.81,-0.48,9.62,27
190.44,-10.56,2.94,0.00,0.00,0.00,0.19,-0.20,-0.02,-1.60,-0.70,9.60,-1.80,-0.49,9.62,27
190.44,-10.50,2.94,0.00,0.00,-0.00,0.19,-0.18,-0.03,-1.59,-0.68,9.59,-1.79,-0.50,9.62,27
190.44,-10.50,3.00,-0.00,-0.00,0.00,0.19,-0.18,0.00,-1.59,-0.69,9.62,-1.78,-0.50,9.62,27
190.44,-10.44,3.06,-0.00,0.00,-0.00,0.17,-0.17,-0.02,-1.60,-0.68,9.60,-1.78,-0.51,9.62,27
190.50,-10.38,3.06,-0.00,0.00,0.00,0.17,-0.17,-0.01,-1.60,-0.69,9.61,-1.77,-0.52,9.63,27
190.50,-10.38,3.13,0.00,0.00,-0.00,0.16,-0.19,-0.02,-1.60,-0.72,9.60,-1.77,-0.52,9.63,27
190.50,-10.38,3.13,0.00,-0.00,0.00,0.16,-0.15,-0.03,-1.60,-0.68,9.59,-1.76,-0.53,9.63,27
190.50,-10.31,3.19,0.00,-0.00,0.00,0.14,-0.15,-0.03,-1.61,-0.69,9.60,-1.76,-0.53,9.63,27
190.50,-10.31,3.19,0.00,0.00,-0.00,0.16,-0.15,-0.02,-1.59,-0.68,9.62,-1.75,-0.54,9.63,27
190.50,-10.25,3.25,0.00,0.00,0.00,0.15,-0.14,-0.02,-1.61,-0.68,9.62,-1.75,-0.54,9.63,27
190.50,-10.25,3.25,0.00,0.00,-0.00,0.17,-0.14,-0.04,-1.60,-0.71,9.58,-1.74,-0.55,9.63,27
190.50,-10.25,3.25,0.00,0.00,0.00,0.15,-0.12,-0.01,-1.59,-0.69,9.60,-1.74,-0.55,9.63,27
190.50,-10.19,3.31,0.00,-0.00,0.00,0.13,-0.12,-0.04,-1.58,-0.68,9.59,-1.74,-0.56,9.63,27
190.50,-10.19,3.31,0.00,-0.00,0.00,0.14,-0.15,-0.03,-1.59,-0.72,9.60,-1.73,-0.56,9.63,27
190.50,-10.19,3.31,0.00,0.00,0.00,0.12,-0.12,-0.02,-1.60,-0.69,9.61,-1.73,-0.56,9.63,27
190.50,-10.13,3.38,0.00,0.00,-0.00,0.12,-0.12,-0.02,-1.60,-0.69,9.61,-1.73,-0.57,9.63,27
190.50,-10.13,3.38,0.00,0.00,0.00,0.13,-0.11,-0.01,-1.59,-0.69,9.62,-1.72,-0.57,9.63,27
190.50,-10.13,3.38,-0.00,-0.00,0.00,0.11,-0.09,-0.03,-1.61,-0.66,9.60,-1.72,-0.57,9.63,27
190.50,-10.06,3.44,0.00,0.00,0.00,0.12,-0.12,-0.03,-1.60,-0.70,9.60,-1.72,-0.57,9.63,27
190.50,-10.06,3.44,0.00,-0.00,0.00,0.12,-0.11,-0.03,-1.59,-0.70,9.60,-1.72,-0.58,9.63,27
190.50,-10.06,3.44,-0.00,0.00,0.00,0.14,-0.10,-0.02,-1.57,-0.68,9.61,-1.71,-0.58,9.63,27
190.50,-10.06,3.44,0.00,0.00,0.00,0.10,-0.09,-0.02,-1.61,-0.68,9.61,-1.71,-0.58,9.63,27
190.50,-10.06,3.44,0.00,0.00,-0.00,0.12,-0.10,-0.01,-1.59,-0.69,9.62,-1.71,-0.58,9.63,27
190.50,-10.00,3.50,0.00,0.00,0.00,0.11,-0.11,0.00,-1.59,-0.70,9.62,-1.71,-0.59,9.63,27
190.50,-10.00,3.50,-0.00,0.00,0.00,0.11,-0.10,-0.05,-1.59,-0.67,9.60,-1.70,-0.59,9.63,27
190.50,-10.00,3.50,-0.00,-0.00,0.00,0.11,-0.10,-0.04,-1.61,-0.70,9.58,-1.70,-0.59,9.63,27
190.50,-10.00,3.50,0.00,-0.00,-0.00,0.10,-0.08,-0.01,-1.60,-0.70,9.62,-1.70,-0.59,9.63,27
