164.06,-14.69,-1.00,-0.54,0.43,0.56,-5.13,2.37,-6.44,-7.65,2.50,3.02,-2.52,0.13,9.47,27
163.31,-14.44,-0.31,0.37,0.14,0.23,0.85,-3.63,1.97,-1.60,-3.54,11.46,-2.46,0.09,9.49,27
163.13,-14.50,-1.25,0.40,-0.10,0.06,1.73,1.20,0.22,-0.70,1.44,9.71,-2.44,0.24,9.49,27
163.13,-14.25,-1.38,-0.17,0.02,-0.03,1.78,-0.70,1.14,-1.68,-1.25,10.13,-2.42,0.20,9.49,27
163.19,-14.50,-0.94,-0.08,0.05,-0.01,0.23,-1.89,-0.15,-2.00,-1.61,9.45,-2.45,0.15,9.49,27
163.19,-14.31,-1.19,0.17,-0.10,0.03,1.63,-0.05,0.31,-0.62,0.40,9.34,-2.42,0.21,9.49,27
163.19,-14.38,-1.19,-0.09,0.07,-0.01,0.67,-0.84,0.20,-1.75,-1.19,9.64,-2.44,0.19,9.49,27
163.13,-14.38,-1.06,0.01,-0.03,0.00,1.02,-1.39,0.29,-1.40,-1.20,9.79,-2.43,0.18,9.49,27
163.19,-14.31,-1.19,0.03,0.00,0.00,1.07,-0.48,0.01,-1.36,-0.27,9.51,-2.43,0.20,9.49,27
163.19,-14.38,-1.13,-0.03,0.00,-0.01,0.93,-1.14,0.18,-1.49,-0.95,9.68,-2.43,0.18,9.49,27
163.13,-14.38,-1.13,0.03,-0.01,0.00,1.06,-0.62,0.05,-1.36,-0.42,9.55,-2.43,0.19,9.49,27
163.13,-14.38,-1.13,-0.02,0.00,-0.00,0.93,-0.94,0.13,-1.46,-0.77,9.63,-2.40,0.16,9.50,27
163.19,-13.69,-0.50,0.01,-0.01,0.00,0.93,-0.66,0.07,-1.36,-0.59,9.60,-2.29,0.06,9.53,27
163.25,-13.06,0.00,-0.01,0.00,-0.00,0.72,-0.67,0.10,-1.47,-0.68,9.65,-2.20,-0.01,9.55,27
163.31,-12.56,0.38,0.00,-0.00,0.00,0.69,-0.54,0.02,-1.42,-0.63,9.60,-2.11,-0.08,9.57,27
163.63,-12.06,0.81,-0.00,0.00,0.00,0.60,-0.53,0.02,-1.43,-0.68,9.61,-2.04,-0.15,9.59,27
163.94,-11.69,1.13,0.00,-0.00,0.00,0.57,-0.46,0.01,-1.41,-0.67,9.62,-1.98,-0.20,9.60,27
163.94,-11.38,1.38,-0.00,-0.00,0.00,0.51,-0.44,0.04,-1.42,-0.67,9.65,-1.93,-0.24,9.61,27
164.06,-11.13,1.56,0.00,0.00,0.00,0.48,-0.38,0.03,-1.41,-0.65,9.65,-1.89,-0.28,9.61,27
164.50,-10.94,1.75,-0.00,0.00,0.00,0.41,-0.36,0.00,-1.44,-0.66,9.62,-1.85,-0.31,9.62,27
164.81,-10.75,1.94,0.00,0.00,0.00,0.38,-0.36,0.00,-1.45,-0.69,9.63,-1.82,-0.33,9.62,27
165.13,-10.63,2.06,0.00,0.00,0.00,0.37,-0.29,0.04,-1.43,-0.65,9.67,-1.80,-0.35,9.63,27
165.13,-10.44,2.19,0.00,-0.00,0.00,0.36,-0.31,0.00,-1.41,-0.68,9.63,-1.78,-0.37,9.63,27
165.56,-10.38,2.25,-0.00,0.00,-0.00,0.33,-0.27,0.00,-1.42,-0.66,9.63,-1.76,-0.39,9.63,27
166.06,-10.25,2.38,-0.00,-0.00,-0.00,0.30,-0.25,0.00,-1.43,-0.66,9.63,-1.74,-0.40,9.64,27
166.44,-10.19,2.44,-0.00,-0.00,0.00,0.29,-0.24,0.02,-1.43,-0.66,9.66,-1.73,-0.42,9.64,27
166.44,-10.06,2.56,0.00,0.00,0.00,0.27,-0.23,0.00,-1.42,-0.66,9.64,-1.71,-0.43,9.64,27
166.69,-10.00,2.63,-0.00,0.00,-0.00,0.26,-0.22,-0.01,-1.42,-0.67,9.64,-1.70,-0.44,9.64,27
167.00,-9.94,2.69,-0.00,-0.00,-0.00,0.26,-0.20,-0.04,-1.42,-0.67,9.62,-1.69,-0.45,9.64,27
167.19,-9.88,2.75,-0.00,-0.00,0.00,0.23,-0.20,-0.03,-1.43,-0.66,9.61,-1.68,-0.46,9.65,27
167.44,-9.81,2.75,0.00,0.00,-0.00,0.23,-0.18,-0.02,-1.43,-0.67,9.65,-1.67,-0.47,9.65,27
167.44,-9.75,2.81,0.00,-0.00,-0.00,0.22,-0.16,-0.01,-1.44,-0.64,9.63,-1.66,-0.48,9.65,27
167.69,-9.69,2.88,0.00,-0.00,0.00,0.21,-0.17,0.00,-1.43,-0.66,9.64,-1.65,-0.48,9.65,27
168.00,-9.63,2.88,-0.00,0.00,0.00,0.21,-0.17,0.00,-1.43,-0.67,9.64,-1.64,-0.49,9.65,27
168.38,-9.56,2.94,0.00,0.00,0.00,0.20,-0.18,-0.01,-1.43,-0.68,9.64,-1.63,-0.50,9.65,27
168.56,-9.56,3.00,0.00,0.00,0.00,0.18,-0.16,0.00,-1.44,-0.67,9.65,-1.63,-0.50,9.65,27
168.56,-9.50,3.00,0.00,0.00,0.00,0.21,-0.14,0.02,-1.41,-0.66,9.67,-1.62,-0.51,9.65,27
168.69,-9.50,3.06,0.00,0.00,0.00,0.17,-0.17,-0.01,-1.44,-0.69,9.64,-1.61,-0.51,9.65,27
168.81,-9.44,3.06,0.00,0.00,0.00,0.16,-0.16,-0.02,-1.44,-0.69,9.63,-1.61,-0.52,9.65,27
